source,translated,question,answer
"Fever Fatigue","Oduutana wá nótó Sɔ́mɔ́",,
"Dry cough Muscle aches and pains","Ekósóma éyé cɛ́ŋ Nótó ra okáná",,
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Ǹdeme  Ǹdeme rá mɔnɔ́ má nkorona í puranamó na iji rá enɔ́nɔ́ : oduutana wá nótó, ekósóma éyé cɛ́ŋ, nótó ra okáná, sɔ́mɔ́. Vinɔ́ vímó ví owámó wokáná, ohombá ó júré miné, ojórá wá ohombá, tuú rá kɔ́rɔ́ oŋgendɔ ómó ibumu ná owúsána. Vato vámó vá ámó orií vinɔ́, ndeme ka je vátíhíye kó vá vábúŋganamó dɔ́ɔ́ŋ. Ombunu rá vato ó ondówanamó ka wɔ́rɔ́ itɔɔ maváró mámó.",,
"Person with a cough","Moto ójó a kósómamó",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Ibékíiye yá mɔnɔ́ má nkorona  Vato ává vá byámó masámá má COVID-19 káva vá békíiyamó. Itíndíkáná íjí enɔ́ é kósómamó oŋgendɔ ómó é céríme, é húmíyamó cérétena na ohombá ítɔɔ na uŋgúté. Ŋ̀gí moto a sórímeta cérétena ímíji, a mé owɔ́rɔ́ mɔnɔ́ má nkorona. Ŋgí moto a táhéta wandá ówó wó timbamó cérétena ímíji kaá oje vátáhéta aŋgísó, ohombá ítɔɔ uŋgúté, a mé hónó owɔ́rɔ́ mɔnɔ́.",,
"How to protect yourself","Mbákámáná e ámó twiní ?",,
"1. Avoid touching eyes, nose, mouth.","1. Osáára ovátáhétana aŋgísó, ohombá, uŋgúté.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Ovásóosowa embɔɔ́ na matéyá ámá má jórá na sɔ́ve. Tii waá oje pímbí na tɔ́wɔre ójó mpúbáná.",,
"3. Cough and sneeze into the crook of your arm. ","3. Okósóma kó océrímé naáté yá evana yá ikɔ́ŋgɔ́nɔ́.",,
"4. Avoid eating raw meat and touching live animals.","4. Osáára onyá ówó viwésíyé vyá njámbó kó na otáhá ówó nama íjí í hwenámó.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Orií kenjere méta mbímí na váánó ójó a kósómamó ítɔɔ ójó a cérímamó. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Osáára mbétíyé ra embɔɔ́. O vávétíyáná bɛ́ŋ na ijiye ucé oŋgendɔ ómó na uŋgúté.",,
"7. Avoid gatherings. ","7. Osáára mbáwónjyááná. ",,
"8. Restrict movement.","8. Otombye eŋgendɔ.",,
"9. Keep informed and verify the source of information.","9. Ovátɔ́rɔ́ cómó owunde okweesye ŋ̀gúréná cómo maté.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Oje eŋga twiní ŋ̀gí mɔnɔ́ má o bákáná ?  Ŋ̀gí wa timbe ndeme : - Osáá orií berebe na vasɔ́ɔ́. - Orií pandó emweesíí na itíŋgé. - Béráánánó nɔmbɔ 1510 kaá vinó weŋga amó tévéré rá bondó í né oné ojanamó. Nɔmbɔ índyé íjí késék na wambaana :",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979 ",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Hwɔs wusi ówó, maváró mámó má orɔndɔ ówó mɔnɔ́ má nkorona má ta ámó ááwɔ́, ítɔɔ náná vaŋgɔ́mɔnɔ vá endamó na wusó na osɔsɔ anáá vá wɔ́ŋgɔ́ maváró má wondóna.  Amó moto a geremenamó omema kó wijata vesi vá ŋgeŋgéná na wusó wá ovákámana na okamana ówó cúúcúú rá visó.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Timísáná rá viŋgéké vyá vipéŋgé  Asthme (idúdú) : ijwíyé yá mɔnɔ́ má ihwíní Consignes : tévéré,mbéndɔ́, metiŋí Diabète : mɔnɔ́ má sóka mɔnɔ́ ámá má tíhíyamó anáá sóka a cakamó orií naáté yá miné Ecoulement nasal : Ojórá wá ohombá, otimbe ohombá ójó ó júrámó Etre contaminé : woba ówó mɔnɔ́, ojo masámá má otimbeta Grippe : enɔ́nɔ́, makáná ámá má késyámó na ohombá Hypertension :  Taŋsíyóŋo : ekáná yá opórá yá miné naáté yá turiŋgé ótó togónó Infecté : Ójó na makáná, ójó mɔnɔ́ má otimbeta Infection : makáná, evásáseta yá mɔnɔ́ Patient : enɔ́, ójó na makáná Persistant : rɔ́kɔ́tɔ́ rɔ́kɔ́tɔ́, itíndíkáná íŋgímé, ikɔkɔ ikɔkɔ, tɔrɔ́rɔ́ Susceptible : késék na wímáná Symptômes : ndeme, marese, oswa wá mɔnɔ́ Traitement : orɔndɔwɔ, maváró Virus : masámá, ówó wó tépíyamó mɔnɔ́ Vulnérable : késék na waka mɔnɔ́",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Até éyé no geremenamó ojembe na wusó wá mɔnɔ́ ámá anáá NKORONA ebérááná hée anáá COVID-19  Iwónjá íjí na Kamerúun na wusó wá ocekiiye ówó enjárá ra Irɔŋgɔ na póópona ra enjárá ra ebyánávéná  Até éyé no geremenamó ojembe na wusó wá mɔnɔ́ ámá anáá NKORONA ebérááná hée anáá COVID-19                                  Báyé báyé  - Mɔnɔ́ má nkorona - Vato ává vá ámó késék na otimbetavana - Ndeme - Ibékíiye rá mɔnɔ́ má nkorona - Mbákámááná e ámó twiní ? - Twiní owo o geremenamó weŋga ŋgí má wo bákáná ? - M̀perésáná ra viŋgéké vyá vipéŋgé     p.2 p.3 p.4 p.5 p.6 p.8  p.9 Mɔnɔ́ má nkorona ebérááná hée anáá COVID – 19 a ámó m̀kpámáká ra mɔnɔ́. Na póná vá ma me núútáná na edɔŋgɔ yá vasinwáa na wutúú 31 ohé rá Visaŋgena M̀beya 2019. Ǹdeme ráá í punaanamó na iji rá enɔ́nɔ́, kó í mé obonda nugwé ; na ombunu ómó ójó í mé jwíyé. A máná vásétá na ombunu rá vidɔŋgɔ na cí ra ndono. Ŋgúréná ra mɔnɔ́ mwáné e árɔ́ɔ́ ka jembevena.     Vagónó vá vato  Vato ává vá timbamó mɔnɔ́ má otémá, ítɔɔ ává vinɔ́. Vato ává vá mé késék anáá má timbeta  M̀kpámáká ra masámá ééjé e mé obatemena ekara iŋgimé. Vagónó vá vato na ava vá timbamó mɔnɔ́ ámá kɔ́ɔ́m ( amó idúdú, mɔnɔ́ má sóka, mɔnɔ́ má otémá, taŋsíyóŋo ) vá mé késék anáá índi vá obána vambé vá vinɔ́ na wusó wá masámá áámá.    Oduutana wá nótó Sɔ́mɔ́  Ekósóma éyé cɛ́ŋ Nótó ra okáná Ǹdeme  Ǹdeme rá mɔnɔ́ má nkorona í puranamó na iji rá enɔ́nɔ́ : oduutana wá nótó, ekósóma éyé cɛ́ŋ, nótó ra okáná, sɔ́mɔ́. Vinɔ́ vímó ví owámó wokáná, ohombá ó júré miné, ojórá wá ohombá, tuú rá kɔ́rɔ́ oŋgendɔ ómó ibumu ná owúsána. Vato vámó vá ámó orií vinɔ́, ndeme ka je vátíhíye kó vá vábúŋganamó dɔ́ɔ́ŋ. Ombunu rá vato ó ondówanamó ka wɔ́rɔ́ itɔɔ maváró mámó.  Moto ójó a kósómamó Ibékíiye yá mɔnɔ́ má nkorona  Vato ává vá byámó masámá má COVID-19 káva vá békíiyamó. Itíndíkáná íjí enɔ́ é kósómamó oŋgendɔ ómó é céríme, é húmíyamó cérétena na ohombá ítɔɔ na uŋgúté. Ŋ̀gí moto a sórímeta cérétena ímíji, a mé owɔ́rɔ́ mɔnɔ́ má nkorona. Ŋgí moto a táhéta wandá ówó wó timbamó cérétena ímíji kaá oje vátáhéta aŋgísó, ohombá ítɔɔ uŋgúté, a mé hónó owɔ́rɔ́ mɔnɔ́.     Mbákámáná e ámó twiní ? 1. Osáára ovátáhétana aŋgísó, ohombá, uŋgúté.  2. Ovásóosowa embɔɔ́ na matéyá ámá má jórá na sɔ́ve. Tii waá oje pímbí na tɔ́wɔre ójó mpúbáná.  3. Okósóma kó océrímé naáté yá evana yá ikɔ́ŋgɔ́nɔ́.  4. Osáára onyá ówó viwésíyé vyá njámbó kó na otáhá ówó nama íjí í hwenámó.     5. Orií kenjere méta mbímí na váánó ójó a kósómamó ítɔɔ ójó a cérímamó.   6. Osáára mbétíyé ra embɔɔ́. O vávétíyáná bɛ́ŋ na ijiye ucé oŋgendɔ ómó na uŋgúté.  7. Osáára mbáwónjyááná.   8. Otombye eŋgendɔ.  9. Ovátɔ́rɔ́ cómó owunde okweesye ŋ̀gúréná cómo maté. Oje eŋga twiní ŋ̀gí mɔnɔ́ má o bákáná ?  Ŋ̀gí wa timbe ndeme : - Osáá orií berebe na vasɔ́ɔ́. - Orií pandó emweesíí na itíŋgé. - Béráánánó nɔmbɔ 1510 kaá vinó weŋga amó tévéré rá bondó í né oné ojanamó. Nɔmbɔ índyé íjí késék na wambaana :  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979   699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Hwɔs wusi ówó, maváró mámó má orɔndɔ ówó mɔnɔ́ má nkorona má ta ámó ááwɔ́, ítɔɔ náná vaŋgɔ́mɔnɔ vá endamó na wusó na osɔsɔ anáá vá wɔ́ŋgɔ́ maváró má wondóna.  Amó moto a geremenamó omema kó wijata vesi vá ŋgeŋgéná na wusó wá ovákámana na okamana ówó cúúcúú rá visó. Timísáná rá viŋgéké vyá vipéŋgé  Asthme (idúdú) : ijwíyé yá mɔnɔ́ má ihwíní Consignes : tévéré,mbéndɔ́, metiŋí Diabète : mɔnɔ́ má sóka mɔnɔ́ ámá má tíhíyamó anáá sóka a cakamó orií naáté yá miné Ecoulement nasal : Ojórá wá ohombá, otimbe ohombá ójó ó júrámó Etre contaminé : woba ówó mɔnɔ́, ojo masámá má otimbeta Grippe : enɔ́nɔ́, makáná ámá má késyámó na ohombá Hypertension :  Taŋsíyóŋo : ekáná yá opórá yá miné naáté yá turiŋgé ótó togónó Infecté : Ójó na makáná, ójó mɔnɔ́ má otimbeta Infection : makáná, evásáseta yá mɔnɔ́ Patient : enɔ́, ójó na makáná Persistant : rɔ́kɔ́tɔ́ rɔ́kɔ́tɔ́, itíndíkáná íŋgímé, ikɔkɔ ikɔkɔ, tɔrɔ́rɔ́ Susceptible : késék na wímáná Symptômes : ndeme, marese, oswa wá mɔnɔ́ Traitement : orɔndɔwɔ, maváró Virus : masámá, ówó wó tépíyamó mɔnɔ́ Vulnérable : késék na waka mɔnɔ́  ",,
