source,translated,question,answer
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Səkən ma ghal dawər watsa aagi Wiyə dawər ndə həji kayə Koronavirus watsa, a kadiw a zlaŋ ata ala ya, andza ndə shiɓi ma ɗiw a mbəla ala. Zlikusəm kwa a baz kwahu kwak, ala a kətsəh andza ghew, bildi tiwtiw aa ndirimahəji abə ŋtəɓəl aka səku zlikusəm tiwtiw a ɓec tə. Həji dawər ndiɓi aagi kazlima ndirim tə, ampəs a zahha gwara aska mtsər andza sərbaban, maŋgurləm a ndirimahəji həna madzəvaŋ ma kaɗalanə ana ala, ata la minja bəra a kala həji a mən. Həji ndiɓi aagi, kwa andza tambəlata bəza ana wiyə dawər watsa ya,  kwa həji kasənə akas.  Aa kanda ata la gar abə sha, həna kwa aa kadawər  akas. Həji aagi dagala ana ndə wiyə dawər watsa a kwaleŋ tə ikwa ata təmta, kwa may ta aska gas, zləm zləm tə menjivek aska dawər watsa akas.",,
"Person with a cough","Ala ma kakətsəh",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Zlaŋ ataa wiyə dawər Koronavirus   KOVID-19 a zlaŋha ata həji ma ndza abə dawər watsa a zlikusəm aagi. Andza ala abə dawər watsa, a kakətsəh,  a zləvha ampəs aka səku yəm ŋtelekw ŋtelekw aska mtsər tə aka səku a takam tə andza limlim. Andza ala tanəp aka gələŋ abə səkən ma kazləvha aska mtsər tə watsa aka səku a takam tə watsa, wiyə dawər Koronavirus watsa a zlaŋ a heɗe kaɗ. Andza ala tadish ra aka ata səkən ndə a zləv  tə a heɗe ana səkən ma ndza  andza limlim ma kaŋtelekwha aska mtsər aka səku a takam ataa ala watsa, azha, dəba a akakəɗ nja, aka səku a atərəɗ nja, a atərəɗ mtsər, aka səku a atərəɗ ma, kajik ikwa tazlaŋakənə ana dawər watsa.",,
"How to protect yourself","Həji a ɗalzə a keŋ ha ara avaŋga?",,
"1. Avoid touching eyes, nose, mouth.","1. Həji ɗiw a ji a tərəɗ nja abə ra səku, kwa mtsər abə ma. ",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Həji ban ra bəza abə yəm ma ghwaɗəeɗe abə səmpər. A diwzha tə, saɗ həji saɗ ra bəza abə patak ma ghwaɗeɗe ndə dam a ŋkula ndza a heɗe kwa kajik.",,
"3. Cough and sneeze into the crook of your arm. ","3. Həji kətsəh ya, hurəm həji hurəm fərgula ka, həji tsa kətsəh a fərgula watsa. ",,
"4. Avoid eating raw meat and touching live animals.","4. Həji ɗiw a ji a ɓam zli abə nja səku. Zhana həji ɗiw a ji a tsa ra ata səkən ŋgas ma ndza abə nja aagi səku (hwiy, ŋcimi, həzhi).",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Həji ɗiw a ji a ndza huk abəra ala ma kakətsəh səku, a kaɗiw ma bərabəra pal a walaŋ  kuni abə ala ma kakətsəh watsa. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Həji ɗiw a ji a ɗal mbali səku. Həji zlap abə ha aka səku həji kafənə kaf ra ana ala abə gədək tə andza həji kamayə a zlapzanə.",,
"7. Avoid gatherings. ","7. Həji ɗiw a ji a dzamha ka vərəm ata la maŋtaguleŋ səku andza (dza baluŋ, daməs ata shaŋ abə dzam ndiɓi aagi...).",,
"8. Restrict movement.","8. Həji mbasl ciwir aka, aka səku nda ma gədək ma ɓəlakaka aagi.",,
"9. Keep informed and verify the source of information.","9. Həji tsa zləm katkadək aska ma aagi azha, ɗiw həji ɗiwzə shiŋ dawər tə a ndaha gwara a vata andza ala a kadawər. ",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Səkən ndə  həji kaɗalə andza dawər watsa ata ala veme?  Andza huni tagəra həna dawər watsa tambəla ala bəza/ aka səku a kaghalha  ata ala: - Huni ɗiw a ji a kərəɗ abəra həji  aagi abə sha  səku. - Huni ndza kuni ka a wata kuni. - Huni ya lemerəw watsə 1510 azha huni teh ma ndə həji ma ndza a jak menjivek aagi kaaghalahuni a ɗalə. Lemerəw ndibi aagi tsakwa aka zhana: ",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Ata vah ma ndza akacihwa ya, menjivek ta kwaleŋ dawər KOVID-19 kwagwa aka səku, ci həji ma gulakwakw ma ndza aha hayak aagi, aa kaləm a gas menjivek ta bukbuk ataa dawər watsa.  Kwa vaye ma ləm abə ha azha a gas təf ta keŋ ha tə abə həji ma ndza abəra aagi.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Ghal ma ma ndəlndəl ndə həji ŋkula sənata abə ma takwa aagi   Asthme: dawər ma katak  nəp aka Contamination: zlaŋ dawər Consignes: Səkən ndə həji gar ka a njini Diabète: dawər ndə sukar aka səku səkən ma ghinghin aagi aa ɗa dəy ana ampəs a guɗaŋ, aka səku ndə sukar a  kadaazə. Ecoulement nasal: mtsər ma kazləvha ampes Infecté: ala ndə dawər a mbələ bəza Infection: dawər Patient: ala ma kadawər Symptômes: ghalha dawər, səkən ma ghal shiŋ ma parpar parpar aagi Traitement: menjivek, ha mpi aagi Virus: səkən ma feŋ ndə həji a ŋkula gəra abə nja, ma daaha dawər, dawər. Vulnérable: ŋkulaf, ma ɗa kahkah ara ",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Səkən ndə huni kaasənə ata KORONAVIRUS aka səku KOVID-19  Association Camerounaise pour la Traduction de la Bible et l'Alphabétisation  Səkən ndə huni kaasənə ata KORONAVIRUS aka səku KOVID-19                                   DIW ZLAP - Koronavirus  - Həji ndə dawər watsa  kefkef a mbəlata aagi - Səkən ma ghal dawər watsa aagi - Zlaŋ ataa wiyə dawər Koronavirus  - Həji a ɗalzə a keŋ ha ara avaŋga? - Səkən ndə  həji kaɗalə  andza dawər watsa ata ala veme? - Ghal ma ma ndəlndəl ndə həji ŋkula sənata abə ma takwa aagi      p.2 p.3 p.4 p.5 p.6  p.8   p.9 Koronavirus, ndə həji yə zhana  KOVID-19, a ɗa wiyə dawər minja, ndə həji kayə viyrus, a may a ghal ya, səkən ma feŋ a taba səkən ma kanda aagi, ndə həji ŋkula gəra abə nja andza  ha ŋkəsaf. Həji diw a zlima shiŋ dawər watsa a hayak Shinwa a wan 31 ataa ŋtəra ta da mavə dəma 2019. A ɗalahəji andza shiɓi, a kavah a dza ala  andza tavəlakənə aara dəy səku. Taɓizh tə vərəm a manahayak. Həji kasən la ndaha dawər watsa kwagwa pa akacihwa səku.   Həji ma ndza abə va dagala aagi  Ala ma ndza abə dawər ma ndza a ꞌunəf aka səku  ma  kasa yaka ara ꞌunəf ma kandirimi Həji ndə dawər watsa  kefkef a mbəlata aagi  Wiyə dawər ma ꞌwala payha watsa,  a kagas gas ala, a ɗa watsə mbə aka səku ala ma dagal akas, a mbəla kwa vaye tiwtiw. Həji ma ndza abə va dagala aagi abə həji ma kava ndaha dawər aagi aka səku həji ma ndza abə dawər ndiɓi aagi a zlikusəm andza (dawər ma tak nəp aka, dawər sukar aka səku səkən ma ghinghin aagi, dawər ma ndza a ꞌunəf abə ꞌunəf ma kaghuɗek dəy aha galaŋ) ataa aŋta ya, a kavah a rəzata ata hayak kahkah ana  wiyə dawər watsa səku.      -Kusəm ma  kabaz ala kwak aandza kwahu -Ŋtəɓəl ɓəlakaka aka səku zlikusəm ma kaɓec ɓəlakaka  -Kətsəh ma ndza andza ghehw ma kaŋhwal maŋgurlem -Ndirim bildi Səkən ma ghal dawər watsa aagi Wiyə dawər ndə həji kayə Koronavirus watsa, a kadiw a zlaŋ ata ala ya, andza ndə shiɓi ma ɗiw a mbəla ala. Zlikusəm kwa a baz kwahu kwak, ala a kətsəh andza ghew, bildi tiwtiw aa ndirimahəji abə ŋtəɓəl aka səku zlikusəm tiwtiw a ɓec tə. Həji dawər ndiɓi aagi kazlima ndirim tə, ampəs a zahha gwara aska mtsər andza sərbaban, maŋgurləm a ndirimahəji həna madzəvaŋ ma kaɗalanə ana ala, ata la minja bəra a kala həji a mən. Həji ndiɓi aagi, kwa andza tambəlata bəza ana wiyə dawər watsa ya,  kwa həji kasənə akas.  Aa kanda ata la gar abə sha, həna kwa aa kadawər  akas. Həji aagi dagala ana ndə wiyə dawər watsa a kwaleŋ tə ikwa ata təmta, kwa may ta aska gas, zləm zləm tə menjivek aska dawər watsa akas.  Ala ma kakətsəh Zlaŋ ataa wiyə dawər Koronavirus   KOVID-19 a zlaŋha ata həji ma ndza abə dawər watsa a zlikusəm aagi. Andza ala abə dawər watsa, a kakətsəh,  a zləvha ampəs aka səku yəm ŋtelekw ŋtelekw aska mtsər tə aka səku a takam tə andza limlim. Andza ala tanəp aka gələŋ abə səkən ma kazləvha aska mtsər tə watsa aka səku a takam tə watsa, wiyə dawər Koronavirus watsa a zlaŋ a heɗe kaɗ. Andza ala tadish ra aka ata səkən ndə a zləv  tə a heɗe ana səkən ma ndza  andza limlim ma kaŋtelekwha aska mtsər aka səku a takam ataa ala watsa, azha, dəba a akakəɗ nja, aka səku a atərəɗ nja, a atərəɗ mtsər, aka səku a atərəɗ ma, kajik ikwa tazlaŋakənə ana dawər watsa.     Həji a ɗalzə a keŋ ha ara avaŋga? 1. Həji ɗiw a ji a tərəɗ nja abə ra səku, kwa mtsər abə ma.   2. Həji ban ra bəza abə yəm ma ghwaɗəeɗe abə səmpər. A diwzha tə, saɗ həji saɗ ra bəza abə patak ma ghwaɗeɗe ndə dam a ŋkula ndza a heɗe kwa kajik.  3. Həji kətsəh ya, hurəm həji hurəm fərgula ka, həji tsa kətsəh a fərgula watsa.   4. Həji ɗiw a ji a ɓam zli abə nja səku. Zhana həji ɗiw a ji a tsa ra ata səkən ŋgas ma ndza abə nja aagi səku (hwiy, ŋcimi, həzhi).     5. Həji ɗiw a ji a ndza huk abəra ala ma kakətsəh səku, a kaɗiw ma bərabəra pal a walaŋ  kuni abə ala ma kakətsəh watsa.   6. Həji ɗiw a ji a ɗal mbali səku. Həji zlap abə ha aka səku həji kafənə kaf ra ana ala abə gədək tə andza həji kamayə a zlapzanə.  7. Həji ɗiw a ji a dzamha ka vərəm ata la maŋtaguleŋ səku andza (dza baluŋ, daməs ata shaŋ abə dzam ndiɓi aagi...).  8. Həji mbasl ciwir aka, aka səku nda ma gədək ma ɓəlakaka aagi.  9. Həji tsa zləm katkadək aska ma aagi azha, ɗiw həji ɗiwzə shiŋ dawər tə a ndaha gwara a vata andza ala a kadawər.  Səkən ndə  həji kaɗalə andza dawər watsa ata ala veme?  Andza huni tagəra həna dawər watsa tambəla ala bəza/ aka səku a kaghalha  ata ala: - Huni ɗiw a ji a kərəɗ abəra həji  aagi abə sha  səku. - Huni ndza kuni ka a wata kuni. - Huni ya lemerəw watsə 1510 azha huni teh ma ndə həji ma ndza a jak menjivek aagi kaaghalahuni a ɗalə. Lemerəw ndibi aagi tsakwa aka zhana:   699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Ata vah ma ndza akacihwa ya, menjivek ta kwaleŋ dawər KOVID-19 kwagwa aka səku, ci həji ma gulakwakw ma ndza aha hayak aagi, aa kaləm a gas menjivek ta bukbuk ataa dawər watsa.  Kwa vaye ma ləm abə ha azha a gas təf ta keŋ ha tə abə həji ma ndza abəra aagi. Ghal ma ma ndəlndəl ndə həji ŋkula sənata abə ma takwa aagi   Asthme: dawər ma katak  nəp aka Contamination: zlaŋ dawər Consignes: Səkən ndə həji gar ka a njini Diabète: dawər ndə sukar aka səku səkən ma ghinghin aagi aa ɗa dəy ana ampəs a guɗaŋ, aka səku ndə sukar a  kadaazə. Ecoulement nasal: mtsər ma kazləvha ampes Infecté: ala ndə dawər a mbələ bəza Infection: dawər Patient: ala ma kadawər Symptômes: ghalha dawər, səkən ma ghal shiŋ ma parpar parpar aagi Traitement: menjivek, ha mpi aagi Virus: səkən ma feŋ ndə həji a ŋkula gəra abə nja, ma daaha dawər, dawər. Vulnérable: ŋkulaf, ma ɗa kahkah ara   ",,
