source,translated,question,answer
"3. Cough and sneeze into the crook of your arm. ","3. Ɔgɔ́súnɔ ond egésénen agá ɔmbɛl wá ɔŋɔdigɔn wá ɔmbɔ́g.",,
"4. Avoid eating raw meat and touching live animals.","4. Adinyánán mɔlɔ́k mádiábá manámban, edibísídén sɔ́n manyam mɔgɔ́s.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Búguófon gulɔbɔn gɛnambɛ mɛ́ta mómoom na mɔnd ugɔ́súnɔnɔ́ gúmén ugésénené.",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Nudibígélínyigélínyi na ɛmbɔ́g, nubígélínyigelinyi na niid, gúmén nulókonyi  ɛduá.",,
"7. Avoid gatherings. ","7. Nudɛbɛ́gɔ́sɛ́gánán giodó giod.",,
"8. Restrict movement.","8. Nudianda giodó giod.",,
"9. Keep informed and verify the source of information.","9. Nugɛ́ndɛ́gan nsɔ́m bénuéŋené, nuond nubide niílín ná sɛ́.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Buand buófonó mfig mágɔdɔ́mbɛ́n.   Manda médíyenyé ká mɔnd nyɛ na mfig mánɛ́ganɛg ɔgɔwɔ, búguófon ká : - Ɔ́lɔ́bɛn ɔgɔwɔ. - Ɔdibígɔ́dɔ́n bɔsɔ́gɔ́. - Abɛ́lɛ́gɛn inɔmbɔ  1510, ebídenyi  ká mɔnd ugódonyinyó guɔyɔn buanda buófonó gual. Inɔmbɔ símodió esie anyá bágúbɛ́lɛ́gɛn :",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979 ",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Buanyɛ bágual ká búgódinyi KOFÍD-19 mabása búdiánɛ́g, ta anány, bagɔn bá gɛdɔŋ mányá gúbiámba.  Sig mɔnd a gúbianan ká úlɛ́ns gubígɔ́l, wála manda mófonó guala, ubínɔ́na, wond ununa bɔsɔ́gɔ́ bányá agá masiá mág.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","",,
"","",,
"Ce que vous devez savoir sur le CORONAVIRUS ou COVID-19    Ce que vous devez savoir sur le CORONAVIRUS ou COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Manda má KOLÓNA FILÍS gúmén KOFÍD 19 mófonó gɔlɛns  Giɔ́b gá Kemelún gá Gúdúmbenyi gugál gá Gɔdányá na Gufúnyifunyi megélídié  Manda má KOLÓNA FILÍS gúmén KOFÍD 19 mófonó gɔlɛns              MANDA MÁNYÁ AGÁ MBƆBƆNƆ - Kolónafilís - Band bá kand magɛ́nda - Bulinsi bá gunúma - Nanyá Kolónafilís nyá bágɔ́dɔ́mbɛ́n mɔnd - Nanyá buófonó gubɛ́nɔ́na ? - Giág buófonó gual, gunúma mágɔdɔ́mbɛ́n ?     p.2 p.3 p.4 p.5 p.6 p.8   Kolónafílis bábɛ́laná sɔ́n ká KOFÍD-19, nyɛ gɛŋɛ́lɛŋɔ́siɔ gá mfig. Bómodógí yɛ́ gɛsɛgɛl góbusió agá gɛdɔŋ bábɛ́laná ká Sín, buɔ́s bá 31 bá bilɔndɔ, yɔŋ 2019. Mfig iyány gúnúmanɛn anyɛ ginɔɔ́n, inyɛ bágual yɔɔ́n mɔnd ímámányɛ́ganɛná wɔ́. Inyɛ isálámándán agá bɛdɔŋ bá gus giod. Mɔnd mányɛ udɛlɛnsɛ niílín ná mfig iyány.   Band bá duɔŋ giod  Band bánúmaná agá ɔdɛm, gúmén bábɛ́dáŋɔ́naná Band bá kand magɛ́nda  Mfig iyány nyɛ báguadɛgɛn bilunu anyɛ bábayɔ. Inyɛ bágual ká gunúma gá band bá duɔŋ giod ánd gubiɔ́yɛ́kɛnɛn gɔdɔ́mb anány, ta ebe bánúmaná nsuá na nsua ɛgɔnɔ anyɛ (yeél, tiapɛ́t, ta ɛgɔnɔ sá ɔdɛm, atansióŋà).   - Gíluúl - Gɛdɔmbɔ  - Gɛgɔ́sɔ́n kand gɛkakɔ - Guɔ́bɔn gudá agá dulaŋa Manda médíyenyé ká mfig saman guadɛgɛn mɔnd Manda médíyenyé ká mfig ya Kolónafílis saman guadɛgɛn mɔnd  nyɛ buanda búmoom na má gɛnɔɔ́n, manda mád eme : gíluúl, gɛgɔ́sɔ́n kand gɛkakɔ, guɔ́bɔn gudá agá dulaŋa, gɛdɔmbɔ. Band bómodió guɔ́bɔn nuɔl nɔ́b gudá, mfún igíden, bɛkɔl madɛ́gá madɛ́ga ámaan agá mfún, ekelu ála gudá,  gɛfála guala. Band bómodió nyɛ bágúbianan mfig iyány,  ta buanda búmoom dibídíyé, bɔ́bɔ́ muat lɔb cém.  Band bɔ́gɔ́súnɔnɔ́ Nanyá Kolónafilís nyá bágɔ́dɔ́mbɛ́n mɔnd  Band bábiananá KOFÍD-19 bédúmbenyinyé bɔsɔ́gɔ́ mfig. Gɛsɛgɛl mɔnd unúmana mɔ́nugɔ́sɔ́n, ɔ́gɔ ká ugésén, wémi baan bá bité agá niid ɔ́gɔ ká agá mfún ; mɔnd mélúmid, umɛn bité ibiány, mfig ya Kolónafílis nyɛ bágúdɔ́mbɛ́n wɔ́. Mɔnd mébísíd buanda ubú bann bá bité ibiány ségubísíd, wond ubísíd eŋís yág, ta mfún yaga, ɔgɔ́ ká niid nága, mfig iyány sɔ́n nyɛ bágúdɔ́mbɛ́n wɔ́.     Nanyá anyá bágúbɛ́nɛ́na ? 1. Budiguófon gubísíden eŋis na munɔ́nɔ, ta mfún, ta niid.  2. Búguófon gubɛ́sɔ́ga ɛmbɔ́g na sɔ́bɔ na madɛ́ga obiódinonó agá ɛmbɔ́g, obífuónid ɛmbɔ́g na nábɛ́kɛn unyá begubeg.  3. Ɔgɔ́súnɔ ond egésénen agá ɔmbɛl wá ɔŋɔdigɔn wá ɔmbɔ́g.  4. Adinyánán mɔlɔ́k mádiábá manámban, edibísídén sɔ́n manyam mɔgɔ́s.     5. Búguófon gulɔbɔn gɛnambɛ mɛ́ta mómoom na mɔnd ugɔ́súnɔnɔ́ gúmén ugésénené.  6. Nudibígélínyigélínyi na ɛmbɔ́g, nubígélínyigelinyi na niid, gúmén nulókonyi  ɛduá.  7. Nudɛbɛ́gɔ́sɛ́gánán giodó giod.  8. Nudianda giodó giod.  9. Nugɛ́ndɛ́gan nsɔ́m bénuéŋené, nuond nubide niílín ná sɛ́. Buand buófonó mfig mágɔdɔ́mbɛ́n.   Manda médíyenyé ká mɔnd nyɛ na mfig mánɛ́ganɛg ɔgɔwɔ, búguófon ká : - Ɔ́lɔ́bɛn ɔgɔwɔ. - Ɔdibígɔ́dɔ́n bɔsɔ́gɔ́. - Abɛ́lɛ́gɛn inɔmbɔ  1510, ebídenyi  ká mɔnd ugódonyinyó guɔyɔn buanda buófonó gual. Inɔmbɔ símodió esie anyá bágúbɛ́lɛ́gɛn :  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979   699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Buanyɛ bágual ká búgódinyi KOFÍD-19 mabása búdiánɛ́g, ta anány, bagɔn bá gɛdɔŋ mányá gúbiámba.  Sig mɔnd a gúbianan ká úlɛ́ns gubígɔ́l, wála manda mófonó guala, ubínɔ́na, wond ununa bɔsɔ́gɔ́ bányá agá masiá mág.   ",,
