source,translated,question,answer
"savunĩ","",,
"kĩngokoa","",,
"Ndũkakwate ũthyũ waku kana wa mũndũ ũngĩ.  Kethwa nĩ mũvaka ũkwate ũthyũ, thamba moko na savunĩ mathee.","",,
"Kana ũthambe winĩte wathi wa kũlulukya mwana.na ũithambũka","",,
"Uungu wa mbwaa","",,
"Tala ĩmwe nginya mĩongo ĩlĩ na ũithambũka","",,
"Katĩkatĩ wa syaa","",,
"Thamba moko nthĩnĩ na nza","",,
"Kũthamba moko vyũ nĩ Kũthamba ata?","",,
"Ethwa nĩwakwata, ndũkamake, thamba moko na savunĩ.","",,
"Ndũkakwate nza wa kĩkunĩki kya mũnuka.","",,
"mata","",,
"Kĩko kĩlikaa nthĩnĩ wa kĩkunĩki wekala nakyo masaa maingĩ","",,
"Ĩkya kĩkunĩki kya mũnuka kyamesya kĩw’u, kana woona kĩna kĩko.  Ndũkatũmĩe kĩkunĩki kĩmwe mala elĩ.","",,
"Tũmĩa kĩsiko kya kwĩvũa","",,
"Mwana","",,
"Tata","",,
"Mami","",,
"Kĩla mũndũ atũmĩe taũlo yake","",,
"Ndũkaĩsanĩe lĩu, tũikatũmĩanĩe mĩio ya kũĩĩa, ikombe kana taũlo.","",,
"Ti laisi kũkwata ũthyũ waku na kĩngokoa.","",,
"Vingũa na ũivinga mĩomo na kĩngokoa kana kĩtuo vandũ va kũtũmĩa moko, ethwa nĩvatonyeka.","",,
"Mũsyĩ","",,
"Wauma nza wa mũsyĩ","",,
"Mbee wa kũya lĩu","",,
"Thamba moko na savunĩ kĩla ĩvinda","",,
"Na ĩndĩ mũthya,","",,
"Kĩla mũndũ eesũvĩe!","",,
"Nzĩa ila tũũtũmĩa kũsiĩĩa kolona nitonya ũtũmĩka kũsiĩĩa maũwau angĩ ta ĩkua, na nĩtwaĩle kũtumia nzia isu kĩla mũthenya. References: lnformation in comic is based on understanding of COVID19 up till 28 Feb 2020, and mainly from these three references.  https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.htmlhttps://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/  https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 Additonal lnformation A PDF version of the comic is available for free download here: https://gumroad.com/weimankowart  Sharing Guidelines This comic is free for the general public to share online and through Whatsapp and Telegram, and the downloads are free for printing out as posters for personal and educational use in homes, schools, and workplaces.  When sharing, please remember these 3 points: 1) No edits to the comics is allowed in any way when sharing. 2) Comics cannot be used for any commercial project 3) lf online, credit the creator on FB by tagging @weimankowart, on IG by tagging @weimankow (IG), or providing a link to instagram com/weimankow For all other uses, please send a request in to: comicsforgood@gmail.com ","",,
""," SIL Africa Area",,
"","Translated by Ruth Munguti",,
"","Created by Weiman Kow, instagram: weimankow",,
"Ũwau wa Kolona  Translated by Ruth Munguti  Ve kĩndu kĩmwe kya vata twaĩle kũelewa ĩũlũ wa ũndũ ũwau wa kolona ũkwatanaw'a. mũnuka many'ũũ metho malika Mũndũ ute mũwau mũndũ mũwau Kolona ĩkwatanaw'a yĩla mata ma Ũngama vaasa: mita ilĩ wĩĩthwa weesiĩĩa kumana na kolona.  Mita ilĩ Akyiũũ Woona mũndũ aikooa, kwathimũa kana mũndũ mũwau, nyũva kwĩka atĩĩ: Mũnenge kĩkunĩki kya mũnuka kana masiki.  Mũndũ nĩũkooea kana akathimũĩa vo na aisũvĩa andũ ala angĩ. kelĩ Mũnenge  ĩthangũ ya kwathimũĩa. Kana Nĩvatonyeka akethwa ate mũwau, lakini ekĩte kwĩĩsiĩĩa. Andũ ala mena kolona nĩmatonya kwĩthwa mateonekana me awau, ĩndĩ nĩmatonya ũkwatya andũ angĩ ũwau ũsu.  Ndũkathi vala ve andũ aingĩ nũndũ ndwĩsĩ nũũ ũla wĩna kolona. Isikonĩ Mũndũ ũte mũwau Ikwatĩli Livutinĩ Ĩthangũnĩ ya kyoonĩ ikombenĩ Simũnĩ, kombyũtanĩ Ona nza wa kĩkunĩki kya mũnuka Ikwatĩli sya ngolova Kw'oko kwa kombyũta Tũlamu konzinĩ Moko moo Mata ma mũwau wa kolona nĩmatonya kũkwata syĩndũnĩ ingĩ ta ithi:- Inywonthe nĩmũtonya ũkwatwa nĩ kolona. Kana ũikwata ũthyũ wa ala me vakuvĩ naku, Ũikiitha metho, Wakwata syĩndũ ithi kwa vaati nthũku, na ũikwata ũthyũ waku, Nzĩa nzeo ya kũmina kolona nĩ kũthamba moko na savunĩ, kana mbinyu ĩla ĩtumĩawa sivitalĩ. Kolona nĩtonya kwĩkala masaa maingĩ syĩndũnĩ. Savunĩ  Nĩkyo kĩtumi twaĩle kũatĩĩa nzĩa ithi sya kwĩĩsũvĩa: Thamba moko nginya vaa savunĩ kĩngokoa Ndũkakwate ũthyũ waku kana wa mũndũ ũngĩ.  Kethwa nĩ mũvaka ũkwate ũthyũ, thamba moko na savunĩ mathee. Kana ũthambe winĩte wathi wa kũlulukya mwana.na ũithambũka Uungu wa mbwaa Tala ĩmwe nginya mĩongo ĩlĩ na ũithambũka Katĩkatĩ wa syaa Thamba moko nthĩnĩ na nza Kũthamba moko vyũ nĩ Kũthamba ata? Ethwa nĩwakwata, ndũkamake, thamba moko na savunĩ. Ndũkakwate nza wa kĩkunĩki kya mũnuka. mata Kĩko kĩlikaa nthĩnĩ wa kĩkunĩki wekala nakyo masaa maingĩ Ĩkya kĩkunĩki kya mũnuka kyamesya kĩw’u, kana woona kĩna kĩko.  Ndũkatũmĩe kĩkunĩki kĩmwe mala elĩ. Tũmĩa kĩsiko kya kwĩvũa Mwana Tata Mami Kĩla mũndũ atũmĩe taũlo yake Ndũkaĩsanĩe lĩu, tũikatũmĩanĩe mĩio ya kũĩĩa, ikombe kana taũlo. Ti laisi kũkwata ũthyũ waku na kĩngokoa. Vingũa na ũivinga mĩomo na kĩngokoa kana kĩtuo vandũ va kũtũmĩa moko, ethwa nĩvatonyeka. Mũsyĩ Wauma nza wa mũsyĩ Mbee wa kũya lĩu Thamba moko na savunĩ kĩla ĩvinda Na ĩndĩ mũthya, Savunĩ Kĩla mũndũ eesũvĩe!  Kĩla mũndũ eesũvĩe! Savunĩ Nzĩa ila tũũtũmĩa kũsiĩĩa kolona nitonya ũtũmĩka kũsiĩĩa maũwau angĩ ta ĩkua, na nĩtwaĩle kũtumia nzia isu kĩla mũthenya. References: lnformation in comic is based on understanding of COVID19 up till 28 Feb 2020, and mainly from these three references.  https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.htmlhttps://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/  https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 Additonal lnformation A PDF version of the comic is available for free download here: https://gumroad.com/weimankowart  Sharing Guidelines This comic is free for the general public to share online and through Whatsapp and Telegram, and the downloads are free for printing out as posters for personal and educational use in homes, schools, and workplaces.  When sharing, please remember these 3 points: 1) No edits to the comics is allowed in any way when sharing. 2) Comics cannot be used for any commercial project 3) lf online, credit the creator on FB by tagging @weimankowart, on IG by tagging @weimankow (IG), or providing a link to instagram com/weimankow For all other uses, please send a request in to: comicsforgood@gmail.com   Ũwau wa Kolona        ","About Coronavirus                                                                                   About Coronavirus   SIL Africa Area Translated by Ruth Munguti Created by Weiman Kow, instagram: weimankow    ",,
