source,translated,question,answer
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Mandza ga eɗe-mawala  Mandza ga eɗe-mawala ʉwe hinne ma andza aka ga aman, cukfari, uslo ya vava awal ecefukwa. Ezle eɗe-mawala ŋa ma hoendoer agzatal, manda ekʉle yam ohoɗ ezle kelema kini ma ambakva da tala tike lele ezle kelemaŋa tamblaba zeya ahaf ene.",,
"Person with a cough","Mbre na atatah",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Mahalavara eɗe-mawala ʉwe hinne  Eɗe-mawala ʉwe hinne ma mbiyez tahlavara afa ezle ana tikera afalaŋa mbrena ikera atatah bi ucah esleɓ bi amaɗ uciva kaka idifikʉre ma, azavara bi afakal ahal aka iɗiŋa ana ekefiŋire amazavara cek vaɗ tangaba itəlefiŋire ahal ifire bi aka mamma atakalva eɗe-mawala nehe vaɗ.",,
"How to protect yourself","Ahawa na macufava haway?",,
"1. Avoid touching eyes, nose, mouth.","1. Cufumva ya mitəlefiŋire ahal afa ire, ara hoendoer ava, aka mamma.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Balam ahal ara sapuna ara yam ennde ana agazmagəza gramfaba yam afa ahal ara pitike acazlaraka.",,
"3. Cough and sneeze into the crook of your arm. ","3. Tataham bida ucaham a hoɗ ya ahal ava.",,
"4. Avoid eating raw meat and touching live animals.","4. Kahpaɗam uslo mirire da, ka baɗam fatalara ahal afa azlam gənaw da.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Taŋgaba mbarŋa aka tatah ma, ŋganam faŋa va mige aka ucah kini. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Ka giɗimva use a halava halava da. Gimva use ara mige ɗiŋa godogo bi ara mʉde desl.",,
"7. Avoid gatherings. ","7. Ka gayamkabava da. ",,
"8. Restrict movement.","8. Ka rawam kaba dik-dik da.",,
"9. Keep informed and verify the source of information.","9. Deyemaŋ mʉde shʉmva yam a mʉdeva lele. Səlam aslam yana kwatar eslire gata magas.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Afalaŋa idemawala aksa kwala ta kege ahaway?  - Taŋgaba kecənefaŋara afa eɗe-mawala ma, kehɗifiŋire afa mbərŋa da. - Kacəkaɗa agam ava ko - Zala lamba 1510 dikel sləme aka eɗe ana zal dawtar ama ɗəmawkwara. Lemerʉ gamənda a hinne ana kazala cik:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Ha tina ma, ahaf ya eɗe-mawala ʉwe hinne ma, a nida ama dakwtar oŋgoŋgoɗa takahba ta tatakalva ya membelliŋara mbiyeza. Wa tuksaba amahba yana ta madzadzal ta migʉkuburo.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Maŋganaba kwatar magəla   Asəmə: iɗemawala adva ga masafa yana macəkakaba mbərŋa. Makwara: maɗmakabava. Diyabetə: iɗemawala yana sukwar ishiɓe avava, imizeva. Hœndœr magəza: amaɗ yana agəzara a hœndœr ava. Zal yana aza iɗemawala: matakalavara iɗemawala, mazavara iɗemawala. Taŋsiyoŋ: masaɓakala ga imez yana irewa avava. Zal iɗemawala: matakalavara iɗemawala, mazavara iɗemawala. Vɨrus: iɗemawala. Kefkef: kefkef enera ndzəɗa aka iɗemawala da.",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Eɗe ana kəsəlam adəva ga eɗe-mawala ya na tazala koronavirʉs.  Association Camerounaise pour la Traduction de la Bible et l'Alphabétisation  Eɗe ana kəsəlam adəva ga eɗe-mawala ya na tazala koronavirʉs.                                GUDUGOŊA  - Eɗe-mawala - Ezle yana tandza kef tatakalva ndoŋ - Mandza ga eɗe-mawala - Mahalavara eɗe-mawala ʉwe hinne - Ahawa na macufava haway? - Afalaŋa idemawala aksa kwala ta kege ahaway? - Maŋganaba kwatar magəla.    p.2 p.3 p.4 p.5 p.6   p.8 p.9 Eɗe-mawala  Korona eɗe-mawala ʉwe ana tazala kovid-19 eene eɗe-mawala hinne ma, ebe ira aka haŋ ga shinwa ana ehndze tatakalva afa vaɗ 31 desambər 2019 ta ndzayara ata amaɗ awara kəshem afalaŋa ike zeɓ zeɓ. Eɗe-mawalaŋa ehliva a lardava cici eɗe ana awara eɗe-mawala ŋa ma tasal da. Tatakalvara dzika tam.   Ezle maɗəka yana tikera viya dik  Ezle yana taka cakara cicihe ara Eɗe-mawala Ezle yana tandza kef tatakalva ndoŋ   Ezle ana eɗe-mawala amagastal ndoŋ zire mbiyez mige viya gaŋa eme kini ma eɗe-mawala ʉwe hinne amagas naɗ oŋgwaŋa ma, ezle ana tikera eɗemawal ya ɓərov, masafa ara cicəhe, eɗe-mawala ya sukor dik avava, ezle nehe ma eɗe-mawala gatala amasaɓakatal aɗaba ga eɗe-mawala ʉwe hinne.   -Cukfari -Micifuko  -Amaɗ saflahlah -Mawala ga uslo ya vava Mandza ga eɗe-mawala  Mandza ga eɗe-mawala ʉwe hinne ma andza aka ga aman, cukfari, uslo ya vava awal ecefukwa. Ezle eɗe-mawala ŋa ma hoendoer agzatal, manda ekʉle yam ohoɗ ezle kelema kini ma ambakva da tala tike lele ezle kelemaŋa tamblaba zeya ahaf ene.  Mbre na atatah Mahalavara eɗe-mawala ʉwe hinne  Eɗe-mawala ʉwe hinne ma mbiyez tahlavara afa ezle ana tikera afalaŋa mbrena ikera atatah bi ucah esleɓ bi amaɗ uciva kaka idifikʉre ma, azavara bi afakal ahal aka iɗiŋa ana ekefiŋire amazavara cek vaɗ tangaba itəlefiŋire ahal ifire bi aka mamma atakalva eɗe-mawala nehe vaɗ.     Ahawa na macufava haway? 1. Cufumva ya mitəlefiŋire ahal afa ire, ara hoendoer ava, aka mamma.  2. Balam ahal ara sapuna ara yam ennde ana agazmagəza gramfaba yam afa ahal ara pitike acazlaraka.  3. Tataham bida ucaham a hoɗ ya ahal ava.  4. Kahpaɗam uslo mirire da, ka baɗam fatalara ahal afa azlam gənaw da.     5. Taŋgaba mbarŋa aka tatah ma, ŋganam faŋa va mige aka ucah kini.   6. Ka giɗimva use a halava halava da. Gimva use ara mige ɗiŋa godogo bi ara mʉde desl.  7. Ka gayamkabava da.   8. Ka rawam kaba dik-dik da.  9. Deyemaŋ mʉde shʉmva yam a mʉdeva lele. Səlam aslam yana kwatar eslire gata magas. Afalaŋa idemawala aksa kwala ta kege ahaway?  - Taŋgaba kecənefaŋara afa eɗe-mawala ma, kehɗifiŋire afa mbərŋa da. - Kacəkaɗa agam ava ko - Zala lamba 1510 dikel sləme aka eɗe ana zal dawtar ama ɗəmawkwara. Lemerʉ gamənda a hinne ana kazala cik:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Ha tina ma, ahaf ya eɗe-mawala ʉwe hinne ma, a nida ama dakwtar oŋgoŋgoɗa takahba ta tatakalva ya membelliŋara mbiyeza. Wa tuksaba amahba yana ta madzadzal ta migʉkuburo. Maŋganaba kwatar magəla   Asəmə: iɗemawala adva ga masafa yana macəkakaba mbərŋa. Makwara: maɗmakabava. Diyabetə: iɗemawala yana sukwar ishiɓe avava, imizeva. Hœndœr magəza: amaɗ yana agəzara a hœndœr ava. Zal yana aza iɗemawala: matakalavara iɗemawala, mazavara iɗemawala. Taŋsiyoŋ: masaɓakala ga imez yana irewa avava. Zal iɗemawala: matakalavara iɗemawala, mazavara iɗemawala. Vɨrus: iɗemawala. Kefkef: kefkef enera ndzəɗa aka iɗemawala da.  ",,
