source,translated,question,answer
"Bad abe ḿmɛ́n nkole ńkóbɛɛ́  Ḿmɛ́n nkole mékɔ̄ɔ̄le ńkóbe ké nzɛ́ɛ́; mésɔ́nɛɛ́ kɔ̂d. Boŋ pɛn ḿbâg ngíne á yə̌l wɛ́ɛ bechun bé bad ne bad ábe nkole mêmpée ńsébpé abɛ́ áyə̄l (nkole nêngáne nkole ḿme ńkɔ́le mod pemɛ, nkole ḿ bɔmbe, nkole mé nlém, nkole ḿme ńchə́gte mod mekií). ","Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.",,
"-Ahéb. -Eʼchiited é yə̌l áte","Fever Fatigue",,
"-Ekə́ríd -Eʼwɛ éʼyə̌l áte","Dry cough Muscle aches and pains",,
"Eʼchemléd Eʼchemléd bé nkole ń coronavirus éʼdé melemlem nɛ́ɛ nkole ḿme mpɛɛnad mod: ahéb, ekə́rid éche ébīdē, eʼwɛ éʼ yə̌l áte, eʼchiited é̀ʼ yə̌l áte. Donge á bad béwóge eʼwɛ, nhentɛn, runny nose, eʼwɛ á nkə́ŋ-tê, abúú. Baahɔ́gke ámpē béwóoʼ ḿme nkole boŋ béēwóó eʼchemléd ké eʼhɔ́g. Bad híin béwóo ḿme nkole áde béebɛnledɛɛ́ kəse e bwɛl ké pɔ́g.","Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.",,
"Mod awe awóó ekə́ríd","Person with a cough",,
"Ngáne coronavirus ákobtanné Mod awě awóó COVID-19 mɔ́ akobtan bad bémpée. Nzé mod awe awóó ḿme nkole akədté kéʼɛ asámé, melêd mébide mɔ́ á nsəl kéʼɛ mebɔm mébíd mɔ́ á duú. Nzé m̀mê melêd kéʼɛ mebɔm mékíí mod ampée á nsəl kéʼɛ á duú ḿme nkole ḿbɛlé ńkób mɔ́. Kéʼɛ nzé mod asiítɛ́né kéhéé wɛ́ɛ ḿme melêd kéʼɛ mebɔm métɛ́né, boŋ atedé echê ekáá asiitɛné mǐd, dúu kéʼɛ nsəl, ḿme nkole ńhɛlese ńkōb mɔ́.","Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.",,
"Chan mod áhɛle ákə́ə́ yə̌l?","How to protect yourself",,
"1. Wɛɛ́ kɛɛné ekáá á mǐd, á duú ne á nsəl.","1. Avoid touching eyes, nose, mouth.",,
"2. Éwobpe mekáá póndé tɛ́ɛ́ ne sɔ́pɛ. Nzé ewǒbpé mekáá epine ne abad áde ásáá.","2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.",,
"3. Nzé ekə́dte ekútɛn nsəl. ","3. Cough and sneeze into the crook of your arm. ",,
"4. Weésitán nyam eche béechamɛɛ́ kéʼɛ nyam éche ékag.","4. Avoid eating raw meat and touching live animals.",,
"5. Nzé mod a kədte kéʼɛ asámeʼ ésyə̄ə̄ mɔ́ á nkəg dyam mɛta mehɔ́g.","5. Keep at least one meter away from a person who is cou- ghing or sneezing. ",,
"6. Weesómé bad ekáá áte. Nzé elɛnte mod eláá mɔ dásɔ̄ dyam kéʼɛ elúmtɛ́n mɔ́ yə̌l.","6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.",,
"7. Weekág wɛ́ɛ bad béládné.","7. Avoid gatherings. ",,
"8. Weehyɔ́méʼ.","8. Restrict movement.",,
"9. Ésɛdte mam ḿme métə́ŋgé tə̂ŋgɛne ḿme nkole.","9. Keep informed and verify the source of information.",,
"Cheé étə́ŋgɛ́né abɛl nzé ńkóbe wɛ?  Nzé ewóó eʼchemléd ábe éʼlǔmte bán ńkóbé wɛ: - Weebág wɛ́ɛ bad bédíí. - Édyɛ̄ɛ̄ áwoŋ ndáb. - Échəg 1510 éhīdte kéchéé éche dɔ́ktɛɛ álángé wɛ. Nɔmbɛ émpée éche étə́ngɛ́né achəg:","What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"Kə́ə́ŋne chiii, nkole ń COVID-19 méēwōōʼɛ́ bwɛl, boŋ bedɔktɛɛ bédíi béhɛde nzii akud bwɛl. Mod ké ahéé átédɛn eche yə̌l póndé ábɛleʼɛ mam ḿme melûmte bán akəŋge eche yə̌l ne bad ábe bédé mɔ́ bɛnbɛn.","To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.",,
"","Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed",,
"","Mekan ḿme bad bétə́ŋgé abíi ́ayə̄l e awalɛɛ awě béchəgɛɛ bán CORONAVIRUS kéʼɛ COVID-19 © CABTAL, 2020 ",,
"Mekan ḿme bad bétə́ŋgé abíi ́ayə̄l e awalɛɛ awě béchəgɛɛ bán CORONAVIRUS kéʼɛ COVID-19  Cameroon Association for Bible Translation and Literacy  Mekan ḿme bad bétə́ŋgé abíi ́ayə̄l e awalɛɛ awě béchəgɛɛ bán CORONAVIRUS kéʼɛ COVID-19            NKAPTÉD ŃKÁLAG   - Coronavirus  - Bad ábe ákóbɛɛ - Éʼchemléd - Ngáne coronavirus ákobtanné - Ngáne bad bétə́ŋgɛ́né yə̌l akəə - Cheé mod átə́ŋgɛ́né abɛl nzé akóbé mɔ́?    p.2 p.3 p.4 p.5 p.6  p.8  Coronavirus, awalɛɛ awe béchəgɛɛ́ ámpē bán COVID-19, adíi nkole mékɔ̄ɔ̄lē. Ḿme nkole ńsémpé abooted á aloŋ á China á epun 31 á ngɔn e December 2019. Ndíi nkole ḿme nzé ńkóbe mod, mpɛɛne ahéb, ńchede mod yə̌l áte, ḿbɛle yə̌l éwāg mod áte, ńkɔ̄lēʼe mod peme. Ńkábné nkǒŋsē áte ńsyə̄ə̄l. Modmod eébīīʼé wɛ́ɛ ḿme nkole nkóó abíd.   Nchun ḿ mod  Mod awě awóó nkole mé nlém Bad abe ḿmɛ́n nkole ńkóbɛɛ́  Ḿmɛ́n nkole mékɔ̄ɔ̄le ńkóbe ké nzɛ́ɛ́; mésɔ́nɛɛ́ kɔ̂d. Boŋ pɛn ḿbâg ngíne á yə̌l wɛ́ɛ bechun bé bad ne bad ábe nkole mêmpée ńsébpé abɛ́ áyə̄l (nkole nêngáne nkole ḿme ńkɔ́le mod pemɛ, nkole ḿ bɔmbe, nkole mé nlém, nkole ḿme ńchə́gte mod mekií).    -Ahéb. -Eʼchiited é yə̌l áte  -Ekə́ríd -Eʼwɛ éʼyə̌l áte Eʼchemléd Eʼchemléd bé nkole ń coronavirus éʼdé melemlem nɛ́ɛ nkole ḿme mpɛɛnad mod: ahéb, ekə́rid éche ébīdē, eʼwɛ éʼ yə̌l áte, eʼchiited é̀ʼ yə̌l áte. Donge á bad béwóge eʼwɛ, nhentɛn, runny nose, eʼwɛ á nkə́ŋ-tê, abúú. Baahɔ́gke ámpē béwóoʼ ḿme nkole boŋ béēwóó eʼchemléd ké eʼhɔ́g. Bad híin béwóo ḿme nkole áde béebɛnledɛɛ́ kəse e bwɛl ké pɔ́g.  Mod awe awóó ekə́ríd Ngáne coronavirus ákobtanné Mod awě awóó COVID-19 mɔ́ akobtan bad bémpée. Nzé mod awe awóó ḿme nkole akədté kéʼɛ asámé, melêd mébide mɔ́ á nsəl kéʼɛ mebɔm mébíd mɔ́ á duú. Nzé m̀mê melêd kéʼɛ mebɔm mékíí mod ampée á nsəl kéʼɛ á duú ḿme nkole ḿbɛlé ńkób mɔ́. Kéʼɛ nzé mod asiítɛ́né kéhéé wɛ́ɛ ḿme melêd kéʼɛ mebɔm métɛ́né, boŋ atedé echê ekáá asiitɛné mǐd, dúu kéʼɛ nsəl, ḿme nkole ńhɛlese ńkōb mɔ́.     Chan mod áhɛle ákə́ə́ yə̌l? 1. Wɛɛ́ kɛɛné ekáá á mǐd, á duú ne á nsəl.  2. Éwobpe mekáá póndé tɛ́ɛ́ ne sɔ́pɛ. Nzé ewǒbpé mekáá epine ne abad áde ásáá.  3. Nzé ekə́dte ekútɛn nsəl.   4. Weésitán nyam eche béechamɛɛ́ kéʼɛ nyam éche ékag.     5. Nzé mod a kədte kéʼɛ asámeʼ ésyə̄ə̄ mɔ́ á nkəg dyam mɛta mehɔ́g.  6. Weesómé bad ekáá áte. Nzé elɛnte mod eláá mɔ dásɔ̄ dyam kéʼɛ elúmtɛ́n mɔ́ yə̌l.  7. Weekág wɛ́ɛ bad béládné.  8. Weehyɔ́méʼ.  9. Ésɛdte mam ḿme métə́ŋgé tə̂ŋgɛne ḿme nkole. Cheé étə́ŋgɛ́né abɛl nzé ńkóbe wɛ?  Nzé ewóó eʼchemléd ábe éʼlǔmte bán ńkóbé wɛ: - Weebág wɛ́ɛ bad bédíí. - Édyɛ̄ɛ̄ áwoŋ ndáb. - Échəg 1510 éhīdte kéchéé éche dɔ́ktɛɛ álángé wɛ. Nɔmbɛ émpée éche étə́ngɛ́né achəg:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Kə́ə́ŋne chiii, nkole ń COVID-19 méēwōōʼɛ́ bwɛl, boŋ bedɔktɛɛ bédíi béhɛde nzii akud bwɛl. Mod ké ahéé átédɛn eche yə̌l póndé ábɛleʼɛ mam ḿme melûmte bán akəŋge eche yə̌l ne bad ábe bédé mɔ́ bɛnbɛn.   ","What you need to know about CORONAVIRUS or COVID-19  Cameroon Association for Bible Translation and Literacy  What you need to know about CORONAVIRUS or COVID-19 The information in this booklet is taken from the World Health Organization (WHO) website. https://www.who.int/home   All pictures belong to CABTAL, except p.2 belongs to Pixabay p.6 (butcher) and p.7 (crowd) belong to Wikimedia Commons p.7 (people watching TV) belongs to United Nations (Photo # 616869 UN Photo/Marco Dormino)   CABTAL contacts  Web: www.cabtal.org Mail: info_cabtal@cabtal.org  Tel: (237) 699 833 535 WhatsApp: (237) 654 439 659  P.O. Box: 16 550 Yaoundé, Cameroon                       SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  Mekan ḿme bad bétə́ŋgé abíi ́ayə̄l e awalɛɛ awě béchəgɛɛ bán CORONAVIRUS kéʼɛ COVID-19 © CABTAL, 2020 ",,
