source,translated,question,answer
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Lɨshyaleŋ ɗɨ́ Kolónavilʉ́s  Fɨlwœ́ fɨ́ ɓə́əŋkɨ́ŋ lə́ Kolónavilʉ́s fə́əshyáleŋ mɨ́ múŋ mɨ́ múŋ. Camiŋ kɨ́ lɨ́lwœ́ akwə́sí, ńsóo lə́ acɨ́mɛ́, ɓə́mə́ywə́ ɓə́lʉ́ŋ nyɨ́ mɨ́ ywíŋ, ńsóo lə́ mɨ́ mwə́ŋ. Á múŋ adəə́ŋ awɔŋzɛɛ́ nɨ lə́ məywə́ miŋ mə́ɗɨ́ŋ nyɨ́ mɨ́ ywíŋ ńsóo lə́ mɨ́ mwə́ŋ, fɨlwœ́ fɨ́lɨ́ lə́ fɨ́shyáa nyɨ́. Á múŋ akwœ́ŋ cwœ́ŋ kɨ́dəə́ŋ kɨ́ zhii anə́ mɨ́ məywə́ miŋ asά miŋ, ajəniŋ á akwœŋ nəmí mɨ́ míí, ńsóo lə́ mɨ́ mwə́ŋ, ńsóo lə́ mɨ́ ywíŋ, fɨlwœ́ fiŋ fɨ́ lɨ́ lə́ fɨshyáa nyɨ́.",,
"How to protect yourself","Láléeŋ nə́ múŋ alɨ lə́ aɗə́ fɨlwœ́ fɨ́",,
"1. Avoid touching eyes, nose, mouth.","1. Kuúkwœŋ míí mɔ́, ńsóo lə́ mwə́ŋ wɨ́ŋkɔ́, ńsóo lə́ ywíŋ ɗɨ́ŋkɔ́ lɨ cααʼ.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Wɨsɨ́ ɓyααʼ ɓɔ́ lə́ shɨ́shœ́ camiŋ kɨ cœŋ mɨ́ mənɨ́ mɨ́ məə́gαα, lɨ swə́ɓə, ájəniŋ wɨtwəsɨ ɓwə́ lɨ tɔ́wɨla anə́ alɨ ntɛ́ŋíŋ.",,
"3. Cough and sneeze into the crook of your arm. ","3. A wəə́ŋkwɛ́ŋ lə́ wɨ́kwə́sɨ́, ńsóo lə́ wɨ́cɨ́míŋ, wɨpwé cααʼ kɔ́ɔ́ kɨɓə́ kɨ́ mɨ́ gwéŋgɨɨ́ lə́ wɨɗɔ́kɨ lə́ lɨ mwə́ŋ lɨ ywíŋ ɗɔ́ɔ́.",,
"4. Avoid eating raw meat and touching live animals.","4. Kuúɗɨ́ ɓíŋ ɓɨ́ cɨ́ŋcœ́ŋ, kuúkwœŋ kɨ́ɨ nyáŋ yɨ́ yɨ́lɨ́ɨ cɨ́ncœ́ŋ.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Kuúkwə́ lɨkɛ́ŋ lɨ múŋ anə́ áakwə́sɨ, ńsóo lə́ aáncɨ́miŋ, wɨfóŋ kɨkwáŋ kɨ métle ɓoó, ́sóo ɓə́ɓyɛ́ lə́ lɨ́ wə́ lɨ nyɨ́.",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Kuútosɨ́ múŋ lɨ cααʼ, wɨtoosɨ ɓúŋ lɨ mwə́ŋ.",,
"7. Avoid gatherings. ","7. Wɨɗə́ə kwɔ wɨ́ gunɨ.",,
"8. Restrict movement.","8. Ɓɨlwə mɨ́ ɓəníá ɓə́ɓiíŋ.",,
"9. Keep informed and verify the source of information.","9. Ɓɨlyáŋ məlée lə́ ɓɨ́wóo ɓɨɓɛ́ŋ ɓɨ ɓəətóleŋ mɨ́ fɨlwœ́ fɨ́, ɓɨkwœ́nα lɨ féé nə́ ɓəɓwə́lə́ ɓiŋ ɓəywíi miŋ.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Láléeŋ nə́ múŋ alɨ́ lə́ akɨ ɗɨɨ́ fɨlwœ́ fɨ́ fɨ́shyá má nyɨ́ Á wɨɠyɛ́ lə́ wɨtɨ́ lɨ fɨlwœ́ fiŋ: - Wɨɗə́ ɓúŋ ɓə́mbóo. - Wɨlwə́ mɨ niá. - Wɨɓɨ́lα 1510 mɨ́ nɗɨ́ wɨ́ ɓɔɔ́ŋ, wɨkɨ cwœ́ŋ kɨcœŋ kɨ́ ɓədoótα ɓə́to wə́ə. Wɨlɨ lə́ wɨɓɨ́lα kɨ ɓənʉmeló ɓɨ:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Akɛɛ lɨ ɓɨgə́əŋ, ɓuulɨ́ anə́ alɨ́ lə́ abwó filwœ́ fiŋ akáɓá mɨ́. Nsóo fɔ́ɔ́ ɓəɗɨnɗyáŋ ɓaácaléŋ mɨ́ lɨ lɨkyá ɗɨ́ ɓeé yɨcœŋ lə́ ɓə́tániŋ buulɨ́ anə́ alɨ lə́ asyatɨ ɓúŋ fɨlwœ́ fiŋ. Múŋ lɨ múŋ aɠesɛ́ nɨ́ kɨɓœœ́ŋ ntwœ́ wíí, akɨ cwœ́ŋ kɨcœŋ lə́ aɓœ́ŋ lə́ lɨ́ nəmí lɨ́ ɓəlwœ́ ɓɨ́ ɓə́lɨ́ nyɨ́ lɨkɛ́ŋ.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Lɨnɛkɨ ɗɨ míí mɨ́ mə́ɗékɨ lɨwó  Ásmə:  fɨlwœ́ fɨ́ cɔŋzeéŋ Ɓúŋ ɓə́ kɛɛ ɗeeʼ: ɓúŋ ɓɨ́ nyɔ́ fwɛ́ŋ má ɓwə́. Fɨlwœ́: fɨlwœ́ Fɨlwœ́ fɨ́shyá múŋ: camiŋ kɨ́ fɨlwœ́ fɨtɨ́ múŋ mɨ́ nyɔ́. Gríp: fɨlwœ́, kɨfɨ́nfáŋ. Jyabét: fɨlwœ fɨ́ fə́əɗwɛ́ múŋ ɗɨɨ́ sóka acíí má nyɨ́. Kɨshiiléŋkíŋ: kɛɛ lɨfwɛ́ŋ Lə́ɓya lə́: camiŋ kɨ́ fɨlwœ́ fɨ́lɨ́ lə́ fɨɗwɛ́ múŋ lə́ɓya. Lɨɓwɔ́: ɓuulɨ́. Lɨlɨseŋ: ɓƴœ́ŋ ɓɨ́ ɓə́əlɨsɨ lə́ fɨlwœ́ fɨ́tɨ́ múŋ mɨ́ nyɔ́. Lɨlwœ́: múŋ anə́ áalwœ. Nsúndeéŋ: kɨɓɛ́ŋ kɨ ɓə́tó wə́, kɨ́ wɨgəsɛ́ kɨkií. Tansyɔ́ŋ mɓɔ́yíŋ: camiŋ kɨ́ bwáʼ yə́əgά múŋ mɨ́ məshii kɨɗɨ́ɗe. Vilʉ́s: zhii, fɨlwœ́. Ywíŋ ɗɨ́ ɗə́əkɛ: camiŋ kɨ́ bɨnɨ́nwɔ́ ɓə́əkɛ́ múŋ mɨ́ ywíŋ. Zhii atɨ́ múŋ mɨ́ nyɔ́: fɨlwœ́ fɨ́tɨ́ múŋ mɨ́ nyɔ́. ",,
"","",,
"Ce que vous devez savoir sur le CORONAVIRUS ou COVID-19    Ce que vous devez savoir sur le CORONAVIRUS ou COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Kɨ́ ɓɨɠəsɛ́ kɨyíi mɨ́ fɨlwœ́ fɨ́ lə́ kolónavilʉ́s (KOVID-19)  Ntáŋzeéŋ wɨ́ ɓúŋ ɓə́ Kaməlún mɨ́súwɨ́ lɨɠάsɨ ɗɨ́ jyɛ Beŋ, lɨ́ lɨlɨsα ɗɨ́ lɨlœŋ lɨ lɨkɛŋ  Kɨ́ ɓɨɠəsɛ́ kɨyíi mɨ́ fɨlwœ́ fɨ́ lə́ kolónavilʉ́s (KOVID-19)       Mətwœ́ mə́ jyɛ mɨ́ mə́lɨ́ mɨ́ káata anə́ -Kolónavilʉ́s                                    -Ɓúŋ ɓə́ kɛɛ ɗeéʼ                  -Láléeŋ nə́ fɨlwœ́ fɨ fə́əlɨ́seŋ -Láléeŋ nə́ fɨlwœ́ fɨ́ fə́əshyáleŋ -Láléeŋ nə́ múŋ alɨ lə́ aɗə́ fɨlwœ́ fɨ́ -Láléeŋ nə́ múŋ alɨ́ lə́ akɨ ɗɨɨ́ fɨlwœ́ fɨ́ fɨ́shyá má nyɨ́ -Lɨfasɨ ɗɨ́ míí mɨ́ mə́ɗéekí lɨwóʼ      p.2 p.3 p.4 p.5 p.6 p.8  p.9 Kolónavilʉ́s, anə́ ɓə́eŋkɨ́ŋ kɨ́ lə́ KOVID -19, alɨ zhii cwɛ́ŋ. Zhii níŋ aánɗó kɨkɛɛ́ mɨ́ kɨɗɔŋ kɨ́ lə́ Shíin, mɨ́ mwɛ́ 31 a zeéŋ Buma, 2019. Fɨlwœ́ fiŋ fəə́lɨ́seŋ fɛ́ɛ wə́ gríp, fɨlɨ́ lə́ fɨ́wéŋ múŋ camiŋ kɨ́dəə́ŋ dɨɨ́ fɨ́cíí má nyɨ́ mɨ́ nyɔ́. Fɨlyaŋ má mɨ́ kɨɓɨɓwe kɨ́ ɓɨɗɔŋ ɓɨ́ mɨ́ zɨɨ́ nə́. Múŋ adəə́ŋ akáyɨ́mɨ́ kɨtweŋ kɨ́ fɨlwœ́ fiŋ.   Kɨtuʼ kɨ́ múŋ  Múŋ anə́ áalwœ́ mɨ́ nlœ́ŋ Ɓúŋ ɓə́ kɛɛ ɗeeʼ   Fɨlwœ́ fiŋ fɨ́lɨ́ lə́ fɨ́ɗwɛ́ ɓúŋ ɓə́ gwa ncœŋ. Kɨ́pɨ́sɛ́ wə́ fɨlwœ́ fiŋ fə́ɓíiseŋ kɨtwə́ə ɓɨtu ɓɨ́ ɓúŋ, lɨ́ ɓúŋ ɓɨ́ ɓə́əlwœ́ tɨlwœ́ (fɛ́ɛ wə́ ásmə, jyabét, filwœ́ fɨ́ nlœ́ŋ, lɨ tansyóŋ).   Lɨtwɛŋ Lɨfwɛ́ŋ  Kɨkwə́sɨ Nyɔ́ nkə́ŋdeékíŋ Láléŋ nə́ fɨlwœ́ fiŋ fə́əlɨ́seŋ  Fɨlwœ́ fiŋ fə́əlɨ́seŋ fɛ́ɛ wə́ gríp: lɨtwɛŋ, kɨkwə́sɨ, nyɔ́ nkə́ŋdeékíŋ, lɨfwɛ́ŋ. Ɓəlɨ́lwœ́ ɓədəə́ŋ ɓəlɨ́ lə́, nyɔ́ akɨ́ŋkəŋ ɓwə́, ywíŋ ɗɨ́sɨ́niŋ, ɗɨ́kɨ́kɛ. Wələ́ ɓúŋ ɓə́dəə́ŋ ɓə́lɨ́ lə́ ńsóo ɓə́lɨ́ lɨ zhii niŋ mɨ́ nyɔ́, fɨlwœ́ fɨ kɨ́lɨséŋ, ɓəkɨ́lwœ́ kɨ́ɨ. Kɨɓɨ́ɓwe kɨ́ ɓúŋ kə́əsáleŋ ɓəkɨ́ɓá lɨ zɛɛŋ nə́ lə́ ɓə́ɓwóo ɓwə́ lɨ buulɨ́ dəə́ŋ.  Múŋ anə́ áakwə́sɨ Lɨshyaleŋ ɗɨ́ Kolónavilʉ́s  Fɨlwœ́ fɨ́ ɓə́əŋkɨ́ŋ lə́ Kolónavilʉ́s fə́əshyáleŋ mɨ́ múŋ mɨ́ múŋ. Camiŋ kɨ́ lɨ́lwœ́ akwə́sí, ńsóo lə́ acɨ́mɛ́, ɓə́mə́ywə́ ɓə́lʉ́ŋ nyɨ́ mɨ́ ywíŋ, ńsóo lə́ mɨ́ mwə́ŋ. Á múŋ adəə́ŋ awɔŋzɛɛ́ nɨ lə́ məywə́ miŋ mə́ɗɨ́ŋ nyɨ́ mɨ́ ywíŋ ńsóo lə́ mɨ́ mwə́ŋ, fɨlwœ́ fɨ́lɨ́ lə́ fɨ́shyáa nyɨ́. Á múŋ akwœ́ŋ cwœ́ŋ kɨ́dəə́ŋ kɨ́ zhii anə́ mɨ́ məywə́ miŋ asά miŋ, ajəniŋ á akwœŋ nəmí mɨ́ míí, ńsóo lə́ mɨ́ mwə́ŋ, ńsóo lə́ mɨ́ ywíŋ, fɨlwœ́ fiŋ fɨ́ lɨ́ lə́ fɨshyáa nyɨ́.     Láléeŋ nə́ múŋ alɨ lə́ aɗə́ fɨlwœ́ fɨ́ 1. Kuúkwœŋ míí mɔ́, ńsóo lə́ mwə́ŋ wɨ́ŋkɔ́, ńsóo lə́ ywíŋ ɗɨ́ŋkɔ́ lɨ cααʼ.  2. Wɨsɨ́ ɓyααʼ ɓɔ́ lə́ shɨ́shœ́ camiŋ kɨ cœŋ mɨ́ mənɨ́ mɨ́ məə́gαα, lɨ swə́ɓə, ájəniŋ wɨtwəsɨ ɓwə́ lɨ tɔ́wɨla anə́ alɨ ntɛ́ŋíŋ.  3. A wəə́ŋkwɛ́ŋ lə́ wɨ́kwə́sɨ́, ńsóo lə́ wɨ́cɨ́míŋ, wɨpwé cααʼ kɔ́ɔ́ kɨɓə́ kɨ́ mɨ́ gwéŋgɨɨ́ lə́ wɨɗɔ́kɨ lə́ lɨ mwə́ŋ lɨ ywíŋ ɗɔ́ɔ́.  4. Kuúɗɨ́ ɓíŋ ɓɨ́ cɨ́ŋcœ́ŋ, kuúkwœŋ kɨ́ɨ nyáŋ yɨ́ yɨ́lɨ́ɨ cɨ́ncœ́ŋ.     5. Kuúkwə́ lɨkɛ́ŋ lɨ múŋ anə́ áakwə́sɨ, ńsóo lə́ aáncɨ́miŋ, wɨfóŋ kɨkwáŋ kɨ métle ɓoó, ́sóo ɓə́ɓyɛ́ lə́ lɨ́ wə́ lɨ nyɨ́.  6. Kuútosɨ́ múŋ lɨ cααʼ, wɨtoosɨ ɓúŋ lɨ mwə́ŋ.  7. Wɨɗə́ə kwɔ wɨ́ gunɨ.  8. Ɓɨlwə mɨ́ ɓəníá ɓə́ɓiíŋ.  9. Ɓɨlyáŋ məlée lə́ ɓɨ́wóo ɓɨɓɛ́ŋ ɓɨ ɓəətóleŋ mɨ́ fɨlwœ́ fɨ́, ɓɨkwœ́nα lɨ féé nə́ ɓəɓwə́lə́ ɓiŋ ɓəywíi miŋ. Láléeŋ nə́ múŋ alɨ́ lə́ akɨ ɗɨɨ́ fɨlwœ́ fɨ́ fɨ́shyá má nyɨ́ Á wɨɠyɛ́ lə́ wɨtɨ́ lɨ fɨlwœ́ fiŋ: - Wɨɗə́ ɓúŋ ɓə́mbóo. - Wɨlwə́ mɨ niá. - Wɨɓɨ́lα 1510 mɨ́ nɗɨ́ wɨ́ ɓɔɔ́ŋ, wɨkɨ cwœ́ŋ kɨcœŋ kɨ́ ɓədoótα ɓə́to wə́ə. Wɨlɨ lə́ wɨɓɨ́lα kɨ ɓənʉmeló ɓɨ:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Akɛɛ lɨ ɓɨgə́əŋ, ɓuulɨ́ anə́ alɨ́ lə́ abwó filwœ́ fiŋ akáɓá mɨ́. Nsóo fɔ́ɔ́ ɓəɗɨnɗyáŋ ɓaácaléŋ mɨ́ lɨ lɨkyá ɗɨ́ ɓeé yɨcœŋ lə́ ɓə́tániŋ buulɨ́ anə́ alɨ lə́ asyatɨ ɓúŋ fɨlwœ́ fiŋ. Múŋ lɨ múŋ aɠesɛ́ nɨ́ kɨɓœœ́ŋ ntwœ́ wíí, akɨ cwœ́ŋ kɨcœŋ lə́ aɓœ́ŋ lə́ lɨ́ nəmí lɨ́ ɓəlwœ́ ɓɨ́ ɓə́lɨ́ nyɨ́ lɨkɛ́ŋ. Lɨnɛkɨ ɗɨ míí mɨ́ mə́ɗékɨ lɨwó  Ásmə:  fɨlwœ́ fɨ́ cɔŋzeéŋ Ɓúŋ ɓə́ kɛɛ ɗeeʼ: ɓúŋ ɓɨ́ nyɔ́ fwɛ́ŋ má ɓwə́. Fɨlwœ́: fɨlwœ́ Fɨlwœ́ fɨ́shyá múŋ: camiŋ kɨ́ fɨlwœ́ fɨtɨ́ múŋ mɨ́ nyɔ́. Gríp: fɨlwœ́, kɨfɨ́nfáŋ. Jyabét: fɨlwœ fɨ́ fə́əɗwɛ́ múŋ ɗɨɨ́ sóka acíí má nyɨ́. Kɨshiiléŋkíŋ: kɛɛ lɨfwɛ́ŋ Lə́ɓya lə́: camiŋ kɨ́ fɨlwœ́ fɨ́lɨ́ lə́ fɨɗwɛ́ múŋ lə́ɓya. Lɨɓwɔ́: ɓuulɨ́. Lɨlɨseŋ: ɓƴœ́ŋ ɓɨ́ ɓə́əlɨsɨ lə́ fɨlwœ́ fɨ́tɨ́ múŋ mɨ́ nyɔ́. Lɨlwœ́: múŋ anə́ áalwœ. Nsúndeéŋ: kɨɓɛ́ŋ kɨ ɓə́tó wə́, kɨ́ wɨgəsɛ́ kɨkií. Tansyɔ́ŋ mɓɔ́yíŋ: camiŋ kɨ́ bwáʼ yə́əgά múŋ mɨ́ məshii kɨɗɨ́ɗe. Vilʉ́s: zhii, fɨlwœ́. Ywíŋ ɗɨ́ ɗə́əkɛ: camiŋ kɨ́ bɨnɨ́nwɔ́ ɓə́əkɛ́ múŋ mɨ́ ywíŋ. Zhii atɨ́ múŋ mɨ́ nyɔ́: fɨlwœ́ fɨ́tɨ́ múŋ mɨ́ nyɔ́.   ",,
