source,translated,question,answer
"Ña̱ ná ntïku̱n‑ña̱ iinka‑na̱ á mií‑ún, ña̱ yóꞌo kúú","Para evitar contagios,﻿sigue estas",,
"ntaꞌá ti̱kuíi iin sáa﻿nta̱a̱ yóꞌo","lávate﻿hasta aquí",,
"ko̱nto̱ ntaꞌá","codo",,
"Këꞌé‑ún nu̱ú‑ún (á nu̱ú iinka‑na̱).﻿Átu xíninúꞌu kasa‑ún‑ña̱, xíná ka va̱ꞌa va̱ꞌa ntaꞌá‑ún ti̱kuíi.","No toques tu cara (o la de alguién más).﻿Si tienes que hacerlo, primero lávate muy bien las manos.",,
"​​​ ","El tiempo suficiente para cantar "Happy Birthday" dos veces",,
"ti̱xin chîín‑ún","debajo las uñas",,
"nu̱ú o̱ko̱ segundo","por 20 segundos",,
"mǎꞌñu ntuku ntaꞌá‑ún","entre los dedos",,
"ntakatia sa̱tá ntaꞌá‑ún","lava la parte de atrás",,
"¿Na̱xa ku̱va ntaꞌá‑ún ti̱kuíi?","¿Cómo lavarse muy bien las manos?",,
"ntaꞌnti","Si lo hiciste, no te procupes. Solamente lávate bien las manos con jabón después.",,
"Ra tïin‑ún sa̱tá﻿míí ña̱ ntási yuꞌú‑ún ikán átu ná kuvi.","Además, no toques el exterior del cubrebocas si puedes evitarlo.",,
"Átu ti̱in‑ún‑ña̱, va̱ꞌa va̱ꞌa ntaꞌá‑ún ti̱kuíi xíꞌin na̱má va.","gotas",,
"Átu kua̱ꞌá ki̱í ná kuntaka̱a̱‑ña̱ yuꞌú‑ún, kuvi koo ña ya̱kua̱ ini‑ña̱.","Si usas por mucho tiempo el mismo cubrebocas, puede acumular bacterias en el interior.",,
"Sákana míí ña̱ ntási yuꞌú‑ún﻿ikán ña̱ ya̱kua̱ nu̱ú kuayo.﻿Ná küntaka̱a̱‑ña̱ yuꞌú‑ún nu̱ú kua̱ꞌá ki̱í.﻿Iin ki̱í va ná kuntaka̱a̱‑ña̱ yuꞌú‑ún, ra sama‑ña̱.","Tira los cubrebocas que estén sucios.﻿¡No los uses más de un día!",,
"Ná koo síín﻿iin kuchára﻿ña̱ taan‑ún ña̱ꞌa.","Usa una chuchara especial para servir",,
"lěe","nene",,
"paá","papi",,
"maá","mami",,
"Ná koo tuvaya iin iin‑na̱.","Cada quién tiene su propia toalla",,
"Täxi too‑ún ña̱ꞌá xíxi‑ún, kuchára‑ún, vaso‑ún, á tuvaya‑ún ntáꞌa iinka‑na̱.","No compartas comida, cubiertos, vasos o toallas.",,
"Sáa chi, nii na̱xa ka ná kúu‑ún, küvi ví tiin‑ún nu̱ú‑ún xíꞌin ko̱nto̱ ntaꞌá‑ún.","Ni es posible tocarte la cara con los codos, por más que lo intentes.",,
"Kuná xíꞌin chikasi yéꞌe xiꞌin so̱ko̱‑ún á xíꞌin ko̱nto̱ ntaꞌá‑ún﻿ña̱ ná käsa‑ún‑ña̱ xíꞌin ntaꞌá‑ún.","Abre y cierra las puertas con tus hombros o codos.﻿Evitar usar las manos.",,
"veꞌe","Hogar",,
"tá xa̱ nti̱kó‑ún ntáa ka míí nu̱ú ni̱xa̱ꞌa̱n‑ún","y después de estar en la calle",,
"tá xa̱ ná kuxi‑ún","antes de comer",,
"Iin ku̱u‑ún ntaꞌá‑un ti̱kuíi xíꞌin na̱má ...","Siempre lávate las manos con jabón ...",,
"Nu̱ú ntíꞌi,","Finalmente,",,
"¡Ntiꞌi‑ntó kuntiaa‑ntó mií‑ntó!","¡Cuídense, todos!",,
"Káꞌvi artículo yóꞌo ná kunta̱a̱ chá ka ini‑ún","Lee estos artículos para mayor información.",,
""This animation shows how far your sneeze can actually travel" xa̱ꞌá Chia Yi Hou and Andrea Schmitz, nu̱ú Business Insider. (Jan 21, 2020)",""This animation shows how far your sneeze can actually travel" por Chia Yi Hou, en Business Insider﻿(21 de enero de 2020)",,
""The Wuhan Virus: How to stay safe", xa̱ꞌá Laurie Garrett, nu̱ú Foreign Policy, Report.﻿(25 de enero de 2020)",""The Wuhan Virus: How to stay safe", por Laurie Garrett, en Foreign Policy, Repert.﻿(25 de enero de 2020)",,
""How to avoid the coronavirus? Wash your hands" xa̱ꞌá Elizabeth Sosenthal, nu̱ú The New York Times, Opinion. (28 de enero de 2020)",""How to avoid the coronavirus? Wash your hands" por Elizabeth Sosenthal, en The New York Times, Opinion. (28 de enero de 2020)",,
"Nu̱ú ta̱va‑nti̱ ña̱ yóꞌo","Principales referencias médicas:",,
"Notas adicionales: Las precauciones higiénicas en este cómic son eficaces para prevenir muchas otras infecciones comunes cómo la gripe y el resfriado, y deben ser aplicados en la vida diaria, incluso cuando no hay una epidemia. ﻿Referencias: La información en este cómic se basa en lo que sabemos del COVID19 hasta el 28 de febrero de 2020, y principalmente de estas tres referencias:﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/ https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10﻿Información adicional: Una versión en PDF del cómic está disponible para su descarga gratuita aquí: ﻿https://gumroad.com/weimankowart Directrices para compartir: Este cómic es gratuito para que el público en general lo comparta en línea y a través de Whatsapp y Telegram, y las descargas son gratuitas para imprimirlas como carteles (pósters) para uso personal y educativo en hogares, escuelas y lugares de trabajo. Cuando compartan, por favor recuerden estos 3 puntos: 1) No se permite de ninguna manera editar los cómics cuando se compartan 2) Los cómics no pueden ser usados para ningún proyecto comercial 3) Si en línea, acrediten al creador en FB etiquetando @weimankowart, en IG etiquetando @weimankow (IG), o proporcionando un enlace a instagram com/weimankow Para todos los demás usos, por favor envíe una solicitud a: comicsforgood@gmail.com ﻿(Esta página fue traducido por Cristóbal con la ayuda de DeepL)","Notas adicionales:  Las precauciones higiénicas en este cómic son eficaces para prevenir muchas otras infecciones comunes como la gripe y el resfriado, y deben ser aplicados en la vida diaria, incluso cuando no hay una epidemia.﻿﻿﻿Referencias: La información en este cómic se basa en lo que sabemos del COVID19 hasta el 28 de febrero de 2020, y principalmente de estas tres referencias:﻿﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html﻿﻿https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/﻿﻿https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10﻿﻿﻿﻿Información adicional: Una versión en PDF del cómic está disponible para su descarga gratuita aquí:﻿﻿https://gumroad.com/weimankowart﻿ Directrices para compartir: Este cómic es gratuito para que el público en general lo comparta en línea y a través de Whatsapp y Telegram, y las descargas son gratuitas para imprimirlas como carteles (pósters) para uso personal y educativo en hogares, escuelas y lugares de trabajo.Cuando compartan, por favor recuerden estos 3 puntos:﻿﻿1) No se permite de ninguna manera editar los cómics cuando se compartan﻿﻿2) Los cómics no pueden ser usados para ningún proyecto comercial﻿3) Si en línea, acrediten al creador en FB etiquetando @weimankowart, en IG etiquetando @weimankow (IG), o proporcionando un enlace a instagram com/weimankow ﻿Para todos los demás usos, por favor envíe una solicitud a: comicsforgood@gmail.com﻿﻿(Está página fue traducido por Cristóbal con la ayuda de DeepL) ",,
"","Ilustraciones por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0. Escrito por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0.",,
"","Traducido al mixto por: Ernesto Altamirano Palacios y Valentín Ramirez Morelos",,
"","Creado por Weiman Kow instagram: weimankow fb: weimankowart",,
"Xa̱ꞌá kue̱ꞌe̱ ña̱ naní "Coronavirus"  ​​​ ​   Iin ña̱ꞌa kúú ña̱ xíninúꞌu﻿kuntaa ini‑ún ña̱ na̱xa ku̱va ntíku̱n míí kue̱ꞌe̱ ña̱ naní﻿CORONAVIRUS yóꞌo﻿iinka na̱ yuví  ​ yuꞌú‑yó xi̱tín‑yó nu̱ú‑yó Nu̱ú kíꞌvi‑ña̱ kúú Na̱ va̱ꞌa Na̱ kúꞌvi̱ Míí kue̱ꞌe̱ yóꞌo﻿ntíku̱n‑ña̱ iinka‑na̱ xíꞌin﻿﻿tiá sǐꞌi‑na̱. Xíka koo‑ún.﻿Ku̱va u̱vi̱ á nta̱a̱ u̱ꞌu̱n metro koo‑ún ña̱ ná xäa̱ tiá sǐꞌi‑na̱ nu̱ú‑ún. 1 2 - 5 m ¡Achís! Átu xíni‑ún iin na̱ kátá su̱kún, á na̱ káxán, á na̱ kúꞌvi̱, kuvi: Taxi iin ña̱ ntási yuꞌú ntaꞌá‑na̱.﻿Saá, ra kuvi katá su̱kún‑na̱ á kaxán‑na̱,﻿ra ïyo nti̱ku̱n kue̱ꞌe̱ iinka‑na̱. 2 ¡¡Tixa̱ꞌvi‑ún!! Saá tu ña̱ kuvi kasa‑ún kúú‑ña̱: Sana ñá yóꞌo kökúꞌvi̱ ví‑ñá, suu ntiáa‑ñá mií‑ñá ña̱ ná ntïku̱n‑ña̱‑ñá Na̱ yuví na̱ xa̱ íyo míí kue̱ꞌe̱ ikán iín kuvi﻿könáꞌa̱ ví‑na̱ ﻿ña̱ kúꞌvi̱‑na̱, suu kuvi sánti̱ku̱n‑na̱‑ña̱ iinka na̱ yuví. Ña̱ va̱ꞌa ka kúú‑ña̱ ná küꞌu̱n‑ún nu̱ú íyo kua̱ꞌá na̱ yuví, chi xïni‑ún ntáa kúú na̱ kúꞌvi̱. nu̱ú﻿kuchára na̱ va̱ꞌa so̱ꞌo ña̱ꞌa íki ‌saꞌmá paíto váso nu̱ú celular,﻿á computadora sa̱tá﻿ña̱ ntási yu̱ꞌú‑na̱ nu̱ú tíin ntiaa‑na̱ ña̱ tíin‑na̱﻿tá kéꞌé‑na̱ computadora lápi nu̱ú tíin‑na̱ xúná‑na̱ yéꞌe ntaꞌá‑na̱ Sava ra, míí tiá sǐꞌi iin na̱ yuví kúꞌvi̱ kuvi koo‑rá: ntiꞌi‑na̱ kuvi kiꞌin míí kue̱ꞌe̱ yóꞌo. á nu̱ú na̱ táꞌan‑ún á ntuchí nu̱ú‑ún Átu kökíꞌin‑ún kuénta ra keꞌé‑ún ntáa ña̱ꞌa yóꞌo ra tá nti̱ꞌi kéꞌé‑ún nu̱ú‑ún, Ntakatia ña̱ꞌa xíꞌin na̱má, klóro, á alcohol, ra ntiꞌi xa̱ꞌá‑ña̱. Míí kue̱ꞌe̱ yóꞌo kuvi koo‑ña̱ nta̱a̱ u̱vi̱ ki̱í nu̱ú ña̱ꞌa. na̱má ña̱ kasa‑ún Ña̱ ná ntïku̱n‑ña̱ iinka‑na̱ á mií‑ún, ña̱ yóꞌo kúú ntaꞌá ti̱kuíi iin sáa﻿nta̱a̱ yóꞌo na̱má ko̱nto̱ ntaꞌá Këꞌé‑ún nu̱ú‑ún (á nu̱ú iinka‑na̱).﻿Átu xíninúꞌu kasa‑ún‑ña̱, xíná ka va̱ꞌa va̱ꞌa ntaꞌá‑ún ti̱kuíi. ​​​  ti̱xin chîín‑ún nu̱ú o̱ko̱ segundo mǎꞌñu ntuku ntaꞌá‑ún ntakatia sa̱tá ntaꞌá‑ún ¿Na̱xa ku̱va ntaꞌá‑ún ti̱kuíi? ntaꞌnti Ra tïin‑ún sa̱tá﻿míí ña̱ ntási yuꞌú‑ún ikán átu ná kuvi. Átu ti̱in‑ún‑ña̱, va̱ꞌa va̱ꞌa ntaꞌá‑ún ti̱kuíi xíꞌin na̱má va. Átu kua̱ꞌá ki̱í ná kuntaka̱a̱‑ña̱ yuꞌú‑ún, kuvi koo ña ya̱kua̱ ini‑ña̱. Sákana míí ña̱ ntási yuꞌú‑ún﻿ikán ña̱ ya̱kua̱ nu̱ú kuayo.﻿Ná küntaka̱a̱‑ña̱ yuꞌú‑ún nu̱ú kua̱ꞌá ki̱í.﻿Iin ki̱í va ná kuntaka̱a̱‑ña̱ yuꞌú‑ún, ra sama‑ña̱. Ná koo síín﻿iin kuchára﻿ña̱ taan‑ún ña̱ꞌa. lěe paá maá Ná koo tuvaya iin iin‑na̱. Täxi too‑ún ña̱ꞌá xíxi‑ún, kuchára‑ún, vaso‑ún, á tuvaya‑ún ntáꞌa iinka‑na̱. Sáa chi, nii na̱xa ka ná kúu‑ún, küvi ví tiin‑ún nu̱ú‑ún xíꞌin ko̱nto̱ ntaꞌá‑ún. Kuná xíꞌin chikasi yéꞌe xiꞌin so̱ko̱‑ún á xíꞌin ko̱nto̱ ntaꞌá‑ún﻿ña̱ ná käsa‑ún‑ña̱ xíꞌin ntaꞌá‑ún. veꞌe tá xa̱ nti̱kó‑ún ntáa ka míí nu̱ú ni̱xa̱ꞌa̱n‑ún tá xa̱ ná kuxi‑ún Iin ku̱u‑ún ntaꞌá‑un ti̱kuíi xíꞌin na̱má ... Nu̱ú ntíꞌi, na̱má ¡Ntiꞌi‑ntó kuntiaa‑ntó mií‑ntó! ¡Ntiꞌi‑ntó kuntiaa‑ntó mií‑ntó! na̱má Káꞌvi artículo yóꞌo ná kunta̱a̱ chá ka ini‑ún "This animation shows how far your sneeze can actually travel" xa̱ꞌá Chia Yi Hou and Andrea Schmitz, nu̱ú Business Insider. (Jan 21, 2020) "The Wuhan Virus: How to stay safe", xa̱ꞌá Laurie Garrett, nu̱ú Foreign Policy, Report.﻿(25 de enero de 2020) "How to avoid the coronavirus? Wash your hands" xa̱ꞌá Elizabeth Sosenthal, nu̱ú The New York Times, Opinion. (28 de enero de 2020) Nu̱ú ta̱va‑nti̱ ña̱ yóꞌo Notas adicionales: Las precauciones higiénicas en este cómic son eficaces para prevenir muchas otras infecciones comunes cómo la gripe y el resfriado, y deben ser aplicados en la vida diaria, incluso cuando no hay una epidemia. ﻿Referencias: La información en este cómic se basa en lo que sabemos del COVID19 hasta el 28 de febrero de 2020, y principalmente de estas tres referencias:﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/ https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10﻿Información adicional: Una versión en PDF del cómic está disponible para su descarga gratuita aquí: ﻿https://gumroad.com/weimankowart Directrices para compartir: Este cómic es gratuito para que el público en general lo comparta en línea y a través de Whatsapp y Telegram, y las descargas son gratuitas para imprimirlas como carteles (pósters) para uso personal y educativo en hogares, escuelas y lugares de trabajo. Cuando compartan, por favor recuerden estos 3 puntos: 1) No se permite de ninguna manera editar los cómics cuando se compartan 2) Los cómics no pueden ser usados para ningún proyecto comercial 3) Si en línea, acrediten al creador en FB etiquetando @weimankowart, en IG etiquetando @weimankow (IG), o proporcionando un enlace a instagram com/weimankow Para todos los demás usos, por favor envíe una solicitud a: comicsforgood@gmail.com ﻿(Esta página fue traducido por Cristóbal con la ayuda de DeepL) Xa̱ꞌá kue̱ꞌe̱ ña̱ naní "Coronavirus"        ","Sobre el coronavirus     Solo hay UNA cosa que tienes que entender sobre cómo se contagia el CORONAVIRUS boca nariz ojos Entran a tus Persona Sana Persona Enferma El virus se﻿contagia cuando estas﻿gotas de saliva Mantener tu distancia.﻿Calcula entre 2 a 5 metros para evitar contacto con las gotas de saliva. 1 2 - 5m ¡Achís! Si ves a alguien que tose, estornuda, o está enfermo, puedes: Darle un cubrebocas.﻿Así, la persona puede toser o estornudar sin poner en riesgo a los demás. 2 ¡¡¡Gracias!!! Tambien puedes: Quizá ella no esté enferma y solamente se está protegiendo. Las personas que ya tienen contagio pueden no presentar síntomas, per aún así, te pueden﻿transmitir﻿el virus. En general, conviene evitar lugares con mucha gente, porque no sabe quén podría estar enfermo. palillos/﻿cubiertos persona sana agarraderas botones pañuelos vasos dispositivos digitales hasta en el exterior del cubrebocas pasamanos ratón lapiceros perillas las manos A veces, la saliva de una persona enferma puede entrar en contacto con: todos podrían enfermarse. o la de tus seres queridos o frotas los ojos, Si tocas cualquiera de estas cosas sin querer y después te tocas la cara, Lavarlos con jabón, cloro, o alcohol medicinal es la única forma de eliminarlos. Los virus pueden durar hasta 48 horas en objetos. jabón precauciones Para evitar contagios,﻿sigue estas lávate﻿hasta aquí jabón codo No toques tu cara (o la de alguién más).﻿Si tienes que hacerlo, primero lávate muy bien las manos. El tiempo suficiente para cantar "Happy Birthday" dos veces debajo las uñas por 20 segundos entre los dedos lava la parte de atrás ¿Cómo lavarse muy bien las manos? Si lo hiciste, no te procupes. Solamente lávate bien las manos con jabón después. Además, no toques el exterior del cubrebocas si puedes evitarlo. gotas Si usas por mucho tiempo el mismo cubrebocas, puede acumular bacterias en el interior. Tira los cubrebocas que estén sucios.﻿¡No los uses más de un día! Usa una chuchara especial para servir nene papi mami Cada quién tiene su propia toalla No compartas comida, cubiertos, vasos o toallas. Ni es posible tocarte la cara con los codos, por más que lo intentes. Abre y cierra las puertas con tus hombros o codos.﻿Evitar usar las manos. Hogar y después de estar en la calle antes de comer Siempre lávate las manos con jabón ... Finalmente, jabón ¡Cuídense, todos! ¡Cuídense, todos! jabón Lee estos artículos para mayor información. "This animation shows how far your sneeze can actually travel" por Chia Yi Hou, en Business Insider﻿(21 de enero de 2020) "The Wuhan Virus: How to stay safe", por Laurie Garrett, en Foreign Policy, Repert.﻿(25 de enero de 2020) "How to avoid the coronavirus? Wash your hands" por Elizabeth Sosenthal, en The New York Times, Opinion. (28 de enero de 2020) Principales referencias médicas: Notas adicionales:  Las precauciones higiénicas en este cómic son eficaces para prevenir muchas otras infecciones comunes como la gripe y el resfriado, y deben ser aplicados en la vida diaria, incluso cuando no hay una epidemia.﻿﻿﻿Referencias: La información en este cómic se basa en lo que sabemos del COVID19 hasta el 28 de febrero de 2020, y principalmente de estas tres referencias:﻿﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html﻿﻿https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/﻿﻿https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10﻿﻿﻿﻿Información adicional: Una versión en PDF del cómic está disponible para su descarga gratuita aquí:﻿﻿https://gumroad.com/weimankowart﻿ Directrices para compartir: Este cómic es gratuito para que el público en general lo comparta en línea y a través de Whatsapp y Telegram, y las descargas son gratuitas para imprimirlas como carteles (pósters) para uso personal y educativo en hogares, escuelas y lugares de trabajo.Cuando compartan, por favor recuerden estos 3 puntos:﻿﻿1) No se permite de ninguna manera editar los cómics cuando se compartan﻿﻿2) Los cómics no pueden ser usados para ningún proyecto comercial﻿3) Si en línea, acrediten al creador en FB etiquetando @weimankowart, en IG etiquetando @weimankow (IG), o proporcionando un enlace a instagram com/weimankow ﻿Para todos los demás usos, por favor envíe una solicitud a: comicsforgood@gmail.com﻿﻿(Está página fue traducido por Cristóbal con la ayuda de DeepL)  Sobre el coronavirus Ilustraciones por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0. Escrito por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0.  Traducido al mixto por: Ernesto Altamirano Palacios y Valentín Ramirez Morelos Creado por Weiman Kow instagram: weimankow fb: weimankowart    ",,
