source,translated,question,answer
"","Slama 20 detik ",,
"","Di antara jare-jare  ",,
"","cuci  tu tangan pe bagean blakang ",,
"","Apa de pe maksud cuci tangan “enteru”? ",,
"","Kalu so tapegang, jang tako. Capat-capat jo pi cuci deng sabong tu ngoni pe tangan ",,
"","Jang kore tu masker pe bagean luar ",,
"","Tu Virus ",,
"","Tu bakteri bole mo jadi lebe banya di dalam masker, kalu ngoni talalu lama pake ",,
"","Buang jo tu ngoni pe masker yang so kotor. Jang ja pake masker lebe dari satu hari! ",,
"","Pake leper sandiri ",,
"","Anak",,
"","Papa",,
"","Mama",,
"","Pake handuk masing-masing ",,
"","Jang baku berbage makanan, kong tu alat-alat makang deng handuk jang ja baku ganti pake ",,
"","Biar lei mo coba, mar ngoni pe siku nyanda mungkin bole mo sontong ngoni pe muka ",,
"","Kalu bole, usahakan jo babuka deng batutup pintu pake ngoni pe siku ato bahu. Jang pake tangan ",,
"","Ruma",,
"","Deng abis dari tampa umum ",,
"","Seblum makang ",,
"","Salalu cuci ngoni pe tangan pake sabong ",,
"","Terakhir skali, ",,
"","Sabong",,
"","For samua, jaga bae-bae jo tu kesehatan! ",,
"","For samua,jaga  bae-bae jo tu kesehatan!",,
"","Baca ni tulisan-tulisan for dapa petunjuk lebe lanjut! ",,
"",""This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020)",,
"",""The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan25, 2020)",,
"",""How to avoid the coronavirus? Wash your hands", Elizabeth Rosenthal, in New York Times, Opinion. (Jan 28, 2020)",,
"","Acuan utama for informasi kesehatan: ",,
"","Catatan tambahan:  Usaha for mo cegah pake cirita deng gambar rupa ini, cocok lei for mo cega tu saki laeng sama deng flu, bato. Ini musti ja beking trus-trus pa torang pe hidop hari-hari, biar lei nyanda ada ni pandemi. Acuan: informasi dalam bentuk cirita bagambar ini da beking iko tu penjelasan-penjelasan tentang COVID 19 sampe tanggal 28 Februari 2020, deng lei da iko tiga acuan ini: https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/  https: // www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 Informasi tambahan. Cirita bagambar ini pe versi PDF bole mo saleng frei. Ambe jo dari sini: https://gumroad.com/weimankowart  Petunjuk for mo kase berbage. Cirita bagambar ini bole kase berbage frei for keperluan umum. Kase berbage deng cara online, pake Whatsapp, Telegram,   deng bole mo cetak jadi gambar basar for keperluan pribadi deng for keperluan blajar di rumah, skolah deng tampa-tampa karja.  Waktu mo berbage, inga jo tu 3 hal ini: 1)   Waktu mo kase berbage, nimbole mo potong apa tu ada di cirita bagambar ini. 2)  Cirita bagambar ini nimbole pake for samua urusan supaya mo dapa doi. 3) kalu da kirim online, jang lupa kase maso lei tu orang yang da beking ni cirita bagambar pe nama. Kalu kase  maso di FB  se tanda pa @weimankowart, kalu di IG se tanda pa @weimankow (IG), ato kase sambung ka instagram com / weimankow. Kalu mo pake for keperluan laeng, kirim jo surat ka: comicsforgood@gmail.com",,
"","",,
"","",,
"","",,
"Sobre el Coronavirus                                                                                       Sobre el Coronavirus        ","TENTANG VIRUS KORONA    Cuma ada satu hal tu ngoni musti mangarti tentang bagimana virus korona bajangke pa orang laeng.   Mulu  Idong  Mata Maso ka dalam   Tu orang sehat Tu orang saki  Ini tasebar pa orang waktu ada virus  Bajaga jarak. Ngoni nyanda mo takana akang tu virus kalu ngoni bajaga jarak barang 2 meter. 1 2 Hachi!  So itu, waktu ngoni lia ada  orang bakokehe/bahachi ngoni musti: Kase akang masker pa dorang. Dorang bole mo bakokehe di dalam masker for mo jaga tu orang-orang laeng yang ada di dekat pa dia. 2 Makase banya * batarek ingus *  ATO  Ni orang stou nyanda saki mar dia cuma mo jaga de pe diri. Bole jadi ada orang yang so takena tu virus mar nyanda ada tanda apa-apa. Dorang bole mo se jangke pa orang laeng  Lebe bae bajao jo dari tampa-tampa rame lantaran ngana nintau sapa tu da samantara saki di situ Alat-alat makang  Orang sehat  Tampa pegang kreta  Tombol lift  Tisyu  Glas  Barang-barang elektronik  Tangga pe tampa pegang  Tangga pe tampa pegang  Mause  Polpen  Tampa pegang pintu  Dorang pe tangan  Biar lei bagitu, lengkali orang saki pe luda bole mo tatempel di : ngoni samua bole mo saki. Ato kore tu orang yang ngoni sayang pe muka  Kuca-kuca tu ngoni pe mata  Kalu ngoni nyanda sengaja da sontong sala satu jo dari tu barang-barang itu, kong abis itu kore tu ngoni pe muka,  Cuma ada satu cara paling gampang for mo kase mati ni virus. Ngoni musti cuci tu barang-barang itu pake sabong, pemutih ato alkohol. Ni virus bole mo batahang di barang-barang slama bebrapa jam, Sabong   Cara supaya nyanda mo tajangke ni virus So itu, lebe bae tare ngoni iko ini  cuci deng sabong sampe sini  Sabong  Tangan pe siku  JANG KORE NGONI PE MUKA  (ATO TU ORANG LAENG PE MUKA). Kalu memang musti mo kore, tu tangan musti cuci “enteru” dulu pake sabong. De pe lama sama deng da manyanyi lagu "Slamat hari jadi" dua kali  Kuku-kuku pe bagean bawah  Slama 20 detik  Di antara jare-jare   cuci  tu tangan pe bagean blakang  Apa de pe maksud cuci tangan “enteru”?  Kalu so tapegang, jang tako. Capat-capat jo pi cuci deng sabong tu ngoni pe tangan  Jang kore tu masker pe bagean luar  Tu Virus  Tu bakteri bole mo jadi lebe banya di dalam masker, kalu ngoni talalu lama pake  Buang jo tu ngoni pe masker yang so kotor. Jang ja pake masker lebe dari satu hari!  Pake leper sandiri  Anak Papa Mama Pake handuk masing-masing  Jang baku berbage makanan, kong tu alat-alat makang deng handuk jang ja baku ganti pake  Biar lei mo coba, mar ngoni pe siku nyanda mungkin bole mo sontong ngoni pe muka  Kalu bole, usahakan jo babuka deng batutup pintu pake ngoni pe siku ato bahu. Jang pake tangan  Ruma Deng abis dari tampa umum  Seblum makang  Salalu cuci ngoni pe tangan pake sabong  Terakhir skali,  Sabong For samua, jaga bae-bae jo tu kesehatan!  For samua,jaga  bae-bae jo tu kesehatan! Sabong Baca ni tulisan-tulisan for dapa petunjuk lebe lanjut!  "This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020) "The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan25, 2020) "How to avoid the coronavirus? Wash your hands", Elizabeth Rosenthal, in New York Times, Opinion. (Jan 28, 2020) Acuan utama for informasi kesehatan:  Catatan tambahan:  Usaha for mo cegah pake cirita deng gambar rupa ini, cocok lei for mo cega tu saki laeng sama deng flu, bato. Ini musti ja beking trus-trus pa torang pe hidop hari-hari, biar lei nyanda ada ni pandemi. Acuan: informasi dalam bentuk cirita bagambar ini da beking iko tu penjelasan-penjelasan tentang COVID 19 sampe tanggal 28 Februari 2020, deng lei da iko tiga acuan ini: https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.html https://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/  https: // www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 Informasi tambahan. Cirita bagambar ini pe versi PDF bole mo saleng frei. Ambe jo dari sini: https://gumroad.com/weimankowart  Petunjuk for mo kase berbage. Cirita bagambar ini bole kase berbage frei for keperluan umum. Kase berbage deng cara online, pake Whatsapp, Telegram,   deng bole mo cetak jadi gambar basar for keperluan pribadi deng for keperluan blajar di rumah, skolah deng tampa-tampa karja.  Waktu mo berbage, inga jo tu 3 hal ini: 1)   Waktu mo kase berbage, nimbole mo potong apa tu ada di cirita bagambar ini. 2)  Cirita bagambar ini nimbole pake for samua urusan supaya mo dapa doi. 3) kalu da kirim online, jang lupa kase maso lei tu orang yang da beking ni cirita bagambar pe nama. Kalu kase  maso di FB  se tanda pa @weimankowart, kalu di IG se tanda pa @weimankow (IG), ato kase sambung ka instagram com / weimankow. Kalu mo pake for keperluan laeng, kirim jo surat ka: comicsforgood@gmail.com TENTANG VIRUS KORONA        ",,
