source,translated,question,answer
"Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.","Ɓot o ɗí nɛ khul ɛnwɔŋ ɛ́kpay ɛték ɓâk  Myēnj pɔ́s ɛkpay ɛték ɛ nɛ khul ɛní môt nyɛ̂s tat tí ɓwáathɛmb kum tí otōmbá, ti nɛ ɓot o ɗí nɛ mɛ̄l mɛ́kpay ɓâk, ɗakɛ: Kɔ́s phyōō, ɛkpay ɛ mɛ́sɔs, mɛkpay mɛ te tí lyém mâk. Ɓízâŋ oték ɛ, ɓɛ́ nɛ khul ɛɓil ɛ́kpay ɛlyee lyel, ti tɔ̂p pɔ́s ɔnɔ̂ŋ. ",,
"Fever Fatigue","Ɛjwóŋ ɛ nôl Ɛtyak ɛ nôl",,
"Dry cough Muscle aches and pains","Kɔ́s ta sá mɛthɔmb Ɛkpay ɛ nôl nyɛ̂s",,
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Mindɛm mi ɛ́kpay  Mindɛm mi ɛkpay ɛ kolona mi nɔŋla nɛ mil mí kɔ̄sm: Mil mimbɛl miték mi tí ɛgwota ɛ́kpay tí nôl nyɛ̂s, nɛ ɛɗyuu ɛ ɗô, nɛ ɛsyes ɛ ɗô, mɛkpay mɛ khoŋōlkhoŋōl, nɛ ɛnâk. I nɛ ɓɛ́l ɓót ɗí nɛ pɔ́s ɛkpay ɛték ɛ, ta nyen ndɛm ték tí nôl nyɛ mot ték thɔ́k ta gwokta lil ɛkpay tí nó nyɛ́. Thund ɓót tí ndɔŋ wɔɔ ɓɛ́ tí ɛcyuk ti ɛkpay ɛték ta ɓɛ nɛ ɗom. ",,
"Person with a cough","Mot ɗi tí ɛkɔ́s ɔ̂",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Ɗakɛ pɔ́s ɛkpay ɛ kolóna doŋga ê  I ɓot o ɗi nɛ pɔ́s ɛkpay ɛ̄ Kovit 19 ɓák doŋgā ɛ́kpay ɛtêk. Tɛ́m mbɛ́l ték kɔ̂s, gu ɛ tɔy ekɛ, ɛ tí ɛgbɛ́s íɗiɗyuu tí ɗó, gú tí nup. Mǒt süis iɗiɗyūū nāáŋ nak, áá nwɔŋ ɛ́kpay ɛtêk. Mǒt wā kúna nɛ mis mɛ̄, gú ɗó lɛ́, gú thɔ́k nup wɛ̄ ɔkɛ, ɛ nɛ khul ɛnwɔŋ ɛ́kpay ɛtêk. ",,
"How to protect yourself","Ɗɛ mót dālā nɛ ɛkándɔɔ ɛ́kpay ɛtek ê",,
"1. Avoid touching eyes, nose, mouth.","1. Mot aa sáŋ naá, ɛ kúna nɛ mis mɛ̄, nɛ ɗó lɛ̄, nɛ nup wɛ̄. ",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Ɓi sisüesɛl mɛ́ɓɔ́ nɛ mɛɗyuu, nɛ sukla, ɓi tind mɛ́ nɛ tawol ɗi tí fup ê. ",,
"3. Cough and sneeze into the crook of your arm. ","3. Mot ɛ nyûk mbɔ́, ɛ kɔ̌s nɛ ɛtɔy tí ɛnis ɛtêk.",,
"4. Avoid eating raw meat and touching live animals.","4. Kandɔɔká ɛɗee ɛ tit ta gu ɓee, nɛ ɛkúna nɛ otīt o ɗi mikuúla ɓâk. Kāndɔɔká ɛkúna nɛ ɓot o ɗí ɓɛ́ɛ́ tómba, nɛ ɓot ō ɗí nɛ mɛkpay ɓâk.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Paka ɓyá nɛ mot ɗí tí ɛkɔ̄s gú ɛtɔy ɔkɛ, i dalǎ nɛ ɛɓɛ mɛta ŋgwát. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Kāndɔɔká ɛɓata tí ɛkamb naá, ɓyaa ɓwɔɔ kúna. Da süesolká nɛ lô, gú thɔ́k nɛ nup.",,
"7. Avoid gatherings. ","7. Ɓyaa sá igwesla.",,
"8. Restrict movement.","8. Mot aa kā ɓǔ jâŋ.",,
"9. Keep informed and verify the source of information.","9. Mot aa dá mɛ́lɔ́ tí isá i ɗí tí ɛlɛyaa ɓîk. Ɓī gú timbɛ̌l pyat milɔ̄ŋ miték ɗüis ê.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Mot ɛ nɛ khul ɛsá nā tɛ́m ɗi ɛ́ɛ́ nwɔŋ ɛkpay ê?  Tɛ́m ɓi mú nɛ mindɛm mi ɛ́kpay ekɛ, - kandɔ̄ɔ̄ká ɛkúna nɛ ɓɛ́l ɓōt. - Ɗiká ɓɛ minjāā myen. - Jōōká nɛ lɔŋlɔŋ tí nɔmba 1510, ɓi gwok mɛlyōō mɛ odəə ɓɛ íɗɔkta. Ɓi nɛ khul ɛɓakā jóó thɔ́k tí inɔmba ɓîk:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979 ",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","I kum tí mwes okɛ́ mus ɛ, ɓaa ɓa ɓyelǎ myet ɗí nɛ khul ɛjwom ɛ́kpay ɛ́ kolóna. Sá gwát miŋgɔ́mina mí tí ɛtɔ́ nɛ ɛsá misɔŋôl mī ɗóm ɛ dālā nɛ ɛkpay ɛ ték ê. Mot nyɛ mot ték ɗi nɛ cyuk yɛ́ tí mɛɓɔ̂. Ɛ dalǎ nɛ ɛsá tyaa isá i ɓót sá tí ɛkańdɔɔ ɛ́kpay ê, ti ɛsú lɛ́, nɛ tí mɛsú mɛ ɓót o ndɔŋ yɛ̄.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Mɛtián mɛ mɛ́kɛ́l mɛ aɗiáɗiá  Kɔsphyô: ɛkpay ɛ ɗi tɛ́m yɛ̂sa tí ɛsá naá, mot aa swes ɛnwɔɔnwɔŋ ê Mɛchesɛl: icî Ɛkpay ɛ́ mɛ́sɔs: ɛkpay ɛ tēk lí sá mot tɛ́m ɗi mɛsɔs mɛ́ɛ́ lwond ɛ́ tí chiá ê Ɛkpay lɛ ɛɗyat ɛ ɗô: ɛkpay ɛ ték lí sá naá, ɗó ɛ mót li ɗi ɛsyeesyes Ɛnwɔŋ ɛ́kpay: tɛ́m ɛ́kpay ɗí líí mɛt ɔ ê Kɔ̄s: ɛkpay ɛ́ kɔs ɛ sá nɛ ɛjwoŋ ɛ nôl lik Ɛkpay ɛ phɛ́lyêm: Tɛ́m chiá lwond tí misis ɗɛ ɗi ta dala ê Ɛɗi nɛ pɔ́s ɛkpay: Tɛ́m ú mú nɛ ɛkpay ê Ɛkpay: jum Mbɛl: mot ɗí tí ɛkpay ɔ̂ Syen: itɛ́m ɓyɛ̂s oɗia o nôl, ta si khul ɛsá sinɔŋ: ta kpɛnj íjum Mindɛm mi ɛ́kpay: isá í lyakɛl naá, mot ɛ́ mú nɛ ɛkpay ê Ɗom: mimyet Pɔs ɛkpay: sá te ɛkpay ê Mot kpas ɛnwɔŋ ɛ́kpay ɔ̂: ta ɓwɛy ɛnwɔŋ ɛ́kpay ",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Sá ɓí dālā nɛ ɛgú tɔ̂p pɔ́s ɛkpay ɛ ɓɛ́ jōō naá Kolóna ɔ, ɓɛ̀ ɓākā jōō naá Kovi-19 ɔ  Gós ɓót ō ɗí tí ɛtil Mɛkaná mɛ́ Zɛ́mb nɛ ɛlyakɛl ɓót Ɛláŋ nɛ Ɛtil tí ilüii ɓyɔ̄ɔ̄ ɓīk  Sá ɓí dālā nɛ ɛgú tɔ̂p pɔ́s ɛkpay ɛ ɓɛ́ jōō naá Kolóna ɔ, ɓɛ̀ ɓākā jōō naá Kovi-19 ɔ       Mɛkanā mák maa ɓɛ tí ɛsu lɛ ɛ́ɓɔm. Thɔk ɛ, nɔl mōt āā dála nɛ ɛcenj sinɔŋ, gu thɔk ɛ da nyɛl ɛɓɛla nɛ mɛ́ ɗyaŋ ta nyɛ̂ ji ɓót ɓa kus mɛkaná mɛték ɓāk. Min mɛ ɓót ɓa símsa nɛ ɛtil isá iték ɓak māā dála ɛɗüisaa. - Pɔs ɛ́kpay ɛ kolóna ɓɛ́ ɓákā jóó naá kovi 19 ɔ - Ɓot o ɗí nɛ khul ɛnwɔŋ ɛ́kpay ɛték ɓâk - Ɛdoŋgla pɔ́s ɛkpay ɛ́ kolóna - Mindɛm mi ɛ́kpay - Ɗɛ mót ɗí́ nɛ khul ɛkandɔɔ ɛ́kpay ê - Mot ɛ nɛ khul ɛsá ná tɛ́m ɗí ɛ́ɛ́ nwɔŋ ɛ́kpay ê - Mɛtián mɛ mɛ́kɛ́l mɛ aɗiáɗiá     p.2  p.3 p.4 p.5 p.6 p.8  p.9  Pɔs ɛ́kpay ɛ kolóna ɓɛ́ ɓákā jóó naá kovi 19 ɔkɛ, ɛ myenj pɔ́s ɛkpay. Ɓa nyɛl ɛmɛt mot nɛ pɔ́s ɛkpay ték ɓɛ Sîn tí ɛlú mɛkám mɛlɛ̄l nɛ ŋgwát mɛ ŋgɔ́n mɛsil mɛ mbú 2019. Ɛkpay ɛtēk lí mɛ̄t mot ɗɛ̌ kɔ́s. Li nɛ khul ɛkend mót ti ɓīl ítɛ́m ɓɛ ɛsüee. Ɛkpay ɛ ték líí dalǎ thund ókanda tí sî nyɛ̂s. Ɓot ɓāā gu gú ɓɛ ɛ́kpay ɛ ték ɛ ɗüis ê.    Otōmbá  Mot ɗi nɛ ɛkpay ɛ te tí lyém, gu thɔ́k ɗí nɛ līl ɛ́kpay ê Ɓot o ɗí nɛ khul ɛnwɔŋ ɛ́kpay ɛték ɓâk  Myēnj pɔ́s ɛkpay ɛték ɛ nɛ khul ɛní môt nyɛ̂s tat tí ɓwáathɛmb kum tí otōmbá, ti nɛ ɓot o ɗí nɛ mɛ̄l mɛ́kpay ɓâk, ɗakɛ: Kɔ́s phyōō, ɛkpay ɛ mɛ́sɔs, mɛkpay mɛ te tí lyém mâk. Ɓízâŋ oték ɛ, ɓɛ́ nɛ khul ɛɓil ɛ́kpay ɛlyee lyel, ti tɔ̂p pɔ́s ɔnɔ̂ŋ.    Ɛjwóŋ ɛ nôl Ɛtyak ɛ nôl  Kɔ́s ta sá mɛthɔmb Ɛkpay ɛ nôl nyɛ̂s Mindɛm mi ɛ́kpay  Mindɛm mi ɛkpay ɛ kolona mi nɔŋla nɛ mil mí kɔ̄sm: Mil mimbɛl miték mi tí ɛgwota ɛ́kpay tí nôl nyɛ̂s, nɛ ɛɗyuu ɛ ɗô, nɛ ɛsyes ɛ ɗô, mɛkpay mɛ khoŋōlkhoŋōl, nɛ ɛnâk. I nɛ ɓɛ́l ɓót ɗí nɛ pɔ́s ɛkpay ɛték ɛ, ta nyen ndɛm ték tí nôl nyɛ mot ték thɔ́k ta gwokta lil ɛkpay tí nó nyɛ́. Thund ɓót tí ndɔŋ wɔɔ ɓɛ́ tí ɛcyuk ti ɛkpay ɛték ta ɓɛ nɛ ɗom.   Mot ɗi tí ɛkɔ́s ɔ̂ Ɗakɛ pɔ́s ɛkpay ɛ kolóna doŋga ê  I ɓot o ɗi nɛ pɔ́s ɛkpay ɛ̄ Kovit 19 ɓák doŋgā ɛ́kpay ɛtêk. Tɛ́m mbɛ́l ték kɔ̂s, gu ɛ tɔy ekɛ, ɛ tí ɛgbɛ́s íɗiɗyuu tí ɗó, gú tí nup. Mǒt süis iɗiɗyūū nāáŋ nak, áá nwɔŋ ɛ́kpay ɛtêk. Mǒt wā kúna nɛ mis mɛ̄, gú ɗó lɛ́, gú thɔ́k nup wɛ̄ ɔkɛ, ɛ nɛ khul ɛnwɔŋ ɛ́kpay ɛtêk.      Ɗɛ mót dālā nɛ ɛkándɔɔ ɛ́kpay ɛtek ê 1. Mot aa sáŋ naá, ɛ kúna nɛ mis mɛ̄, nɛ ɗó lɛ̄, nɛ nup wɛ̄.   2. Ɓi sisüesɛl mɛ́ɓɔ́ nɛ mɛɗyuu, nɛ sukla, ɓi tind mɛ́ nɛ tawol ɗi tí fup ê.   3. Mot ɛ nyûk mbɔ́, ɛ kɔ̌s nɛ ɛtɔy tí ɛnis ɛtêk.  4. Kandɔɔká ɛɗee ɛ tit ta gu ɓee, nɛ ɛkúna nɛ otīt o ɗi mikuúla ɓâk. Kāndɔɔká ɛkúna nɛ ɓot o ɗí ɓɛ́ɛ́ tómba, nɛ ɓot ō ɗí nɛ mɛkpay ɓâk.     5. Paka ɓyá nɛ mot ɗí tí ɛkɔ̄s gú ɛtɔy ɔkɛ, i dalǎ nɛ ɛɓɛ mɛta ŋgwát.   6. Kāndɔɔká ɛɓata tí ɛkamb naá, ɓyaa ɓwɔɔ kúna. Da süesolká nɛ lô, gú thɔ́k nɛ nup.  7. Ɓyaa sá igwesla.  8. Mot aa kā ɓǔ jâŋ.  9. Mot aa dá mɛ́lɔ́ tí isá i ɗí tí ɛlɛyaa ɓîk. Ɓī gú timbɛ̌l pyat milɔ̄ŋ miték ɗüis ê. Mot ɛ nɛ khul ɛsá nā tɛ́m ɗi ɛ́ɛ́ nwɔŋ ɛkpay ê?  Tɛ́m ɓi mú nɛ mindɛm mi ɛ́kpay ekɛ, - kandɔ̄ɔ̄ká ɛkúna nɛ ɓɛ́l ɓōt. - Ɗiká ɓɛ minjāā myen. - Jōōká nɛ lɔŋlɔŋ tí nɔmba 1510, ɓi gwok mɛlyōō mɛ odəə ɓɛ íɗɔkta. Ɓi nɛ khul ɛɓakā jóó thɔ́k tí inɔmba ɓîk:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979   699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  I kum tí mwes okɛ́ mus ɛ, ɓaa ɓa ɓyelǎ myet ɗí nɛ khul ɛjwom ɛ́kpay ɛ́ kolóna. Sá gwát miŋgɔ́mina mí tí ɛtɔ́ nɛ ɛsá misɔŋôl mī ɗóm ɛ dālā nɛ ɛkpay ɛ ték ê. Mot nyɛ mot ték ɗi nɛ cyuk yɛ́ tí mɛɓɔ̂. Ɛ dalǎ nɛ ɛsá tyaa isá i ɓót sá tí ɛkańdɔɔ ɛ́kpay ê, ti ɛsú lɛ́, nɛ tí mɛsú mɛ ɓót o ndɔŋ yɛ̄. Mɛtián mɛ mɛ́kɛ́l mɛ aɗiáɗiá  Kɔsphyô: ɛkpay ɛ ɗi tɛ́m yɛ̂sa tí ɛsá naá, mot aa swes ɛnwɔɔnwɔŋ ê Mɛchesɛl: icî Ɛkpay ɛ́ mɛ́sɔs: ɛkpay ɛ tēk lí sá mot tɛ́m ɗi mɛsɔs mɛ́ɛ́ lwond ɛ́ tí chiá ê Ɛkpay lɛ ɛɗyat ɛ ɗô: ɛkpay ɛ ték lí sá naá, ɗó ɛ mót li ɗi ɛsyeesyes Ɛnwɔŋ ɛ́kpay: tɛ́m ɛ́kpay ɗí líí mɛt ɔ ê Kɔ̄s: ɛkpay ɛ́ kɔs ɛ sá nɛ ɛjwoŋ ɛ nôl lik Ɛkpay ɛ phɛ́lyêm: Tɛ́m chiá lwond tí misis ɗɛ ɗi ta dala ê Ɛɗi nɛ pɔ́s ɛkpay: Tɛ́m ú mú nɛ ɛkpay ê Ɛkpay: jum Mbɛl: mot ɗí tí ɛkpay ɔ̂ Syen: itɛ́m ɓyɛ̂s oɗia o nôl, ta si khul ɛsá sinɔŋ: ta kpɛnj íjum Mindɛm mi ɛ́kpay: isá í lyakɛl naá, mot ɛ́ mú nɛ ɛkpay ê Ɗom: mimyet Pɔs ɛkpay: sá te ɛkpay ê Mot kpas ɛnwɔŋ ɛ́kpay ɔ̂: ta ɓwɛy ɛnwɔŋ ɛ́kpay   ",,
