source,translated,question,answer
"Person with a cough","Mɔtɔ mɔ́ɔnyɔ a kóconamɔ́",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Godómbanɛna gá kolónafilúsu Batɔ báaba bá dúmbeninyemú basɔ́gɔ́ɔ KOFÍD-19 bá lɔ́mɔ́ báaba bá lɔ́mɔ́ na yɛ́ naá nnyɔ́dɔ. Aŋa gɛgɔnɔ́gɔnɔ gɛ́ kóconamɔ́ ɛ́na gɛ́ kécimemú, gɛ́ fáma moɔ́lɔŋgɔ́lɔ naá nyɔɔ́nɔ ɛ́na pumbú sá moɛ́dɛŋgɛ́dɛ naá nyuudé. Mɔtɔ a amɔ́ a hɛ́lɛmɛdamɔ́ moɔ́lɔŋgɔ́lɔ ɛ́na pumbú sá  moɛdɛ́ŋgɛdɛ́ mɔ́ɔmɔ, a lɛ́ ba go haga ogɔnɔ́ yá ndiemi. Mɔtɔ tɔ́nɔ a  amɔ́ a bádáfɛnamɔ́ na ɛmbɔ́gɔ yɛhɛ́ boóma bɔ́ɔbɔ bó lɔ́mɔ́ na moɔ́lɔŋgɔ́lɔ ɛ́na na moɛdɛ́ŋgɛdɛ́ mɔ́ɔmɔ́, a amɔ́ a bábádáfɛnamɔ́ gɔnɔ́ oŋgíso, nyɔɔ́nɔ ɛ́na nyuudé, a lɛ́ tɔ́nɔ ba go haga ogɔnɔ́ yá ndiemi.",,
"How to protect yourself","Gobébeŋebeŋe go kolónafilúsu",,
"1. Avoid touching eyes, nose, mouth.","1. No do ɛ́dá, gátáanɔ, o bábádáfa oŋgíso, nyɔɔ́nɔ, nyuudé.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. No básoga ɛmbɔ́gɔ gɛcamɛna giimée na miimpo má osɔmbɔ na sɔ́bɔ. No lo go yibe go béfúune na táwola ya kanɛ biílo.",,
"3. Cough and sneeze into the crook of your arm. ","3. O kócona ɛ́na o kécime naá kadɛ́gadɛ́ɛ ya kéndúgéndu ya ombɔ́gɔ yáhɔ.",,
"4. Avoid eating raw meat and touching live animals.","4. O do ɛ́dá go nyáanana busugé kanɛ go bɛ́na, o gɔnɔ bádáfa nnyama sɛ́ɛsɛ sɛ́ ɔƴɔmɔ́.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Yáŋɛ́mɛ́dɛ́na mɔtɔ mɔ́ɔnyɔ a kóconamɔ́ ɛ́na a kécimemú go mɛ́da akɛ́ mémmue. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. No do ɛ́dá go gɔnɔ bédíigeninye na ombɔ́gɔ. Goana na nyuudé ɛ́na na bieninye bá odóɛ.",,
"7. Avoid gatherings. ","7. No do ɛ́dá go gɔnɔ bábánda bitúu bitúu.",,
"8. Restrict movement.","8. Go une ɛŋɛndɔ yahɔ.",,
"9. Keep informed and verify the source of information.","9. No bódólonyo cɔ́mɔ no gɔnɔ fúmbe go íyime mbɔ́gɔ́ ya sɛ́. ",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","O bɔ́gɔ́lɔ nɛɛ́nɛ go amɔ́ haagamɔ́ ogɔnɔ́ ?  Go amɔ́ bɛ́ɛ́na na monóógío má kolónafilúsu: - O dɔmbɔ go gɛ́ga na batɔ bóncodío. - O lɔbɛnɔ anáa o gɛ́gamɔ́. - Dɔ́ŋɛ́nɔ naá gidodí gá ntáŋáa (telefóne) 1510, go ɔ́bɛnɔ bicele bá badɔ́bɛ́dɔ. Bɛdɔ́ŋɔ́nɛ́nɔ́ bíncodío bɛ́ lɔ́mɔ́ :",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","A nco húme ínoni, ondɔ yá go gɔ́ɔdɛnɔ mammana go COVID-19 (KOFÍD-19) yó gá lɛ́ yó do ɛ́nɛ́gá, kanɛ́ bagɔ́nɔ́ɔ bá bɛdɔŋɔ bá fúumbe go go ɛ́na mammana ya kóódínyóomú. Kɔ́ɔ na onyɔɔ́ moánɛ a háanana na gobɔ́gɔ́lɔnɔ aŋa mɔtɔ, a bɔ́gɔ́lɔnɔ tɔ́nɔ bese go go bébeŋebeŋe mɔ́ɔ moatɛ́ na go beŋebeŋe tɔ́nɔ basɔ́gɔ́ɔ bɛ́hɛ́.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Gofalona gá bɛbana bá ndɔlɛ  Gihélume (Ogɔnɔ́ yá ihélume) : yó lɛ́ aŋa mɔtɔ o obamɔ́, a dómba go ɛ́da go hélume na bogaaga. Mɔtɔ mɔ́ɔnyɔ a lɔ́mɔ́ na gihélume, a líhe na yɔ́ gɛɔyɔ gɛ́hɛ́ giimée. Sókasóka (ogɔnɔ́ yá sókasóka) : yó lɛ́ ogɔnɔ́ yɔ́ɔyɔ sóka ɛ dómbɛdanamɔ́ naá manɔ́ŋɔ, yó lɛ́ gɛbɛ́ gá ogɔnɔ́ makɔ́nɔ́. Áyɛnamɔ́ : gɛcamɛna gɛ́ɛgɛ ogɔnɔ́ yó dómbɛdanamɔ́ mɔtɔ naá nnyɔ́dɔ na bogaaga, a lɛ́ moánɛ ba go gúe. Monóógío : nɛnamá nɛ́ɛnɛ mɔtɔ ɔ ɔ́bɛgɔnɔmɔ́ na ogɔnɔ́ naá nnyɔ́dɔ. Gadɛ́ɛ gá gogosonyo : ogɔnɔ́ yá mɔtɔ go bányaanana dubíi miimpo aá miimpo, gɛbɛ́ akɛ́báamɔ́. Yáŋɛ́mɛ́dɛ́na : o dɛ́lɛmɛna halaháláa, kanɛ go bɛ́ɛmba mekúígíi. Moɛdɛ́ŋgɛdɛ́ : baaná bá bɛdɛ́ gɛcamɛna gɛ́ɛgɛ mɔtɔ a kécimemú. Gátáanɔ : nɔ́ɔnɔ gó lɛ́ aá bɛcamɛna biimée. Mbɔ́gɔ́ : anáa cɔ́mɔ yɛ ɛ́damɔ́ go úlene.",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","BƆ́ƆBƆ NO HÁANANAMƆ́ GO ÍYIME NAÁ OGƆNƆ́ YƆ́ƆYƆ KOLÓNAFILÚSU Ɛ́NA COVID-19  Association Camerounaise pour la Traduction de la Bible et l'Alphabétisation  BƆ́ƆBƆ NO HÁANANAMƆ́ GO ÍYIME NAÁ OGƆNƆ́ YƆ́ƆYƆ KOLÓNAFILÚSU Ɛ́NA COVID-19                           ƐDÓƐ YA MASƆ́MƆ - Kolónafilúsu - Batɔ báaba bá lɔ́mɔ́ dambɛ́gáalú naá kolónafilúsu - Monóógío - Godómbanɛna gá kolónafilúsu - Gobébeŋebeŋe go kolónafilúsu - O bɔ́gɔ́lɔ nɛɛ́nɛ go amɔ́ haagamɔ́ ogɔnɔ́ ? - Gofalona gá bɛbana bá ndɔlɛ     p.2  p.3 p.4 p.5 p.6 p.8 p.9 Kolónafilúsu  Ogɔnɔ́ yɔ́ɔyɔ kolónafilúsu, bá gɔnɔ dɔ́ŋɔnɔ bá amɔ́ COVID-19 (KOFÍD-19), yó lɛ́ gɛpáa gá ogɔnɔ́. Yó lɛ́ bológáalú busío busío bá yɔ́ naá gɛantá gá gɛdɔŋɔ bá amɔ́ Chine, bó mba lɛ́ ofɛ́ yá mbuge yó ná medúgu 31, nnyómá ya 2019.  Monóógío má yɔ́ má fóanɛna na máama má gɛnɔ́nɔ́. Mɔtɔ a gúenene na yɔ́ yó amɔ́ yó áyɛnamɔ́ na bogaaga.  Ogɔnɔ́ yá ndiemi yó báa go saa naá gɛcɛcá gá bɛdɔŋɔ naá cí iŋkimée. Bá gá lɛ́ dɛ íyímé anáa yó ɛ́damɔ́ go úlene.   Bɛsómba bá batɔ  Mɔtɔ ba go nóma ogɔ́nɔ́ yá odɛ́má ɛ́na gɛkɔɔ́kɔnɛ́ Batɔ báaba bá lɔ́mɔ́ dambɛ́gáalú naá kolónafilúsu  Batɔ bá ogɛlɛ uŋkimée bá lɛ́ ba go nóma gɛpáa gá ogɔnɔ́ gɛ́ɛgɛ. Dómbadómbáa bɛsómba bá batɔ na bɛcóa bá bɛgɔnɔ́gɔnɔ bá ɛgɔnɔ aŋa (ogɔnɔ́ yá gihélume, ogɔnɔ́ yá sókasóka naá manɔ́ŋɔ́, ɛgɔnɔ́ ya bɛsómba odɛ́máa) bɔ́ɔ kanɛ́ ogɔnɔ́ yɔ́ɔyɔ yó lɔ́mɔ́ giyigilidie naá nnyɔ́dɔ sábɔ́.   -Nnyɔ́dɔ ya gobólɛgana -Gɛdɔmbɔ  -Ɛkócona -Nnyɔ́dɔ ya goyúume Monóógío  Monóógío má kolónafilúsu má fóanɛna na máama má gɛnɔ́nɔ́ : nnyɔ́dɔ ya gobólɛgana, ɛkócona, nnyɔ́dɔ ya goyúume, gɛdɔmbɔ.  Nɛnamá ná bɛgɔnɔ́gɔnɔ bíncodío bɛ́ kánya nnyɔ́dɔ, bɛ́ débe nyɔɔ́nɔ, ukelú goyáŋka, ɛ́na bá nóma gadɛ́ɛ gá gogosonyo. Kanɛ́ bóncodío gɔnɔ́ bá lɛ́ hɔ́ɔ báaba bá lɔ́mɔ́ na kolónafilúsu naá nnyɔ́dɔ, gɔ́ɔ bá dɛ nómáa. Bɛgɔnɔ́gɔnɔ bíncodío bɛ́ éŋugene ogɔnɔ́ yɔ́ɔyɔ kanɛ nɛnamá ná kóódínyóomú.  Mɔtɔ mɔ́ɔnyɔ a kóconamɔ́ Godómbanɛna gá kolónafilúsu Batɔ báaba bá dúmbeninyemú basɔ́gɔ́ɔ KOFÍD-19 bá lɔ́mɔ́ báaba bá lɔ́mɔ́ na yɛ́ naá nnyɔ́dɔ. Aŋa gɛgɔnɔ́gɔnɔ gɛ́ kóconamɔ́ ɛ́na gɛ́ kécimemú, gɛ́ fáma moɔ́lɔŋgɔ́lɔ naá nyɔɔ́nɔ ɛ́na pumbú sá moɛ́dɛŋgɛ́dɛ naá nyuudé. Mɔtɔ a amɔ́ a hɛ́lɛmɛdamɔ́ moɔ́lɔŋgɔ́lɔ ɛ́na pumbú sá  moɛdɛ́ŋgɛdɛ́ mɔ́ɔmɔ, a lɛ́ ba go haga ogɔnɔ́ yá ndiemi. Mɔtɔ tɔ́nɔ a  amɔ́ a bádáfɛnamɔ́ na ɛmbɔ́gɔ yɛhɛ́ boóma bɔ́ɔbɔ bó lɔ́mɔ́ na moɔ́lɔŋgɔ́lɔ ɛ́na na moɛdɛ́ŋgɛdɛ́ mɔ́ɔmɔ́, a amɔ́ a bábádáfɛnamɔ́ gɔnɔ́ oŋgíso, nyɔɔ́nɔ ɛ́na nyuudé, a lɛ́ tɔ́nɔ ba go haga ogɔnɔ́ yá ndiemi.     Gobébeŋebeŋe go kolónafilúsu 1. No do ɛ́dá, gátáanɔ, o bábádáfa oŋgíso, nyɔɔ́nɔ, nyuudé.  2. No básoga ɛmbɔ́gɔ gɛcamɛna giimée na miimpo má osɔmbɔ na sɔ́bɔ. No lo go yibe go béfúune na táwola ya kanɛ biílo.  3. O kócona ɛ́na o kécime naá kadɛ́gadɛ́ɛ ya kéndúgéndu ya ombɔ́gɔ yáhɔ.  4. O do ɛ́dá go nyáanana busugé kanɛ go bɛ́na, o gɔnɔ bádáfa nnyama sɛ́ɛsɛ sɛ́ ɔƴɔmɔ́.     5. Yáŋɛ́mɛ́dɛ́na mɔtɔ mɔ́ɔnyɔ a kóconamɔ́ ɛ́na a kécimemú go mɛ́da akɛ́ mémmue.   6. No do ɛ́dá go gɔnɔ bédíigeninye na ombɔ́gɔ. Goana na nyuudé ɛ́na na bieninye bá odóɛ.  7. No do ɛ́dá go gɔnɔ bábánda bitúu bitúu.  8. Go une ɛŋɛndɔ yahɔ.  9. No bódólonyo cɔ́mɔ no gɔnɔ fúmbe go íyime mbɔ́gɔ́ ya sɛ́.  O bɔ́gɔ́lɔ nɛɛ́nɛ go amɔ́ haagamɔ́ ogɔnɔ́ ?  Go amɔ́ bɛ́ɛ́na na monóógío má kolónafilúsu: - O dɔmbɔ go gɛ́ga na batɔ bóncodío. - O lɔbɛnɔ anáa o gɛ́gamɔ́. - Dɔ́ŋɛ́nɔ naá gidodí gá ntáŋáa (telefóne) 1510, go ɔ́bɛnɔ bicele bá badɔ́bɛ́dɔ. Bɛdɔ́ŋɔ́nɛ́nɔ́ bíncodío bɛ́ lɔ́mɔ́ :  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  A nco húme ínoni, ondɔ yá go gɔ́ɔdɛnɔ mammana go COVID-19 (KOFÍD-19) yó gá lɛ́ yó do ɛ́nɛ́gá, kanɛ́ bagɔ́nɔ́ɔ bá bɛdɔŋɔ bá fúumbe go go ɛ́na mammana ya kóódínyóomú. Kɔ́ɔ na onyɔɔ́ moánɛ a háanana na gobɔ́gɔ́lɔnɔ aŋa mɔtɔ, a bɔ́gɔ́lɔnɔ tɔ́nɔ bese go go bébeŋebeŋe mɔ́ɔ moatɛ́ na go beŋebeŋe tɔ́nɔ basɔ́gɔ́ɔ bɛ́hɛ́. Gofalona gá bɛbana bá ndɔlɛ  Gihélume (Ogɔnɔ́ yá ihélume) : yó lɛ́ aŋa mɔtɔ o obamɔ́, a dómba go ɛ́da go hélume na bogaaga. Mɔtɔ mɔ́ɔnyɔ a lɔ́mɔ́ na gihélume, a líhe na yɔ́ gɛɔyɔ gɛ́hɛ́ giimée. Sókasóka (ogɔnɔ́ yá sókasóka) : yó lɛ́ ogɔnɔ́ yɔ́ɔyɔ sóka ɛ dómbɛdanamɔ́ naá manɔ́ŋɔ, yó lɛ́ gɛbɛ́ gá ogɔnɔ́ makɔ́nɔ́. Áyɛnamɔ́ : gɛcamɛna gɛ́ɛgɛ ogɔnɔ́ yó dómbɛdanamɔ́ mɔtɔ naá nnyɔ́dɔ na bogaaga, a lɛ́ moánɛ ba go gúe. Monóógío : nɛnamá nɛ́ɛnɛ mɔtɔ ɔ ɔ́bɛgɔnɔmɔ́ na ogɔnɔ́ naá nnyɔ́dɔ. Gadɛ́ɛ gá gogosonyo : ogɔnɔ́ yá mɔtɔ go bányaanana dubíi miimpo aá miimpo, gɛbɛ́ akɛ́báamɔ́. Yáŋɛ́mɛ́dɛ́na : o dɛ́lɛmɛna halaháláa, kanɛ go bɛ́ɛmba mekúígíi. Moɛdɛ́ŋgɛdɛ́ : baaná bá bɛdɛ́ gɛcamɛna gɛ́ɛgɛ mɔtɔ a kécimemú. Gátáanɔ : nɔ́ɔnɔ gó lɛ́ aá bɛcamɛna biimée. Mbɔ́gɔ́ : anáa cɔ́mɔ yɛ ɛ́damɔ́ go úlene.  ",,
