source,translated,question,answer
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Səkan ege ma kaghwalza dawar anta Səkan ege ma kaghwalza kawrawnavəyrus, kaḿ bal ɗala aza ca, əy nja ana mala damara: kuhaw ata kusam, kəcah mada ghew, lambalma ŋ mefətes ege, laŋtəɓal kusam. Hejəye vedəye ca, a mbeletene ma ŋ kusam, mcar ege əy nak tata, mcar a kazah, səɓeŋ a katak səkwaw, a kembeletene ma ata maŋgurlam, a kakwaghata a dəmas. A hejəye vedəye yam, kaw dawar anta kaḿ balata aza ca, kaw əy kezləme lambal ma askwaw. Hejəye vəram əy kereh, kaw əy kaŋta ɓa mejevek wende askwaw.",,
"Person with a cough","Ɗala ma kakəcah",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Lazav dawar Kawrawnavəyrus KAWVID-19 a zav ca,  ta ŋ ata hejəye maa səkan ma kaghwalza dawar anta ata tata aka. Mada ɗala maa dawar a heɗe, a kakəcah, askwaw ca, a la wercəhew ca, mayaya a perha ta ŋ mcar, ta ŋ pakam anta. Mada mayaya anta a per ata ɗala wende, kasəfan ca, dawar anta a mbal heje wese. Mada ɗala kać a ra ata səkan maa mayaya wese a per heɗe, a dəwze anta, a ca ra ata nje, ata mcar askwaw ca, ata ma ca, dawar anta kula ŋ mbal aza zeney yam.",,
"How to protect yourself","Ŋ həbar kusam ata dawar anta ca, vaŋgay?",,
"1. Avoid touching eyes, nose, mouth.","1. Heje ɗaw ŋ ca ra ata nje, ata mcar, leŋ ata ma səkwaw.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Heje ban ra haha a yam leŋ a sampar, a dəwze anta heje təkwaɗ ra aza a rəgwac ma ghwezlek ghwezlek.",,
"3. Cough and sneeze into the crook of your arm. ","3. Heje kəcah leŋ heje la wercəhew, uza asa ngəla ra.",,
"4. Avoid eating raw meat and touching live animals.","4. Heje ɗaw ŋ zam zle ma tak da səkwaw. Heje ɗaw ŋ ca ra ata səkan ma kanda a ŋgas ege səkwaw.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Heje gar gədak tete meter teŋguleŋ a ɗala ma kakəcah, askwaw ca, ma kala wercəhew. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Heje ɗaw ŋ zlepzene ŋ ɗala a lambal ra səkwaw. Cemey, heje zlepzene a lahəɓal ha, askwaw ca, a lazlap a ma.",,
"7. Avoid gatherings. ","7. Heje ɗaw ŋ jam vəram ata la teŋguleŋ səkwaw.",,
"8. Restrict movement.","8. Heje ɗaw ŋ tawar bəse bəse səkwaw.",,
"9. Keep informed and verify the source of information.","9. Heje teh labara ege ləŋ heje njenza ma maa ata dawar ŋghe anta ege əy ndaha aka ca, ta ŋ akatay.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Mada dawar anta kámbalahaw aza ca, hwa nala vaŋgay? Mada hune keǵ ere səkan ege ma kaghwalza dawar anta ata hune ca: - Hune ɗaw ŋ jav a hejəye vedəye səkwaw. - Hune njaka a wata ŋkune ege. - Hune ya lamba nghe 1510. Hune səbar zlap maa maval menjəvek a kana ghwalzahune. - Hune kula ŋ ya lamba ŋghe ege aza:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Ha a pes ma tambaca, kaw əy keĺem menjəvek ma kula ŋ rehzaheje aza ŋ dawar kawrawnavəyrus anta ca, askwaw. Cemey, madakal dakal ege əy kampam ŋ lem menjəvek ma kanarehzaheje aza ŋ dawar anta.Kaw vayay, ma sla ata ha anta, mala səkan ege ma tuwah tawah ŋ hebar ha anta leŋ hejəye ma həzlar ege.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Laghwal ma ma ɓarɓar ege  Asme: dawar latak səfan. Langaz: laca ŋkwaɓ Dəyabet: dawar ma kambal ɗala ata sukar deydey ŋ kusam. Lazah mcar: mcar ma kazah (səɓeŋ). Dawar a heɗe: ɗala maa dawar a heɗe. Damara: dawar, damara Taŋsəyawŋ: dawar taŋsəyawŋ. Dawar a heɗe: ɗala maa dawar kámbal aza. Dawar: ɗala maa werwer askwaw. Ɗala ma aaka dawar:  ɗala maa dawar a heɗe. Dawar ma a kakese səkwaw: dawar ma a kakese səkwaw Ma dawar kula ŋ mbəlaw: ɗala ma dawar kula ŋ mbəlaw. Səkan ma kaghwalza dawar: səkan ege ma kaghwalza dawar. Menjəvek: laŋta menjəvek. Vəyrus: səkan ma kaval dawar. Ɓarɓar askwaw: hejəye maa dawar anta kula ŋ mbalata.",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Səkan maa kadak, hune san ka ata dawar maa əy kayaɓa KAWRAWNAVƏYRUS askwaw ca, KAWVƏYD-19  Association Camerounaise pour la Traduction de la Bible et l'Alphabétisation  Səkan maa kadak, hune san ka ata dawar maa əy kayaɓa KAWRAWNAVƏYRUS askwaw ca, KAWVƏYD-19                    MA MA Ŋ ƊEREWEL ŊGHE  - Kawrawnavəyrus - Hejəye maa dawar anta kula ŋ mɓəlata ege - Səkan ege ma kaghwalza dawar anta - Lazav dawar Kawrawnavəyrus - Ŋ həbar kusam ata dawar anta ca, vaŋgay?  - Mada dawar anta kaḿ balahaw aza ca, hwa nala vaŋgay? - Laghwal ma ma ɓarɓar ege     p.2  p.3 p.4 p.5   p.6  p.8 p.9  Dawar maa əy kayaɓa Kawrawnavəyrus wese ca, əy kayaɓa zeney a Kawvəyd-19, ara sekan mewe ma kaval dawar. A mar ŋ ghwalha mampar anta ca, ŋ hayak Səyn ata wan 31 mala ŋtəra matakam mala va 2019. Sekan ege ma kaghwalza dawar anta mada kaḿ bal ɗala aza ca, əy nja ana mala dawar damara. Cemey, dawar anta, mada kaḿ bal ɗala aza mambaza ca, a kajahəjə. Dawar anta keŋ́ tez anta ŋ hayak ege vəram ŋ manhayak tewtew. Hejəye əy kasan dawar anta a daha ta ŋ akatay kwagwa səkwaw.   Ɗala maa va anta aka  Ɗala maa dawar unaf a heɗe askaw ca, ɗala maa dawar a kesene gef Hejəye maa dawar anta kula ŋ mɓəlata ege Səkan mewe ma kaval dawar ŋgha ca, kula ŋ mbəlata hejəye maa kaw va vanay ege tewtew zlaɓa ujəye. Səkan ma kaval dawar ŋgha anta ca, a mbal dəydəy ca, hejəye maa va tata ege aka, hejəye maa dawar a kesetene gef ŋcene anta ege ana dawar latak səfan, dawar mala sukar, dawar mala unaf ege leŋ dawar mala taŋsəyawŋ.   - Kuhaw ata kusam - Laŋtəɓal  - Kəcah mada ghew - Lambalma ŋ mefətes ege Səkan ege ma kaghwalza dawar anta Səkan ege ma kaghwalza kawrawnavəyrus, kaḿ bal ɗala aza ca, əy nja ana mala damara: kuhaw ata kusam, kəcah mada ghew, lambalma ŋ mefətes ege, laŋtəɓal kusam. Hejəye vedəye ca, a mbeletene ma ŋ kusam, mcar ege əy nak tata, mcar a kazah, səɓeŋ a katak səkwaw, a kembeletene ma ata maŋgurlam, a kakwaghata a dəmas. A hejəye vedəye yam, kaw dawar anta kaḿ balata aza ca, kaw əy kezləme lambal ma askwaw. Hejəye vəram əy kereh, kaw əy kaŋta ɓa mejevek wende askwaw.  Ɗala ma kakəcah Lazav dawar Kawrawnavəyrus KAWVID-19 a zav ca,  ta ŋ ata hejəye maa səkan ma kaghwalza dawar anta ata tata aka. Mada ɗala maa dawar a heɗe, a kakəcah, askwaw ca, a la wercəhew ca, mayaya a perha ta ŋ mcar, ta ŋ pakam anta. Mada mayaya anta a per ata ɗala wende, kasəfan ca, dawar anta a mbal heje wese. Mada ɗala kać a ra ata səkan maa mayaya wese a per heɗe, a dəwze anta, a ca ra ata nje, ata mcar askwaw ca, ata ma ca, dawar anta kula ŋ mbal aza zeney yam.     Ŋ həbar kusam ata dawar anta ca, vaŋgay? 1. Heje ɗaw ŋ ca ra ata nje, ata mcar, leŋ ata ma səkwaw.  2. Heje ban ra haha a yam leŋ a sampar, a dəwze anta heje təkwaɗ ra aza a rəgwac ma ghwezlek ghwezlek.  3. Heje kəcah leŋ heje la wercəhew, uza asa ngəla ra.  4. Heje ɗaw ŋ zam zle ma tak da səkwaw. Heje ɗaw ŋ ca ra ata səkan ma kanda a ŋgas ege səkwaw.     5. Heje gar gədak tete meter teŋguleŋ a ɗala ma kakəcah, askwaw ca, ma kala wercəhew.   6. Heje ɗaw ŋ zlepzene ŋ ɗala a lambal ra səkwaw. Cemey, heje zlepzene a lahəɓal ha, askwaw ca, a lazlap a ma.  7. Heje ɗaw ŋ jam vəram ata la teŋguleŋ səkwaw.  8. Heje ɗaw ŋ tawar bəse bəse səkwaw.  9. Heje teh labara ege ləŋ heje njenza ma maa ata dawar ŋghe anta ege əy ndaha aka ca, ta ŋ akatay. Mada dawar anta kámbalahaw aza ca, hwa nala vaŋgay? Mada hune keǵ ere səkan ege ma kaghwalza dawar anta ata hune ca: - Hune ɗaw ŋ jav a hejəye vedəye səkwaw. - Hune njaka a wata ŋkune ege. - Hune ya lamba nghe 1510. Hune səbar zlap maa maval menjəvek a kana ghwalzahune. - Hune kula ŋ ya lamba ŋghe ege aza:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Ha a pes ma tambaca, kaw əy keĺem menjəvek ma kula ŋ rehzaheje aza ŋ dawar kawrawnavəyrus anta ca, askwaw. Cemey, madakal dakal ege əy kampam ŋ lem menjəvek ma kanarehzaheje aza ŋ dawar anta.Kaw vayay, ma sla ata ha anta, mala səkan ege ma tuwah tawah ŋ hebar ha anta leŋ hejəye ma həzlar ege. Laghwal ma ma ɓarɓar ege  Asme: dawar latak səfan. Langaz: laca ŋkwaɓ Dəyabet: dawar ma kambal ɗala ata sukar deydey ŋ kusam. Lazah mcar: mcar ma kazah (səɓeŋ). Dawar a heɗe: ɗala maa dawar a heɗe. Damara: dawar, damara Taŋsəyawŋ: dawar taŋsəyawŋ. Dawar a heɗe: ɗala maa dawar kámbal aza. Dawar: ɗala maa werwer askwaw. Ɗala ma aaka dawar:  ɗala maa dawar a heɗe. Dawar ma a kakese səkwaw: dawar ma a kakese səkwaw Ma dawar kula ŋ mbəlaw: ɗala ma dawar kula ŋ mbəlaw. Səkan ma kaghwalza dawar: səkan ege ma kaghwalza dawar. Menjəvek: laŋta menjəvek. Vəyrus: səkan ma kaval dawar. Ɓarɓar askwaw: hejəye maa dawar anta kula ŋ mbalata.  ",,
