source,translated,question,answer
"","Ma naha ja sipyii pu bɛɛri shɔ bana na, ma keye yi je koro fɛni, ni lɔhɔ ni jege ni, na li ta ma na tɔrɔmɔ pyi, na lɔ nigin na shɛ nɔ gbɛɲɛgɛ na.",,
"","Puga pubiire la wa, tige wa li ɲahagbaa na. Nɔgɔbiire taanri wa puga ki funŋɔ ni : fucɛɛrɛ nigin, funana nigin ni pyibinɛ nigin, lemu wa tiin ɲiŋɛ na ge.",,
"","Ma nuru ja sipyii pu samaa bɛ shɔ bana na, ni dɛɛn wu ni ma puga.",,
"","Funana wa jaa wu kamɛnɛ kyɛ, fucɛɛrɛ di ɲɛ wu kanige kyɛ. Pu shɛɛn shuun wu bɛɛri wa munatɔŋɔɔ le, na nuru laraka yaha puyɛ shɔhɔ ni. Funŋɔ ki ni, gbaya ni tige nigin wa.",,
"","Ma bu ya ɲɔ voro baa wɛ, munatɔnɔ tɔ, ma mɛtɛrɛ nigin laraka yaha ma ni sipyii pu samaa shɔhɔ ni.",,
"","Bisi wa wa fe tɔvuyo na kanige kyɛ ki na. Yɛrɛyɛ niɲɛhɛyɛ yi wa wu ɲuŋɔ ni. Sipyii di wa bisi wu funŋɔ ni. Virisi ɲɛ bisi wu funŋɔ ni wɛ. Wu kavaha ki di ɲɛ bisi wu ɲuŋɔ ni wɛ.",,
"","Ma bi gee keree gee bɛɛri pye ki pyegana na, nɛ naha ba foro ma na tun wɛ.",,
"","We jaa we ni, pikiriŋmaa la funŋɔ ni, nɛrɛɲaha lɔhɔ ka wa, kee lɔhɔ ki sɔɔnɔ nigin di foro pikiriŋmaa li misɛni wu ni. Kee nɛrɛɲaha lɔhɔ ki ninuŋɔ gboro wa pikiriŋmaa li taan.",,
"","Caŋa ka, jɔgɔtɔrɔlɔɔ pu naha ba kejawɛrɛ ta, wa nɛ naha ba ja zhɛ foro ma na, ma ta ma ya bana wu ta wɛ.",,
"Ye kɛnɛ, nɛ mɛgɛ ki ɲɛ Koronavirus    Ye kɛnɛ, nɛ mɛgɛ ki ɲɛ Koronavirus                                 ","Yè kɛnɛ, nɛ mɛgɛ ɲɛ Koronavirisi Kogogo niɲigɛ ni ɲɛŋɛɛ ni, wee ɲɛ virisi wu. Ɲaha wa wu mu gemu wa muguri ge. Wu wa ni kavaha ni. Yi bɛɛri kadugo koŋɔ kariti wu ɲɛ, wemu ɲɛ pahala wɛ. Manuela Molina wa kafila wu ka. Hazel Large di jaalaa pu yaa.  Yè kɛnɛ, nɛ mɛgɛ ɲɛ Koronavirisi Manuela Molina wa kafila wu ka. Hazel Large di jaalaa pu yaa. Mali Kalaa minisirigbaha ki wa sɔ we sɛmɛ we kaana. Mali Shɛɛnrɛ Kaɲahashaara Baariɲɔ (AMALAN) k’a sɔ wu kaana, wu yaaɲɔ-baari wu bye wu kadugo, GOÏTA Kanchi ni Soungalo DIARRA mu. Tirifɛɛni Kulubali ni Lazaari Dawu di wu gbɔnɲɛri. Lazaari Dawu di wu kalaa. Hello, my name is Corona, Copyright © 2020, Manuela Molina mu w'a foro. Licence BY-NC-SA 4.0.  Virisi w’a kavaha le. Virisi wu wa ɲiŋɛ kogogo ki taan. Ŋmaa ɲɛ lemu wa ɲiŋɛ kogogo ki nɔhɔdaan, li di wa mari, na li shɛɛ na virisi w’a ɲaari ge. Yè kɛnɛ. Mi mɛgɛ ɲɛ Koronavirisi. Ɲara wa dan nɛ ni. Keye kaguro wu ɲɛ. Virisi wa ɲaari yi shɔhɔ ni. Li wa dan nɛ ni, ni da sirani keye yi shɔhɔ ni, si da fo pyi. Ɲahaya shishɛɛrɛ yi wa. Yi nigin ki wa muguri, ka ɲaha wa wɔ, ka wa ɲɛni, ka di wa fya. Mu wa nɛ kaa logo la ? Yèe nɛ kaa logo ge, a lee di ɲaha pye yèe na wɛ ? Tele nigin wa teŋɛ yatɛɛngɛ ka na. Virisi wa yu mikoro ni, kibariyaa tɛɛkaan li ni tele wu ni. Tɛɛgɛɛ niɲɛhɛŋɛɛ ni, sipyilɛyɛ yi wa ba fya, yi bi nɛ ɲa tele wu ni, kelee yi bi kibariyaa kalaa nɛ ɲuŋɔ ni. Virisi wu wa kɔrɔgbɔhɔ niwɔgɔ ka taan, gemu na « COVID-19 » wa ka ge. Ma naha koronavirisi jaa ɲa ki na. Yere ni nayɛ shɛɛ ma na, kɛni ma kanha da fyɛgi tun wɛ. Virisi wu wa wu kavaha ki taan. Sipyii taanri foto wa kavaha ki ni : nigin wu wa gɔɔni. Wewu wo ɲaha ki wa wirige, ma li ɲuŋɔ pye ceefuuro ti, wa bɛ di wa wu todoŋɔ puro, ma li ɲuŋɔ pye w’a ŋmɔ kanha. Nɛ bi je sipya puga, wu na wa na gɔɔni, ceefuuro na wu ta, tɛɛgɛɛ kee ni, wu ŋmɔgara na jɔnri. Bulaɲaha bisi wa fe kamɛnɛ kyɛ ki na. Yɛrɛyɛ niɲɛhɛyɛ wa wu ɲuŋɔ ni, ma fara virisii pu kavaha ki na. Sipyii pee wa tiin bisi wu funŋɔ ni, ma fara virisi wu bɛ na. Wu wa muguri, na fo pyi ni wu keŋɛ ki ni, na wu kadahaa ki ɲahani. Nɛ ɲɛ gori na mɔgi sipya mu wɛ. Wa mi bi gari, kafɛwama na je. Puga pubiire la wa, tige wa li ɲahagbaa na. Li koɲuu li wa mugi. Yè naha ja fucɛbilere la, ni li nu ɲa. Nufɔɔ wa fucɛbilere li ɲuŋmoo li taala. Ma wa yaa na fya wɛ. Ma bi do na ya, ma sefɛɛ pu naha da ma yaa. Daɲaa worobinɛ wa wa lɔhɔ woni jege ɲuŋɔ ni, gemu wa kaŋaa ge. Ma naha ja sipyii pu bɛɛri shɔ bana na, ma keye yi je koro fɛni, ni lɔhɔ ni jege ni, na li ta ma na tɔrɔmɔ pyi, na lɔ nigin na shɛ nɔ gbɛɲɛgɛ na. Puga pubiire la wa, tige wa li ɲahagbaa na. Nɔgɔbiire taanri wa puga ki funŋɔ ni : fucɛɛrɛ nigin, funana nigin ni pyibinɛ nigin, lemu wa tiin ɲiŋɛ na ge. Ma nuru ja sipyii pu samaa bɛ shɔ bana na, ni dɛɛn wu ni ma puga. Funana wa jaa wu kamɛnɛ kyɛ, fucɛɛrɛ di ɲɛ wu kanige kyɛ. Pu shɛɛn shuun wu bɛɛri wa munatɔŋɔɔ le, na nuru laraka yaha puyɛ shɔhɔ ni. Funŋɔ ki ni, gbaya ni tige nigin wa. Ma bu ya ɲɔ voro baa wɛ, munatɔnɔ tɔ, ma mɛtɛrɛ nigin laraka yaha ma ni sipyii pu samaa shɔhɔ ni. Bisi wa wa fe tɔvuyo na kanige kyɛ ki na. Yɛrɛyɛ niɲɛhɛyɛ yi wa wu ɲuŋɔ ni. Sipyii di wa bisi wu funŋɔ ni. Virisi ɲɛ bisi wu funŋɔ ni wɛ. Wu kavaha ki di ɲɛ bisi wu ɲuŋɔ ni wɛ. Ma bi gee keree gee bɛɛri pye ki pyegana na, nɛ naha ba foro ma na tun wɛ. We jaa we ni, pikiriŋmaa la funŋɔ ni, nɛrɛɲaha lɔhɔ ka wa, kee lɔhɔ ki sɔɔnɔ nigin di foro pikiriŋmaa li misɛni wu ni. Kee nɛrɛɲaha lɔhɔ ki ninuŋɔ gboro wa pikiriŋmaa li taan. Caŋa ka, jɔgɔtɔrɔlɔɔ pu naha ba kejawɛrɛ ta, wa nɛ naha ba ja zhɛ foro ma na, ma ta ma ya bana wu ta wɛ.  ",,
