source,translated,question,answer
"Ɓot ɛ ŋga ɓéé lí byee  Ɓot bí patí mímbú ɛ́sɛ bíg la li ku lí ɔ́kɔn la nyɔ́ mɔɔ́n péna a nsɔ́ŋ. Mimáŋ mí ɓot la ɓot bí mɓɛ́la milom mí ákɔn (kaa miémá, ɔkɔn-ví-ɓɔ̄mbɔ́, akɔn á m̀mím, ɓot micii mí ŋgá loo ɓé pɛ m̀ɓɛɛŋ á misih) ɓɔ́ nɛ́ ɛ́ ŋga ɛ́ni nɛ́ ví ɔkɔn vig byee ŋguu ŋgandag. ","Personnes vulnérables Les personnes de tous âges, y compris les enfants, peuvent être infectées par ce nouveau virus. Les personnes âgées et les personnes souffrant de maladies préexistantes (comme l’asthme, le diabète, les maladies cardiaques, l’hypertension artérielle) semblent plus susceptibles de tomber gravement malades à cause de ce virus.",,
"Livɛ́ɛ́ Etɔmb","- Fièvre - Fatigue",,
"Ŋkɔ́h á ékɔ́hɔ Esɔghe míson la moŋga","- Toux sèche - Douleurs musculaires",,
"Bimunɛ  Bimunɛ bí nsɔ́ŋ á kolónavílus bíg punan la bí bí ŋkɔŋɓɛ: ɛg tíi livɛ́ɛ́, ŋkɔ́h á ékɔ́hɔ, esɔghe míson la moŋga, etɔmb. Joga lí ɓákɔn vɔ́ big diglan la esɔghe, bíg símbhe, joól líg ɔ́ndɔ ɓɔ́, libít líg áŋ ɓɔ́, ɓatám bíg pɔ́mbɔ. Joga lí ɓot lí lɛ, tɔ náŋ ákaa ɔkɔn vá loolé ɓɔ, bí́h byɛ́ɛ́ ɓé émunɛ ɔ́kɔn tɔ yá, bíg ógtan nyūú yāɓá m̀ɓɛɛŋ. Joga licɛ́ŋ lí ɓot líg tɔɔ mbólí ɛ́h ɓɛ́ ɓé mítéétān mí tóɓó-tóɓó.","Les symptômes Les symptômes d'une infection au coronavirus ressemblent à ceux de la grippe : fièvre, toux sèche, douleurs musculaires, fatigue. Certains patients ont des douleurs, une congestion nasale, un écoulement nasal, des maux de gorge ou une diarrhée. Certaines personnes, bien qu’infectées, ne présentent aucun symptôme et se sentent bien. La plupart des personnes guérissent sans avoir besoin de traitement particulier.",,
"Mut a ŋga kɔ́hɔ","Personne qui tousse",,
"Eloohan yé kolónávílus  KOVID-19 ag loohan la ɓot ɓá nsɔ́ŋ wá níŋgí á nyūú. Eceg ŋkɔɔ́kɔŋ a ŋga kɔ́hɔ tɔ li símbhe, púhú mícɛŋ ɛ́g pámle nyɛ́ á jōól tɔ á ányu. Kí mut ntám a vɛ́ɛ́ɓán nyíŋ púhú mícɛŋ, ag la li nyɔŋ lí kolónávílus. Kí mut a sííɓán yōóm yé yá átɓé míŋ micɛŋ, ndí ámbúh a sííɓán miíh mɛ́ɛ́, joól tɔ anyu, ag la ki li nyɔŋɓan lí ɔ́kɔn.","Transmission du coronavirus Le COVID-19 est transmis par des personnes porteuses du virus. Quand un malade tousse ou éternue, il expulse des gouttelettes par le nez ou la bouche. Si une personne respire ces gouttelettes, elle peut être contaminée par le coronavirus. Si une personne touche un objet infecté par ces gouttelettes et si elle se touche ensuite les yeux, le nez ou la bouche, elle peut aussi être contaminée.",,
"Nɛ́ láá ɓá nyɛɛ́ yɔ li sɛ́mbɓan é ?","Comment se protéger ?",,
"1. Nyɔŋán litát á lí byee lí miíh, joól la anyu.","1. Eviter de se toucher les yeux, le nez, la bouche.",,
"2. Ɛ́g ɓat li so lí mɔ eceg la eceg la mindím mí ŋga ɔ́ndɔ tɔ li pɛ́hle ndí la sɔ́pi ki. Ámbúh náŋ bí sah mɔ la liɓato jé lí lɛ́ mí̄púú.","2. Se laver souvent les mains à l'eau courante et au savon. Ensuite les sécher avec une serviette propre.",,
"3. Mut a kɔ́hléné tɔ li símbhe á póla tín-enam la enam.","3. Tousser et éternuer dans le creux de son bras.",,
"4. Mut āh nyɛɛ ɓé lí dí lí tít yāh ɓél ɓé, ndí tɔ li siiɓan lí bílēm bí ŋga wɛ́ɛ.","4. Eviter de manger de la viande crue et de toucher des animaux vivants.",,
"5. Ɓa nyɛɛ́ lí nɛŋɛ á lí tígi lísɛ ɔvega ví tól ya la mut a ŋga kɔ́hɔ tɔ nyɔ́ a ŋga símbhe.","5. Garder une distance d'au moins un mètre avec une personne qui tousse ou qui éternue.",,
"6. Ɓāh nyɛɛ ɓé pɛ li sáman lí mɔ. Ɓa nyɛɛ́ ja lí mɛg lí m̀mú kí biíg tamlan tɔ nɛ́ bi tāmlán ja la anyu.","6. Eviter de se serrer la main. Se saluer par un signe de tête ou une salutation verbale.",,
"7. Ɓa nyɛɛ lí nyɔŋ lí lítāt la ŋkɔtanɛ́ a ɓot.","7. Eviter les rassemblements.",,
"8. Ɓah nyɛɛ ɓé pɛ li pám tɔ li wɛɛ ŋgandag.","8. Limiter ses déplacements.",,
"9. Ɓa nyɛɛ lí ámble lí pɔ́l la minjɛn li kɔlɓan la víŋ ɔkɔn ndí la li sɔ́ŋtanɛ kí nɛ́ yé ɛ́ ŋga lāglɛ ɛ́ lɛ́ mbálɛ.","9. Se tenir informé et vérifier la source de ses informations.",,
"Yéé yá nyɛɛ́ lí ɓɔŋɓɛ kí ɔ́kɔn vú lóolé mut é ? Kí maná káhá lí ógtan lí bímunɛ bí ɔ́kɔn  : - Manáh nyɛɛ ɓé́ pɛ li tɔɔ elɔŋ la ɓot ɓatám. - Tɔɔɓán á yóg yāná. - Yáŋlán nyí nɔ́mba nsiŋga 1510 miní oŋlé yé ɓátalaa bí ŋga lága ɓɛ́nɛ. Nɔmba nsiŋga etám miní kɔ̄ɔ́ lí yáŋaa yí :","Que faire en cas de contamination ? Si vous présentez des symptômes : - Evitez les contacts avec d'autres personnes. - Restez à domicile. - Appelez le 1510 et suivez les consignes des médecins. Autres numéros possibles :",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979 ","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"Tɛɛla á nyí lɛn, mitéétán tɔ má mí lɛ́ ŋgi lí ɓɛ́ álí tála lí KOVID-19, ndí elog-gɔ́mna ɛ́ ŋgí lɛ á nsom á lí kɔt lí beé bí kɔɔ́ lí ɓɔ́hɛ lí nyíŋ péná nsɔ́ŋ.  Mut sig ag nyɛɛ li étɛ lí ádit wɛ́ɛ́, la li ɓɔŋ lí yé ɛ́ ŋga sōmlɛ ányūú li kóóhanɛ lí nyɛ́-mɛn, ndog yɛɛ́, ndí la ɓot ɓɛ́ɛ́ bí ŋgwaág ki. ","A ce jour, il n'existe aucun médicament capable de guérir du COVID-19 mais les autorités continuent les recherches pour trouver un traitement adapté. Chacun doit être responsable et adopter les bons gestes pour se protéger et protéger son entourage.",,
"Enánda-biɓaŋgá bí nga léet  Bimunɛ : ndembye, ŋógtanɛ́ a ɔkɔn ɓaɓéé lí ku lí ɔ́kɔn : miɓɔtɔ̰g, ɓá bíh kɔ́ɔ́ ɓé lí véé Eɓét-mícii : ŋguu mpɔ́mblanɛ́ a micci á mísih Joól lí ŋga ɔ́ndɔ : li ɓɛ́la lí jōól lí ŋga pám míɓɔm Li nyɔŋɛ : mut ɔkɔn vá byee Miémá : ɔkɔn ví mvɛɛɓan Mitéétán : beé, mitáálán Ncamnɛ́-a-ɔkɔn : ɔkɔn ví ŋgɔɔ́ŋkɛlɛ Ndag : ekanʼyɛ, biyigyɛ́nɛ́ Ǹdiitanɛ́-a-ɔkɔn : nyɔ́ a ɓáág ja, nyɔ́ a eceg la eceg, nyɔ́ a ŋgá man ɓé Nkɔɔlanɛ́ : a ŋga lā, a ŋga ógtan Nsɔ́ŋ-ntɔ́ga-ntɔ́ga : nsɔ́ŋ-á-ɔ́kɔn, ɔkɔn Ŋkɔn : mut a ŋga kɔ̄n Ŋkɔŋɓɛ : ɔkɔn ví́ edut la ekɔ́hɔ Ɔkɔn-ví-ɓɔmbɔ́ : Ɔkɔn ví nloohanɛ́ a ɓɔmbɔ́ á mícii","Définition des mots difficiles  Asthme : maladie respiratoire chronique Consignes : ordres, recommandations Diabète : maladie qui se caractérise par un taux de sucre trop élevé dans le sang Ecoulement nasal : avoir le nez qui coule Etre contaminé : être atteint par la maladie Grippe : maladie, rhume Hypertension : augmentation anormale de la pression du sang sur la paroi des artères Infecté : atteint par la maladie Infection : maladie, épidémie Patient : malade Persistant : permanent, constant, continu Susceptible : capable, sensible Symptômes : signes, marques de la maladie Traitement : remède, médicaments Virus : agent causant la maladie Vulnérable : faible, à risque",,
"","Yé maná nyɛɛ́ lí yí li kɔlɓan la KOLÓNÁVÍLUStɔ nɛ́ KOVID-19  © CABTAL, 2020 ",,
"Yé maná nyɛɛ́ lí yí li kɔlɓan la KOLÓNÁVÍLUS tɔ nɛ́ KOVID-19  Ɔku ví Kamelūn anyūú Li kɔpɔ lí Bíbɛl la li yéglɛ lí lícii la li sɔ́ŋgɔ  Yé maná nyɛɛ́ lí yí li kɔlɓan la KOLÓNÁVÍLUS tɔ nɛ́ KOVID-19                          Mimú mí mikwɛl  - Kolónávilus - Ɓot ɛ ŋga ɓéé lí byee - Bimunɛ bí ɔ́kɔn - Eloohan yé kolónávilus - Nɛ́ láá ɓá nyɛɛ́ yɔ li sɛ́mbɓan é ? - Yéé yá nyɛɛ́ lí ɓɔŋɓɛ kí ɔ́kɔn vú lóolé mut é ? - Enánda-biɓaŋgá bí nga léet     p.2 p.3 p.4 p.5 p.6 p.7 p.8 Kolónavilus, nyɔ́ a ŋga yáŋlɛ ki nɛ́ KOVID-19, a lɛ mɔɔ́n nsɔ́ŋ á péná. Kaa ŋgele ɔsú a kɔ́tɓɛ́nɛ́ (ɛ́nyéné) á Kína á ɔ̄lɔ́ 31 mí sóŋ mbaga á m̀bú 2019. Bimunɛ byɛ́ɛ́ bí ɔ́kɔn bíg punan la bí bí ŋkɔŋɓɛ, ag la li ól lí ɓot ɓá kí ɔ byée ɓɔ la ŋguu. Kolónávílus a cāmán á bíkombo ŋgandag á ŋkɔŋ-á-sí. Ɛ́ ŋgá yílɛ ɓé ápah víŋ ɔkɔn vá sɔ́léne.   Mmáŋ mí ɓot  Ɓakɔn á m̀mím  tɔ ɓakɔn akɔn á ŋga téeŋgɛ m̀mím Ɓot ɛ ŋga ɓéé lí byee  Ɓot bí patí mímbú ɛ́sɛ bíg la li ku lí ɔ́kɔn la nyɔ́ mɔɔ́n péna a nsɔ́ŋ. Mimáŋ mí ɓot la ɓot bí mɓɛ́la milom mí ákɔn (kaa miémá, ɔkɔn-ví-ɓɔ̄mbɔ́, akɔn á m̀mím, ɓot micii mí ŋgá loo ɓé pɛ m̀ɓɛɛŋ á misih) ɓɔ́ nɛ́ ɛ́ ŋga ɛ́ni nɛ́ ví ɔkɔn vig byee ŋguu ŋgandag.    Livɛ́ɛ́ Etɔmb  Ŋkɔ́h á ékɔ́hɔ Esɔghe míson la moŋga Bimunɛ  Bimunɛ bí nsɔ́ŋ á kolónavílus bíg punan la bí bí ŋkɔŋɓɛ: ɛg tíi livɛ́ɛ́, ŋkɔ́h á ékɔ́hɔ, esɔghe míson la moŋga, etɔmb. Joga lí ɓákɔn vɔ́ big diglan la esɔghe, bíg símbhe, joól líg ɔ́ndɔ ɓɔ́, libít líg áŋ ɓɔ́, ɓatám bíg pɔ́mbɔ. Joga lí ɓot lí lɛ, tɔ náŋ ákaa ɔkɔn vá loolé ɓɔ, bí́h byɛ́ɛ́ ɓé émunɛ ɔ́kɔn tɔ yá, bíg ógtan nyūú yāɓá m̀ɓɛɛŋ. Joga licɛ́ŋ lí ɓot líg tɔɔ mbólí ɛ́h ɓɛ́ ɓé mítéétān mí tóɓó-tóɓó.  Mut a ŋga kɔ́hɔ Eloohan yé kolónávílus  KOVID-19 ag loohan la ɓot ɓá nsɔ́ŋ wá níŋgí á nyūú. Eceg ŋkɔɔ́kɔŋ a ŋga kɔ́hɔ tɔ li símbhe, púhú mícɛŋ ɛ́g pámle nyɛ́ á jōól tɔ á ányu. Kí mut ntám a vɛ́ɛ́ɓán nyíŋ púhú mícɛŋ, ag la li nyɔŋ lí kolónávílus. Kí mut a sííɓán yōóm yé yá átɓé míŋ micɛŋ, ndí ámbúh a sííɓán miíh mɛ́ɛ́, joól tɔ anyu, ag la ki li nyɔŋɓan lí ɔ́kɔn.     Nɛ́ láá ɓá nyɛɛ́ yɔ li sɛ́mbɓan é ? 1. Nyɔŋán litát á lí byee lí miíh, joól la anyu.  2. Ɛ́g ɓat li so lí mɔ eceg la eceg la mindím mí ŋga ɔ́ndɔ tɔ li pɛ́hle ndí la sɔ́pi ki. Ámbúh náŋ bí sah mɔ la liɓato jé lí lɛ́ mí̄púú.  3. Mut a kɔ́hléné tɔ li símbhe á póla tín-enam la enam.  4. Mut āh nyɛɛ ɓé lí dí lí tít yāh ɓél ɓé, ndí tɔ li siiɓan lí bílēm bí ŋga wɛ́ɛ.     5. Ɓa nyɛɛ́ lí nɛŋɛ á lí tígi lísɛ ɔvega ví tól ya la mut a ŋga kɔ́hɔ tɔ nyɔ́ a ŋga símbhe.  6. Ɓāh nyɛɛ ɓé pɛ li sáman lí mɔ. Ɓa nyɛɛ́ ja lí mɛg lí m̀mú kí biíg tamlan tɔ nɛ́ bi tāmlán ja la anyu.  7. Ɓa nyɛɛ lí nyɔŋ lí lítāt la ŋkɔtanɛ́ a ɓot.  8. Ɓah nyɛɛ ɓé pɛ li pám tɔ li wɛɛ ŋgandag.  9. Ɓa nyɛɛ lí ámble lí pɔ́l la minjɛn li kɔlɓan la víŋ ɔkɔn ndí la li sɔ́ŋtanɛ kí nɛ́ yé ɛ́ ŋga lāglɛ ɛ́ lɛ́ mbálɛ. Yéé yá nyɛɛ́ lí ɓɔŋɓɛ kí ɔ́kɔn vú lóolé mut é ? Kí maná káhá lí ógtan lí bímunɛ bí ɔ́kɔn  : - Manáh nyɛɛ ɓé́ pɛ li tɔɔ elɔŋ la ɓot ɓatám. - Tɔɔɓán á yóg yāná. - Yáŋlán nyí nɔ́mba nsiŋga 1510 miní oŋlé yé ɓátalaa bí ŋga lága ɓɛ́nɛ. Nɔmba nsiŋga etám miní kɔ̄ɔ́ lí yáŋaa yí :  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979   699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Tɛɛla á nyí lɛn, mitéétán tɔ má mí lɛ́ ŋgi lí ɓɛ́ álí tála lí KOVID-19, ndí elog-gɔ́mna ɛ́ ŋgí lɛ á nsom á lí kɔt lí beé bí kɔɔ́ lí ɓɔ́hɛ lí nyíŋ péná nsɔ́ŋ.  Mut sig ag nyɛɛ li étɛ lí ádit wɛ́ɛ́, la li ɓɔŋ lí yé ɛ́ ŋga sōmlɛ ányūú li kóóhanɛ lí nyɛ́-mɛn, ndog yɛɛ́, ndí la ɓot ɓɛ́ɛ́ bí ŋgwaág ki.  Enánda-biɓaŋgá bí nga léet  Bimunɛ : ndembye, ŋógtanɛ́ a ɔkɔn ɓaɓéé lí ku lí ɔ́kɔn : miɓɔtɔ̰g, ɓá bíh kɔ́ɔ́ ɓé lí véé Eɓét-mícii : ŋguu mpɔ́mblanɛ́ a micci á mísih Joól lí ŋga ɔ́ndɔ : li ɓɛ́la lí jōól lí ŋga pám míɓɔm Li nyɔŋɛ : mut ɔkɔn vá byee Miémá : ɔkɔn ví mvɛɛɓan Mitéétán : beé, mitáálán Ncamnɛ́-a-ɔkɔn : ɔkɔn ví ŋgɔɔ́ŋkɛlɛ Ndag : ekanʼyɛ, biyigyɛ́nɛ́ Ǹdiitanɛ́-a-ɔkɔn : nyɔ́ a ɓáág ja, nyɔ́ a eceg la eceg, nyɔ́ a ŋgá man ɓé Nkɔɔlanɛ́ : a ŋga lā, a ŋga ógtan Nsɔ́ŋ-ntɔ́ga-ntɔ́ga : nsɔ́ŋ-á-ɔ́kɔn, ɔkɔn Ŋkɔn : mut a ŋga kɔ̄n Ŋkɔŋɓɛ : ɔkɔn ví́ edut la ekɔ́hɔ Ɔkɔn-ví-ɓɔmbɔ́ : Ɔkɔn ví nloohanɛ́ a ɓɔmbɔ́ á mícii  ","Ce que vous devez ﻿savoir ﻿sur le ﻿CORONAVIRUS ﻿ou ﻿COVID-19  Association Camerounaise pour ﻿la Traduction de la Bible et l'Alphabétisation  Ce que vous devez ﻿savoir ﻿sur le ﻿CORONAVIRUS ﻿ou ﻿COVID-19 Les informations contenues dans ce livret ﻿proviennent du site internet ﻿de l'Organisation Mondiale de la Santé (OMS). https://www.who.int/fr/home   Toutes les photos appartiennent à CABTAL, sauf ﻿p.2 à Pixabay ﻿p.6 (boucher) et p.7 (foule) à Wikimedia Commons ﻿p.7 (gens regardant la TV) à United Nations (Photo # 616869 UN Photo/Marco Dormino)  Contacts CABTAL  Web : www.cabtal.org Mail : info_cabtal@cabtal.org  Tel : (237) 699 833 535 WhatsApp : (237) 654 439 659  B.P. : 16 550 Yaoundé, Cameroun                                                     SOMMAIRE - Coronavirus - Personnes vulnérables - Symptômes - Transmission du coronavirus - Comment se protéger? - Que faire en cas de contamination? - Définition des mots difficiles    p.2 p.3 p.4 p.5 p.6 p.7 p.8 Le coronavirus, aussi appelé COVID-19, est un nouveau virus. Il a été signalé pour la première fois en Chine le 31 décembre 2019. Il a des symptômes semblables à ceux de la grippe et peut entraîner la mort dans certains cas graves. Il est répandu dans de nombreux pays dans le monde entier. L’origine de la maladie n’est pas encore connue.   Personne âgée  Personne cardiaque ou souffrant de maladie Personnes vulnérables Les personnes de tous âges, y compris les enfants, peuvent être infectées par ce nouveau virus. Les personnes âgées et les personnes souffrant de maladies préexistantes (comme l’asthme, le diabète, les maladies cardiaques, l’hypertension artérielle) semblent plus susceptibles de tomber gravement malades à cause de ce virus.   - Fièvre - Fatigue  - Toux sèche - Douleurs musculaires Les symptômes Les symptômes d'une infection au coronavirus ressemblent à ceux de la grippe : fièvre, toux sèche, douleurs musculaires, fatigue. Certains patients ont des douleurs, une congestion nasale, un écoulement nasal, des maux de gorge ou une diarrhée. Certaines personnes, bien qu’infectées, ne présentent aucun symptôme et se sentent bien. La plupart des personnes guérissent sans avoir besoin de traitement particulier.  Personne qui tousse Transmission du coronavirus Le COVID-19 est transmis par des personnes porteuses du virus. Quand un malade tousse ou éternue, il expulse des gouttelettes par le nez ou la bouche. Si une personne respire ces gouttelettes, elle peut être contaminée par le coronavirus. Si une personne touche un objet infecté par ces gouttelettes et si elle se touche ensuite les yeux, le nez ou la bouche, elle peut aussi être contaminée.     Comment se protéger ? 1. Eviter de se toucher les yeux, le nez, la bouche.  2. Se laver souvent les mains à l'eau courante et au savon. Ensuite les sécher avec une serviette propre.  3. Tousser et éternuer dans le creux de son bras.  4. Eviter de manger de la viande crue et de toucher des animaux vivants.     5. Garder une distance d'au moins un mètre avec une personne qui tousse ou qui éternue.  6. Eviter de se serrer la main. Se saluer par un signe de tête ou une salutation verbale.  7. Eviter les rassemblements.  8. Limiter ses déplacements.  9. Se tenir informé et vérifier la source de ses informations. Que faire en cas de contamination ? Si vous présentez des symptômes : - Evitez les contacts avec d'autres personnes. - Restez à domicile. - Appelez le 1510 et suivez les consignes des médecins. Autres numéros possibles :  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  A ce jour, il n'existe aucun médicament capable de guérir du COVID-19 mais les autorités continuent les recherches pour trouver un traitement adapté. Chacun doit être responsable et adopter les bons gestes pour se protéger et protéger son entourage. Définition des mots difficiles  Asthme : maladie respiratoire chronique Consignes : ordres, recommandations Diabète : maladie qui se caractérise par un taux de sucre trop élevé dans le sang Ecoulement nasal : avoir le nez qui coule Etre contaminé : être atteint par la maladie Grippe : maladie, rhume Hypertension : augmentation anormale de la pression du sang sur la paroi des artères Infecté : atteint par la maladie Infection : maladie, épidémie Patient : malade Persistant : permanent, constant, continu Susceptible : capable, sensible Symptômes : signes, marques de la maladie Traitement : remède, médicaments Virus : agent causant la maladie Vulnérable : faible, à risque  Yé maná nyɛɛ́ lí yí li kɔlɓan la KOLÓNÁVÍLUStɔ nɛ́ KOVID-19  © CABTAL, 2020 ",,
