source,translated,question,answer
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Ə mbə̂u yi corónavirus ghʉ mbóŋə́ ghou ŋuu  Covid-19 ghí ghǒu ŋuu, ə́ fú lə́ ŋuu yi a ghwǒ ntor zêi. Ə́ pə̂ mpfu yi ngou kwôgh’ káa ncághʼ, məkoŋ məlî káa mətê tyâtə. Ŋuu póu nzəghʼə měi, méi mboʼ corónavirus ghou yé. Ŋuu póu nkə̌u məzə̂u    mi məkoŋ məlî káa mi mətê mi ghwǒ ntor pə́ mə́u ə́ ndaghʼ nkə̂u nyôgh’ mé, məlî mé káa ntsʉ yé méi mboʼ ghou zêi ghou yé.",,
"How to protect yourself","Mboʼ pə́ ghʉ gháʼá tə ndwoʼtə́ ghou zêi",,
"1. Avoid touching eyes, nose, mouth.","1.   Ə́ mbáa lə̂ lə̂ ndâghʼ mbô ńkə̌u mənyôgh’, məlî, ə́ ngʉ̌ ntsʉ.",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2.   Ə́ ndǎghʼ nci yi ə́ pə́ nkúŋ gháp pə sógh’ə ńsôghʼ mbô. Ə́ sǒghʼ tə ə́ kuʼ, o lâghʼ tə́wə́rə ə́ nzâghʼ.",,
"3. Cough and sneeze into the crook of your arm. ","3.   Ə́ mə́ ngwô nkwógh’ wo káa mə́ ngwô ncághʼ wó, o ŋó’o pô zô ə́ ncághʼ cər wó.",,
"4. Avoid eating raw meat and touching live animals.","4.   Ə́ mbáa lə̂ mpfáp mbap mbâghʼ ə́ mbou mbáa lə̂ nkə̂utə mənye mi ə́ pyér ntəʉ.",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5.   Ə́ mə́ nyáŋ   mbəʉ ŋuu yi a pə̌ nkwógh’ kəʉ mə́ ncághʼ, o nyêr ntaghʼ no tâ’ mítə. ",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6.  Ə́ mbáa lə̂ ndâghʼ pô ńtseʼtə́ ŋuu. Ə́ mə́ ntsê’tə ŋuu, o lâghʼ pə̂ tû káa gháp tsâr.",,
"7. Avoid gatherings. ","7.   Ə́ ndwó’tə́ məyʉʼ mi pə́ pə́ kəitə́ wó.",,
"8. Restrict movement.","8.   Ə́ ncótə́ məŋə̌i mô. ",,
"9. Keep informed and verify the source of information.","9.   Ə́ ndǒu lə̂ njí məno mi ə́ pə́ ndeitə́, ə́ mbou ndôu lə̂ njí ləcʉŋ no zêi.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Mboʼ pə́ ghʉ gháʼá mpfu yi pə́ khwor mə́ ghou?  Pei lə̌i ndêi tə mə́ nzûʼ mələʼi ghou: -   Pei pâa lə̂ mə́ mbâatə pəcó pye. -   Pei nyâŋ nze’. Pei fúŋ nómbaa wo 1510 mbou ngʉ̂ ghíʼ pəlóghʼtə lǎʼ ńgó pə ghʉ̂. Pəcó pənómbaa pi mbo’ pə́ kʉʼʉ fúŋ pwo:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Tə ntó nkə́u  mpfo wo, có fu yi ə́ pə́ ntsû’ COVID-19 kâa pə̂ yé wó lə́ pye jwǐ kə́ mbyér mə́ ndôu fu yi mboʼ tsûʼ lǒu. Wǒwó ghwo lə̂ ntágh’ ku mə́u mbou ngʉ́ məzə̂u mi pə́ ghwǒ lə̂ ngʉ́ ndaghʼ mbáa mbəʉ  zô lə̂ ghou zêi mbou ndághʼ ḿbáa ngaŋ mbəʉ  zô.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Ə́ nkeʼtə́ mənyôghʼ ŋwaʼa  Nzoʼ: ə ghou yi ə́ naa pə̂ zəghʼə ŋuu Ghou shúka: ghou yi ə́ ghʉ shúka ghâʼ cər məci ŋuu Jərə́ nci-nci: ə̂ ghou, məlî fə́me fə́me Ngwô ghou: ghou lə̂ ngôu ŋuu ngou ghou lə̂ ndə́r lə̂ mbi káa pə́ cotə yé ŋuu yi mboʼ ghou fátə ngôu yé Ntor: ntor yi ə́ ghʉ ghou lə́ ŋuu",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Ə zêu yi pé ghwǒ lə̂ ńjí lə̂ lə̂ ghou yi pə́ fûŋ ńgó CORONAVIRUS káa ńgó COVID-19  Association Camerounaise pour la traduction de la Bible et lʼAlphabetisation  Ə zêu yi pé ghwǒ lə̂ ńjí lə̂ lə̂ ghou yi pə́ fûŋ ńgó CORONAVIRUS káa ńgó COVID-19                          LƏTÛ MƏNO  -   Ghou yi pə́ fûŋ ńgó Corónavirus -   Ŋuu yi a ghwǒ ghou -   Mbə̂u  yi pə́ laghʼ njî ghiʼ  ghou ghʉ -   Mbə̂u  yi ghou zêi  leitə mboŋə́ ghou ŋuu -   Mbə̂u  yi mboʼ pə́ laghʼ mbáa mbəʉ -   Zə̂u  yi mboʼ pə́ ghʉ mpfu yi ghou ghǒu ŋuu -   Nkeʼtə́ mənyôghʼ ŋwaʼa    p. 2 p. 3 p. 4 p. 5 p. 6  p. 8 p. 9 Ghou yi pə́ fûŋ ńgó Corónavirus  Corónavirus, pə́ kə́ ncí mə́ fûŋ ńgó COVID-19, ə có ntor shwî yi ə́ ŋə́ ghou. Pə́ lə luŋ-mbi njí lə̂ njwó ghou zêi ə́ cər ngoŋ Shînə lə̂ 31 lə́ saŋ tsapwô lə̂ ləghəm lə̂ nguʼ 2019. Ə mbə̂u yi ghou zêi laghʼ ńgʉ̂ lə́ ŋuu, ə́ shwí pə́ yi jərə́ nci-nci ə́ mbou mbə́ yi mboʼ ə́ jwî ŋuu ghíʼə́ lə̌i  ngá’ lə̂ cǒ mbə̂u. Ghou zêi sar mə́ yʉʼ cər cər məlâ’ tə nzáa cər ngoŋ tsəm. Pə́ kə́ fú njîyé ləfǔ ghou zêi.   Pye pi mənguʼ máp záa mə́  Pye pi gháp ghǒu ntə̂ʉ  káa pi gháp ghǒu có ghou Pye pi mbo’ gháp ghou ghou zêi  Mboʼ ntor shwî zêi ghou ŋuu ntsəm lə̂ mənkaŋ mətsəm. Ə pye pi gháp cəghʼtə́ mə́ gháp pə pye pi gháp yǎa ngwô có ghou nde’e yi tə fú ə́ yaa mbə́ wó (ghí’ nzoʼ, ghou yi ə́ ghʉ shúka ghâʼ cər məci ŋuu, məghou mi ə́ ghou ntə̂ʉ  ŋuu, ghou yi ə́ ghʉ məci ŋuu khʉtə lə̂ təʉ). Ə́ shwí pə́ ghíʼ məghou mêi  mwo pə́ ngʉ̂ ntor zêi   fátə mə́ ngʉ́ ŋuu ghôu ghou zêi yo.   -Fípaa -Ləkâa  -Kwoghʼə zəpə -Mbəʉ ŋuu zâŋ Ə mbə̂u yi pə́ lagh’ ńjî ghíꞋ ghou  zêi  ghʉ  Ə mbə̂u  yi pə́ laghʼ ńjî ńgó ŋuu ghwo Corónavirus shwí pə́ mi jərə́ nci-nci: ə̂ fípaa, kwoghʼə zəpə, mbəʉ zâŋ, ləkâa. Pəcó pəghou pə́ nzû’ tə́poŋ, məlî máp naa cər wó, məlî pə̂ ntsə́ʉ  , môu-lóŋ pə̂ nzáŋ, mbaa ləpəm fəʼə́.  Pəcó pye, tə mbaa pə́ ghíʼ ghou ghou mə́ gháp, káa có zə̂uʉ        pə́ nyárə yé ńgó a ghwo mə́ ə́ mbou nkə́ mə́ nzû’ gháp pə̂ shʉʼʉ. Pəcop pye pəi mə́i ngǐ shwitə́, káa pə́i mə́ ntúŋu yé ńgó pə pə́i ntsúʼ gháp tsuʼú.  Ŋuu yi a pə̌ nkwóghʼ Ə mbə̂u yi corónavirus ghʉ mbóŋə́ ghou ŋuu  Covid-19 ghí ghǒu ŋuu, ə́ fú lə́ ŋuu yi a ghwǒ ntor zêi. Ə́ pə̂ mpfu yi ngou kwôgh’ káa ncághʼ, məkoŋ məlî káa mətê tyâtə. Ŋuu póu nzəghʼə měi, méi mboʼ corónavirus ghou yé. Ŋuu póu nkə̌u məzə̂u    mi məkoŋ məlî káa mi mətê mi ghwǒ ntor pə́ mə́u ə́ ndaghʼ nkə̂u nyôgh’ mé, məlî mé káa ntsʉ yé méi mboʼ ghou zêi ghou yé.     Mboʼ pə́ ghʉ gháʼá tə ndwoʼtə́ ghou zêi 1.   Ə́ mbáa lə̂ lə̂ ndâghʼ mbô ńkə̌u mənyôgh’, məlî, ə́ ngʉ̌ ntsʉ.  2.   Ə́ ndǎghʼ nci yi ə́ pə́ nkúŋ gháp pə sógh’ə ńsôghʼ mbô. Ə́ sǒghʼ tə ə́ kuʼ, o lâghʼ tə́wə́rə ə́ nzâghʼ.  3.   Ə́ mə́ ngwô nkwógh’ wo káa mə́ ngwô ncághʼ wó, o ŋó’o pô zô ə́ ncághʼ cər wó.  4.   Ə́ mbáa lə̂ mpfáp mbap mbâghʼ ə́ mbou mbáa lə̂ nkə̂utə mənye mi ə́ pyér ntəʉ.     5.   Ə́ mə́ nyáŋ   mbəʉ ŋuu yi a pə̌ nkwógh’ kəʉ mə́ ncághʼ, o nyêr ntaghʼ no tâ’ mítə.   6.  Ə́ mbáa lə̂ ndâghʼ pô ńtseʼtə́ ŋuu. Ə́ mə́ ntsê’tə ŋuu, o lâghʼ pə̂ tû káa gháp tsâr.  7.   Ə́ ndwó’tə́ məyʉʼ mi pə́ pə́ kəitə́ wó.  8.   Ə́ ncótə́ məŋə̌i mô.   9.   Ə́ ndǒu lə̂ njí məno mi ə́ pə́ ndeitə́, ə́ mbou ndôu lə̂ njí ləcʉŋ no zêi. Mboʼ pə́ ghʉ gháʼá mpfu yi pə́ khwor mə́ ghou?  Pei lə̌i ndêi tə mə́ nzûʼ mələʼi ghou: -   Pei pâa lə̂ mə́ mbâatə pəcó pye. -   Pei nyâŋ nze’. Pei fúŋ nómbaa wo 1510 mbou ngʉ̂ ghíʼ pəlóghʼtə lǎʼ ńgó pə ghʉ̂. Pəcó pənómbaa pi mbo’ pə́ kʉʼʉ fúŋ pwo:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Tə ntó nkə́u  mpfo wo, có fu yi ə́ pə́ ntsû’ COVID-19 kâa pə̂ yé wó lə́ pye jwǐ kə́ mbyér mə́ ndôu fu yi mboʼ tsûʼ lǒu. Wǒwó ghwo lə̂ ntágh’ ku mə́u mbou ngʉ́ məzə̂u mi pə́ ghwǒ lə̂ ngʉ́ ndaghʼ mbáa mbəʉ  zô lə̂ ghou zêi mbou ndághʼ ḿbáa ngaŋ mbəʉ  zô. Ə́ nkeʼtə́ mənyôghʼ ŋwaʼa  Nzoʼ: ə ghou yi ə́ naa pə̂ zəghʼə ŋuu Ghou shúka: ghou yi ə́ ghʉ shúka ghâʼ cər məci ŋuu Jərə́ nci-nci: ə̂ ghou, məlî fə́me fə́me Ngwô ghou: ghou lə̂ ngôu ŋuu ngou ghou lə̂ ndə́r lə̂ mbi káa pə́ cotə yé ŋuu yi mboʼ ghou fátə ngôu yé Ntor: ntor yi ə́ ghʉ ghou lə́ ŋuu  ",,
