source,translated,question,answer
"Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.","Melinsí  Melinsí mé ensíŋí ú kolónáfilúus áamanan mɔ́ kikɔ́sunu nɔ pikɔ́l, mó puyo, mɔ́ kikɔ́sunu kiilúndán, mí imekú kutɛ, má kuánd kú nuɔ́l. Pikɔnɔ́kɔn pilotí ɔ́ɔyɔyɔ pikɔ́l, imfunu lupuke ekelú nyááŋa, Ufááma. Pɛɛndu pólotí tɛ unúma ɛtiɛ́n melinsí má kúu, póondo pɔ́píɔ́pɔnɔ peseé. Embúlu ú pɛɛndu ólotí ékeéŋukene tɛ yiányiányí í kulafit ɛ́ɛ úpípúkini kúuku.",,
"Person with a cough","Muundu ukɔsu nɔnɛ",,
"Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.","Kiséléméndie kí kolónáfilúus  Pɛɛndu pákanyɛɛ́ no kofid-19 pɔ́ɔ pésélemendenyé ensíŋí ukáání. Kisikili kikɔnɔ́kɔnɔ kɔ́sunɔnɛ́ tɛ ɛ́ɛ kí ékésenene, pitepé. Pí pikɔ́l ne pitelu áákaminana kí imfúnu ne niití. Índi muundu utiányípá unúma siélumit usuliti pitepé pikáání púnyaánɛɛ́ upíkiiki púandá epú pitepé ényíténé á púu, woondo upínyíkise eŋísi, upísɔɔkilɔ imfúnu, upíkíkene piɔ́lɔ́lí piɛ́yɛ́ pí niítí, kunúma nyi kutápuku wuu.",,
"How to protect yourself","Tiɛkíɛpɛnyɛɛ́ kupíkíka?",,
"1. Avoid touching eyes, nose, mouth.","1. Nutiandá epínyíkise eŋísi,nutipísɔɔ́kɔ́lɔ́ imfúnu nutipíkikén piɔ́lɔ́lí piánú pí  niíti. ",,
"2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.","2. Nupísuka imbɔ́kɔ nɔ sɔ́pɛ, nupíwóno sii na táwulɛ waafúmán.",,
"3. Cough and sneeze into the crook of your arm. ","3. Nukɔ́sunɔ, nukésenene ninúnú ní ɔmbɔ́kɔ nikɔ́nyítɔ́nɔ́ kí imfúnu mɛnɛ́mɛnɛ́.",,
"4. Avoid eating raw meat and touching live animals.","4. Nutiandá anyá puányi pukɔ́si, tɛ kukíike manyama mɔ́ mɔɔ́sɔ́tɔnɛ́ɛ.   ",,
"5. Keep at least one meter away from a person who is cou- ghing or sneezing. ","5. Nukíka manyáŋ naanú na muundu ukɔ́sunɔnɛ́ púnyaánɛɛ́ ukésenené, mɛ́nyɛ́ mítɛ omoómí.",,
"6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.","6. Nutiandá epíkélikelinyi ni imbɔkɔ imbíkélie   ne niíti kunyianɛ ɛmɛŋitɛ ɛtú. ",,
"7. Avoid gatherings. ","7. Nutiandá atánana pilumén pí pɛɛndu kutek.",,
"8. Restrict movement.","8. Nutiandá osolo ayuukan kí iŋɛnd.",,
"9. Keep informed and verify the source of information.","9. Nupá itú ne eŋísi mefuúnéné á mayɔ́ mɔ́ piɔ́yɔnɛ́ɛ, nuondo nupá iŋuɛ́lí ó niólíní ní mɔɔ.",,
"What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:","Índi kúkanyi kukutápúkáná ɛɛlɛ tiɛkíɛ?  Índi akanyɛɛ́ kuɛ́nɛn melinsí má kuu: - Atiandá episitenin pɔsɔ́kɔ́ pómotí. - Páápá kááwu á nuyá. - Pílíkíni 1510 óondo ɔ́ɔŋɔn kí insúŋɛ sí pepúkí.  Munɔmbɔ múmotí tunyɛɛ́ kupílikini:",,
"699 279 622 675 308 373 698 423 929 655 728 884 670 713 979","699 279 622 675 308 373 698 423 929 655 728 884 670 713 979 ",,
"699 933 725 677 429 357 699 986 740 676 466 797 670 113 761","699 933 725 677 429 357 699 986 740 676 466 797 670 113 761",,
"To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them.","Ɔ́ puɔ́sí pú ínanu,puanyí pú kupúku kofíd-19 manyi pútiɛ́níkí, tɛ nɔ́ɔ pɔkúnú pɔ́ kitɔŋ áasuŋuna na kuamba ɛ́ɛ pɛ́ɛ́nɛ puanyí pú kaányínimikana.  Siki muundu  mɛsikɛnɛnɛ ɛ́ɛ ukɔ́l niap, wóondo Wɛ́ɛlɛ melinyée mákaányíkíka wú nɛ pɛɛndu pɛnyɛɛ́ kɛ́ɛyí á masía.",,
"Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed","Kusɛkunu pipúkú pínyɛɛ́ ambákál  Asthme: Kunúma kú kiélumu kusúmbusumb Consignes:Imbítíinɛ, insúŋɛ Diabète: Kunúma kú sukɛ táási á manúŋú Ecoulement nasal: Kuyɔyɔ pikɔ́l Etre contaminé: Ewú kunúma kanyɛɛ́ nɛɛyɛ́ Grippe: Kunúma kú kikɔ́sunu nɔ píkɔ́l Hypertension: Kunúma kú manúŋú kuwóon kí iŋaŋá Infecté: Ukanyɛɛ́ na kunúma Infection: Kunúma, kituut Patient: Kikɔnɔ́kɔn Persistant: Insúá Susceptible: Yɛluluyɛlul Symptômes: Melinsí má kunúma Traitement: Nupúku Virus: Filus, ensíŋí Vulnérable: Katipinuúsínyíe, katipukakɛ, anúnúnunu",,
"","",,
"What you need to know about the CORONAVIRUS or COVID-19    What you need to know about the CORONAVIRUS or COVID-19                           SUMMARY - Coronavirus  - Vulnerable people - Symptoms - Transmission of coronavirus - How to protect yourself - What to do in case of contamination? - Definition of some difficult words     p.2 p.3 p.4 p.5 p.6 p.7   p.8 Coronavirus, also known as COVID-19, is a new virus. It was first reported in China on 31 December 2019. It has flu-like symptoms and can cause death in some severe cases. It is widespread in many countries around the world. The origin of the disease is not yet known.   Elderly person  Person with a heart condition or disease Vulnerable people People of all ages can become infected with this new virus. The elderly and people with pre-existing conditions (such as asthma, diabetes, heart disease, high blood pressure) seem more likely to become seriously ill from this virus.   Fever Fatigue  Dry cough Muscle aches and pains Symptoms The symptoms of a coronavirus infection are similar to those of the flu: fever, dry cough, muscle aches, fatigue. Some patients have pain, nasal congestion, runny nose, sore throat, or diarrhea. Some people, although infected, have no symptoms and feel fine. Most people recover without needing any special treatment.  Person with a cough Transmission of coronavirus COVID-19 is transmitted by people carrying the virus. When a sick person coughs or sneezes, they expel droplets through their nose or mouth. If a person breathes in these droplets, they can become infected with the coronavirus. If a person touches an object infected with these droplets and then touches their eyes, nose or mouth, they can also become infected.     How to protect yourself 1. Avoid touching eyes, nose, mouth.  2. Wash your hands frequently with soap and running water. Then dry them with a clean towel.  3. Cough and sneeze into the crook of your arm.   4. Avoid eating raw meat and touching live animals.     5. Keep at least one meter away from a person who is cou- ghing or sneezing.   6. Avoid shaking hands. Greet each other with a nod or a verbal greeting.  7. Avoid gatherings.   8. Restrict movement.  9. Keep informed and verify the source of information. What to do in case of contamination? If you have symptoms: - Avoid contact with other people. - Stay at home. - Call 1510 and follow the doctor's instructions. Other possible numbers:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979  699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  To date, there is no cure for COVID-19, but authorities are continuing research to find a suitable treatment. Everyone must be responsible and take the right steps to protect themselves and those around them. Definition of some difficult words  Asthma: chronic lung disorder Contamination: infection Diabetes: disease that occurs when the body can't use glucose normally Flu: cough, influenza Infected: affected, touched Infection: disease Instructions: direction, information Patient: person under health care Pre-existing conditions: long-term disease Runny nose: excess nasal drainage Symptoms: signs of illness Treatment: cure, medication Virus: disease agent Vulnerable: defenseless, exposed  ","Epú nuɛsikɛnɛnɛ́ kumenyi ó KOLÓNÁFILUS púnyaánɛɛ́ KOFÍD-19       Epú nuɛsikɛnɛnɛ́ kumenyi ó KOLÓNÁFILUS púnyaánɛɛ́ KOFÍD-19                           ITÚƐ SÍ MOÓNYI - Kolónáfilus - Pɛɛndu pá katipinuúsínyée - Melinsí - Kiséléméndie kí  kolónáfilus - Tiɛkíɛ pɛnyɛɛ́ kupíkíka - Índi kúkanyi kukutápúkáná ɛɛlɛ tiɛkíɛ? - Kusɛkunu pipúkú pínyɛɛ́ ambákál     p.2 p.3 p.4 p.5 p.6 p.8 p.9 Kolónáfilus páandɛɛ́ apílan ɛ́ɛ kofíd-19 nyi ensíŋí wɔɔkɔ́sikɔ́si ɛ pémeétékí kú kutúán ɔ́ kitɔŋ kí Síine é putúkú pú nitíni na máátá no púmoómíe u oólí ú makandikɛ ɔ́ yɔɔŋ tukúnú túándí no punyo ni  íkénie. Pámanyi pétimenyi niólíní ni kuu.   Pɛɛndu pɛɛsɛ́kúmɛ́n  Penúmí kí itímí púnyaánɛɛ́ kunúma kúlotí Pɛɛndu pá katipinuúsínyíe  Kunúma kukáání tipá kúéye kúɛ́kɛtikɛn tɛ pilunú tɛ piɔmfú. Pɛɛndu pɛɛsɛ́kúmɛ́n ne epé pánúmanɛ́ manúma molotí insúá (ɛlɛɛ́ kunúma kú kiélumu kusúmbusumb, kunúma kú ɔtímí, kunúma kú manúŋú kuwóon kí iŋaŋá) pɔ́ɔ púnyɛɛ́ laáku ɛ́ɛ kúɛ́tikini pɔ́ɔ kúóndo kúliŋi nɔ niɔ́kɔ́tɔ́nɔ́, é kufikiti kú filus.   Puyo Kuand  Kikɔ́sunu kiilúndán Imekú kutɛ Melinsí  Melinsí mé ensíŋí ú kolónáfilúus áamanan mɔ́ kikɔ́sunu nɔ pikɔ́l, mó puyo, mɔ́ kikɔ́sunu kiilúndán, mí imekú kutɛ, má kuánd kú nuɔ́l. Pikɔnɔ́kɔn pilotí ɔ́ɔyɔyɔ pikɔ́l, imfunu lupuke ekelú nyááŋa, Ufááma. Pɛɛndu pólotí tɛ unúma ɛtiɛ́n melinsí má kúu, póondo pɔ́píɔ́pɔnɔ peseé. Embúlu ú pɛɛndu ólotí ékeéŋukene tɛ yiányiányí í kulafit ɛ́ɛ úpípúkini kúuku.  Muundu ukɔsu nɔnɛ Kiséléméndie kí kolónáfilúus  Pɛɛndu pákanyɛɛ́ no kofid-19 pɔ́ɔ pésélemendenyé ensíŋí ukáání. Kisikili kikɔnɔ́kɔnɔ kɔ́sunɔnɛ́ tɛ ɛ́ɛ kí ékésenene, pitepé. Pí pikɔ́l ne pitelu áákaminana kí imfúnu ne niití. Índi muundu utiányípá unúma siélumit usuliti pitepé pikáání púnyaánɛɛ́ upíkiiki púandá epú pitepé ényíténé á púu, woondo upínyíkise eŋísi, upísɔɔkilɔ imfúnu, upíkíkene piɔ́lɔ́lí piɛ́yɛ́ pí niítí, kunúma nyi kutápuku wuu.     Tiɛkíɛpɛnyɛɛ́ kupíkíka? 1. Nutiandá epínyíkise eŋísi,nutipísɔɔ́kɔ́lɔ́ imfúnu nutipíkikén piɔ́lɔ́lí piánú pí  niíti.   2. Nupísuka imbɔ́kɔ nɔ sɔ́pɛ, nupíwóno sii na táwulɛ waafúmán.  3. Nukɔ́sunɔ, nukésenene ninúnú ní ɔmbɔ́kɔ nikɔ́nyítɔ́nɔ́ kí imfúnu mɛnɛ́mɛnɛ́.  4. Nutiandá anyá puányi pukɔ́si, tɛ kukíike manyama mɔ́ mɔɔ́sɔ́tɔnɛ́ɛ.        5. Nukíka manyáŋ naanú na muundu ukɔ́sunɔnɛ́ púnyaánɛɛ́ ukésenené, mɛ́nyɛ́ mítɛ omoómí.  6. Nutiandá epíkélikelinyi ni imbɔkɔ imbíkélie   ne niíti kunyianɛ ɛmɛŋitɛ ɛtú.   7. Nutiandá atánana pilumén pí pɛɛndu kutek.  8. Nutiandá osolo ayuukan kí iŋɛnd.  9. Nupá itú ne eŋísi mefuúnéné á mayɔ́ mɔ́ piɔ́yɔnɛ́ɛ, nuondo nupá iŋuɛ́lí ó niólíní ní mɔɔ. Índi kúkanyi kukutápúkáná ɛɛlɛ tiɛkíɛ?  Índi akanyɛɛ́ kuɛ́nɛn melinsí má kuu: - Atiandá episitenin pɔsɔ́kɔ́ pómotí. - Páápá kááwu á nuyá. - Pílíkíni 1510 óondo ɔ́ɔŋɔn kí insúŋɛ sí pepúkí.  Munɔmbɔ múmotí tunyɛɛ́ kupílikini:  699 279 622 675 308 373 698 423 929 655 728 884 670 713 979   699 933 725 677 429 357 699 986 740 676 466 797 670 113 761  Ɔ́ puɔ́sí pú ínanu,puanyí pú kupúku kofíd-19 manyi pútiɛ́níkí, tɛ nɔ́ɔ pɔkúnú pɔ́ kitɔŋ áasuŋuna na kuamba ɛ́ɛ pɛ́ɛ́nɛ puanyí pú kaányínimikana.  Siki muundu  mɛsikɛnɛnɛ ɛ́ɛ ukɔ́l niap, wóondo Wɛ́ɛlɛ melinyée mákaányíkíka wú nɛ pɛɛndu pɛnyɛɛ́ kɛ́ɛyí á masía. Kusɛkunu pipúkú pínyɛɛ́ ambákál  Asthme: Kunúma kú kiélumu kusúmbusumb Consignes:Imbítíinɛ, insúŋɛ Diabète: Kunúma kú sukɛ táási á manúŋú Ecoulement nasal: Kuyɔyɔ pikɔ́l Etre contaminé: Ewú kunúma kanyɛɛ́ nɛɛyɛ́ Grippe: Kunúma kú kikɔ́sunu nɔ píkɔ́l Hypertension: Kunúma kú manúŋú kuwóon kí iŋaŋá Infecté: Ukanyɛɛ́ na kunúma Infection: Kunúma, kituut Patient: Kikɔnɔ́kɔn Persistant: Insúá Susceptible: Yɛluluyɛlul Symptômes: Melinsí má kunúma Traitement: Nupúku Virus: Filus, ensíŋí Vulnérable: Katipinuúsínyíe, katipukakɛ, anúnúnunu  ",,
