source,translated,question,answer
"Ütz ruch'ajik ' ronojel rij ri aq'a'.","",,
"Wi ri tz'apib'äl achi' k'iy mul yan xakusaj k'o chi nak'äq el, k'o chi nakusaj chïk jun k'aka'.","",,
"Wi rik'in jub'a' xachäp rij ri tz'apib'äl, mani naxib'ïj awi', xa k'o chi nach'äj ri aq'a' rik'in ya' chuqa' xab'on.","",,
"Chuqa' mani nach'op rij ri tz'ap'b'äl.","",,
"xa k'o k'axäj chirij","",,
"Nk'ase' ri yab'il chirij ri tz'apib'äl chi'aj wi xa kan k'iy mul nakusaj.","",,
"Re yab'il re' xab'akuchi' nik'oje' wi', xa rik'in jub'a' nasïk' pe.","",,
"K'o chi niqach'är ri qasub'al.","",,
"ak'wal","",,
"tata'aj","",,
"te'ej","",,
"Mani ye'achäp ri awäch, ri axikïn chuqa' ri atza'm.","",,
"Wi nana' chi at yawa'.","",,
"Kan takanoj jun aq'omanel richin yatutzir.","",,
"Ti kusaj xab'on","",,
"¡Tichajij iwi' chi iwonojel!","",,
"Tojtob'enik","",,
"¿Achike ruk'amon niqab'än richin man niqak'än ta re Coronavirus?","",,
"Niqamol qi' kik'in winaqi'","",,
"Niqach'äj qa q'a' jantape' ","",,
"Yojwa' jantape' ","",,
"¿Richin man niqak'än ta ri coronavirus k'o chi niqakusaj?","",,
"ütz qatzyaq","",,
"ütz taq samjb'äl","",,
"tzapib'äl chi'aj","",,
"Escrito por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0. Imágenes por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0.","",,
"-","",,
"Created by Weiman Kow, instagram: weimankow","",,
"978-9929-794-28-3","",,
"Ka'i' oxi' tzij pa ruwi' ri coronavirus  Ruchituy Tijonïk richin Paxil Kayala' Tijonïk pa ka'i' Ch'ab'äl pa ka'i' B'anob'äl Ri k'atzinel nawetamaj pa ruwi' re coronavirus ja re' Xa niq'axaj ri' ja ri nk'iyär Re itzel yab'il re' niq'äx ri' chi kikojol re winaqi' rik'in ri ak'axëj. Pa ruchi' Pa ruwäch Pa rutza'm ye'ok Jun ütz winäq Ri yawa' winäq Nuq'axaj ri yab'il ruma re taq tz'uj ya' Toq yatat'ixäm chunaqaj jun chïk winäq ri a k'axäj nb'iyin ruma ri' k'atzinel chi: Taya' a kojol K'atzinel chi ri a kojolil ja ri ka'i' metro, richin man napon ta ri ak'axäj rik'in jun chik winäq .  1 1m -2m ¡Atixäm! Takusaj jun tz'apib'äl Rik'in re' kan man jun ruk'ayewal yatojb'är chuqa' yatat'ixäm, xa ye'ato' konojel ri e k'o chi anaqaj. 2 Matyox Ruma ri' k'atzinel nakusaj jun tz'apib'äl chi'aj Rik'in re yab'il re' man ruk'amon ta nib'an moloj, man ütz ta ri natun awi'. Rik'in jub'a' e k'o winaqi' man e yawa' ta po k'o chi  nikichajij ki' . E k'o winaqi' kik'wan chïk ri yab'il po man kan ta nikik'ut, man rik'in wi ri' nikiq'axaj ri yab'il chike ch'aqa chïk. Ri winaqi' e yawa'i' nikiya' kik'axäj pakiwi' re chuxtäq re'... Re pitz'b'äl e k'o pa nima'q taq jay su't qumb'äl Re ch'aqa samajb'äl re' chuqa' chirij ri tz'apib'äl chi'aj. chapab'äl q'ab'aj Ri samajib'äl richin kematz'ib' tz'ib'abäl chapab'äl Ri q'a'aj Chuqa' yayawäj wi man nana' ta nachop ri apaläj,  Ke re' toq nak'än re yab'il re'. Wi ye'achop ri awäch. Wi namäl ri apaläj. Re yab'il re xa nk'ïs el chikij ri chuxtäq k'a pa ka'i' oxi' nima'q ramaj, Ja' k'o chi ye'ach'äj ronojel chuxtäq rik'in ya' chuqa' xab'on richin yeköm re yab'il re'.  K'o chi nakusaj xab'on. wo'o' taqonïk re' Ruma ri' yalan k'atzinel chi niqab'än re' Mani nachäp ri apaläj. Wi xa rik'in jub'a' xachäp, k'o chi nach'äj jeb'el rik'in ya' chuqa' rik'in xab'on. Tach'aja' rik'in xab'on re aq'a'. xab'on K'a pa atz'ik ¿Achike ri kan yalan ruk'amon niqab'än? Tach'aja' jeb'el ri aq'a', yatane' k'a nab'ixaj na ka'i' mul ri "jeb'el xk'o a juna'. Chuqa' chikixe' awixk'äq.   Yatane' k'a pa 20 ch'uti ramaj Chuqa' ronojel rukojol ruwi' aq'a'. Ütz ruch'ajik ' ronojel rij ri aq'a'. Wi ri tz'apib'äl achi' k'iy mul yan xakusaj k'o chi nak'äq el, k'o chi nakusaj chïk jun k'aka'. Wi rik'in jub'a' xachäp rij ri tz'apib'äl, mani naxib'ïj awi', xa k'o chi nach'äj ri aq'a' rik'in ya' chuqa' xab'on. Chuqa' mani nach'op rij ri tz'ap'b'äl. xa k'o k'axäj chirij Nk'ase' ri yab'il chirij ri tz'apib'äl chi'aj wi xa kan k'iy mul nakusaj. Re yab'il re' xab'akuchi' nik'oje' wi', xa rik'in jub'a' nasïk' pe. K'o chi niqach'är ri qasub'al. ak'wal tata'aj te'ej Mani ye'achäp ri awäch, ri axikïn chuqa' ri atza'm. Wi nana' chi at yawa'. Kan takanoj jun aq'omanel richin yatutzir. Ti kusaj xab'on ¡Tichajij iwi' chi iwonojel! Tojtob'enik ¿Achike ruk'amon niqab'än richin man niqak'än ta re Coronavirus? Niqamol qi' kik'in winaqi' Niqach'äj qa q'a' jantape'  Yojwa' jantape'     Tojtob'enik ¿Richin man niqak'än ta ri coronavirus k'o chi niqakusaj? ütz qatzyaq ütz taq samjb'äl tzapib'äl chi'aj    Ka'i' oxi' tzij pa ruwi' ri coronavirus Escrito por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0. Imágenes por Weiman Kow, © 2020 Weiman Kow. CC BY-NC-SA 4.0. -  Created by Weiman Kow, instagram: weimankow 978-9929-794-28-3   ","Yälguijch guichgaroore nani laa “coronavirus”                                                                                     Yälguijch guichgaroore nani laa “coronavirus”        ",,
