source,translated,question,answer
"အကြာလပုဟ်တဲဂမၠိုၚ်","between the fingers",,
"ကြာတ်စးတဲမၞး","wash the back of your hands",,
"နကဵု နဲကဲလဵုရော။","What is thoroughly?",,
"ယဝ်မၞးရပ်ဒးမ္ဂးလေဝ် လ္ပဒှ်ဂဝိၚ်ညိ။ ကြာတ်ထောံတဲမၞး နကဵုဗံၚ်ညိ။","If you did, don't worry. Just wash your hands with soap after.",,
"သ္အာၚ်နူဂှ်ပၠန် ယဝ်ဒှ်မာန်မ္ဂး လ္ပရပ်ဒးလ္ပါ်မ္ၚးယာတ်ဂြောပ်မုက်ညိ။","Also, don't touch the outside of the mask if you can.",,
"ထၞဟ်မကသိုဟ်တိတ်ဂမၠိုၚ်","droplets",,
"ယဝ်မၞးစုတ်ဂြောပ်လဝ်ပွိုၚ်ကာလလအ်အာမ္ဂး စၟယဲဗြေဝ်ဂၠိုၚ်တိုန် လ္ပါ်အပ္ဍဲ ယာတ်ဂြောပ်မုက်မၞးရောၚ်။","*Bacteria grows on the insides of your mask if you wear them too long",,
"ယာတ်ဂြောပ်မုက်မရပ်စကာလဝ်တုဲဂှ် ကၠဟ်ထောံအပ္ဍဲနခၟိက်ပြဟ်ဟ်ညိ။ ယာတ်ဂြောပ်မုက်မွဲဓဝ်ဂှ် လ္ပဂြောပ်စကာ ၜက်တ္ၚဲညိ။","Throw away masks once they feel gross. Don't wear them for more than a day!",,
"ရပ်စကာဇန်တုက်သွ","Use a serving spoon",,
"ကောန်ၚာ်","Baby",,
"အပါ","Daddy",,
"မိ","Mommy",,
"ဇၟာပ်မၞိဟ်ကေတ်လဝ် ယာတ်ဍောတ်ညးကုညး","Everyone gets their own towel",,
"လ္ပပါ်ပရအ် စၞစ၊ အပေါတ်အရပ်အရာ၊ ဖါန်ဂမၠိုၚ်၊ ယာတ်ဍောတ် မွဲစွံ ညိ။","Do not share food, utensils, cups, towels.",,
"ၜိုန်ရမၞး ဍောၚ်ၜတ်မံၚ်ကီုလေဝ် မၞးလုက်စုတ်မုက်မၞး နကဵုတၚ်တဲမၞးဟွံဂွံရ။","You can't touch your face with your elbow even if you tried",,
"ယဝ်ဒှ်မာန်မ္ဂး စၞးသ္ဒးစကာရပ်ကဵုတဲဂှ် ပံက် ကေုာံ ကၟာတ် တြၚ် နကဵု တၚ်တဲ (ဝါ) ပၞး ညိ။","Open & close doors with your elbows or shoulders instead of hands, if possible.",,
"ကၟိန်သ္ၚိ","Home",,
"ကေုာံ စဴကၠုၚ်နူအာလဝ်မ္ၚး","and after being out in the public",,
"ကၠာဟွံဂွံစစၞ","Before you eat",,
"ကြာတ်တဲမၞး နကဵုဗံၚ်… လၟိုန်ညိ။","Always wash your hands with soap…",,
"ကေုာံ လက်ကရဴအိုတ်","And finally,",,
"ဇၟာပ်မၞိဟ် ကဵုဗၠးဘဲ","Stay safe, everyone!",,
"ဗှ်လိက်ပရေၚ်ဂမၠိုၚ် သွက်ဂွံတီနဲနာနာ","Read the articles for more tips!",,
""This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020)",""This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020)",,
""The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan 25, 2020)",""The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan 25, 2020)",,
""How to avoid the coronavirus? Wash your hands", by Elizabeth Rosenthal, in the New York Times, Opinion. (Jan 28, 2020)",""How to avoid the coronavirus? Wash your hands", by Elizabeth Rosenthal, in the New York Times, Opinion. (Jan 28, 2020",,
"တၚ်နိဿဲဂမၠိုၚ် သွက်တၚ်ဂၞေၚ်မဆေၚ်ကဵုဂဉုဲ","Main references for medical info:",,
"ကၠေမ်ဂမၠိုၚ်မထပ်ဗပေၚ် - ပွမဒစးဒုၚ်စဵုဒၞါမၚ်မွဲပရေၚ်သ္အးဇ္ၚးခန္ဓကာယဇကုဂှ် ဒမံက်လဝ် အပ္ဍဲရုပ်ကာတောန်ဂှ် ဍေံစိုပ်တရဴ အပ္ဍဲအရာစဵုဒၞါအာ ယဲကၠောံသၞာန်တၞဟ်ဟ် မပ္တံကဵု ဇွဟ်ချာံ ကေုာံ ချာံဂံက်တအ်တုဲ ၜိုန်ရယဲကၠောံသၞာန်ဟွံမွဲကီုလေဝ် နဲကဲစဵုဒၞါဂှ် ဂပ်ဝ်ကဵုဒးဒ္ဂေတ်ဗက်ဇၟာပ်တ္ၚဲရ။ တၚ်နိဿဲ။    ။ တၚ်ဂၞေၚ်အပ္ဍဲဗီုရုပ်ကာတောန်တအ်ဂှ် ဒုၚ်သဇိုၚ်လ္တူ ပရေၚ်ကၠိုဟ်ခၠၚ်ယဲကဝ်ရဝ်နာ (Covid-19) စဵုကဵု ဒိတ္ထဳ 28 Feb 2020 ကေုာံ နိဿဲလဝ်အဓိကနူကဵု တမ်ကၞက်ပရိုၚ် (၃) ဒၞါဲ﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.htm﻿lhttps://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/﻿https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 တၚ်ဂၞေၚ်ဂမၠိုၚ်မထပ်ဗပေၚ် − လိက်ဗီုရုပ်ကာတောန် ဗီုပြၚ် PDF ဂှ် ဂြဲကေတ်မးမးနူကဵု https://gumroad.com/weimankowart ဏံမာန်ရ။ စေဝ်ပၞောန်ပွမပါ်ပရအ်တြး − လိက်ဗီုရုပ်ကာတောန်ဏံ သွက်ညးဂမၠိုၚ် သ္ဂောံပါ်ပရအ်တြးဏာ လ္တူအိုန်လာၚ် ကေုာံ နကဵု Whatsapp ကေုာံ Telegram ၊ တုဲပၠန် ဂြုဲဖျေံတုဲ သွက်ဂွံပၠဴပ္တိတ် (printing) ကရိုက်စိုတ် နဗီုပြၚ်ပဝ်သတာ (Posters) သွက်ပူဂဵု ကေုာံ စကာအပ္ဍဲပရေၚ်ကဵုပညာ ပ္ဍဲသ္ၚိ၊ ဘာဗ္တောန်လိက်၊ ကေုာံ ဒၞါဲဗွိုၚ်ကမၠောန် နာနာမာန်ရ။ ﻿အခိၚ်ပါ်ပရအ်တြး စွံသတိကဵုတၚ် (၃) တၚ်ညိ။ ﻿၁။ အခိၚ်ပါ်ပရအ်တြးမ္ဂး နဲကဲလဵုလေဝ် ပလေဝ်ဒါန်ထောံဗီုရုပ်လိက်ကာတောန်ဂှ် ဟွံကဵုအခေါၚ်ရောၚ်။ ၂။ လိက်ဗီုရုပ်ကာတောန်ဏံ စကာအပ္ဍဲအရာပရေၚ်ပိုန်ဒြပ်ကေတ်ပရဲလဵုမွဲလေဝ်ဟွံကဵုအခေါၚ်ရောၚ်။ ၃။ ယဝ်ရ လ္တူအိုန်လာၚ် (online) သ္ပစၟတ်သမ္တီကဵု (Credit) တောဲစုတ် (Tagging) ယၟုညးခၞံဗဒှ်လဝ် လ္တူ Facebook မ္ဂး @weimankowart, လ္တူ IG မ္ဂး @weimankow (IG),  (ဝါ) ပ္ဍဲ Instagram မ္ဂး ကဵုလဝ် လေန်ခ် (link) ဍေံ com/weimankow ညိ။ ပၟိက်စကာဒၞါဲတၞဟ်ဟ်သီုဖအိုတ်ဂှ် ပလံၚ်လိက်အာတ်အခေါၚ် ဗစိုပ်ကဵုဇရေၚ် comicsforgood@gmail.com ဏံညိ။","Additional notes:  Hygiene precautions in comic are effective in preventing many other common infections such as flu and cold, and should be applied in every day life, even when there is no epidemic.  References:  lnformation in comic is based on understanding of COVID19 up till 28 Feb 2020, and mainly from these three references. ﻿https://www.nytimes.com/2020/01/28/opinion/coronavirus-prevention-tips.htmlhttps://foreignpolicy.com/2020/01/25/wuhan-coronavirus-safety-china/ ﻿https://www.businessinsider.com/how-far-sneeze-cough-germs-can-travel-2018-10 Additonal lnformation  A PDF version of the comic is available for free download here:﻿﻿https://gumroad.com/weimankowart  Sharing Guidelines  This comic is free for the general public to share online and through Whatsapp and Telegram, and the downloads are free for printing out as posters for personal and educational use in homes, schools, and workplaces.  When sharing, please remember these 3 points: ﻿1) No edits to the comics is allowed in any way when sharing.﻿2) Comics cannot be used for any commercial project﻿3) lf online, credit the creator on FB by tagging @weimankowart, on IG by tagging @weimankow (IG), or providing a link to instagram com/weimankow ﻿For all other uses, please send a request in to: comicsforgood@gmail.com",,
"Translated by Mehm Rattna","",,
"Created by Weiman Kow, instagram: weimankow","",,
