source,translated,question,answer
"","ຖ້າເປັນໄປໄດ້ ຈົ່ງເປີດປິດປະຕູໂດຍ ຂໍ້ແຂນຫຼືບ່າ, ແທນທີ່ຈະຈັບໂດຍມື.",,
"","ເຮືອນເຮົາ",,
"","ຫຼັງຈາກໄປນອກເຮືອນ",,
"","ກ່ອນທີ່ຈະ ກິນເຂົ້າ",,
"","ຈົ່ງລ້າງມືໂດຍສະບູ ທຸກໆເທື່ອ...",,
"","ສຸດທ້າຍ",,
"","ຮັກສາຕົວ ໃຫ້ ປອດໄພເດີ້!",,
"","ໃຫ້ອ່ານໜັງສື່ນີ້ ຖ້າຢາກໄດ້ຄຳແນະນຳອີກ!",,
"",""This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020)",,
"",""The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan 25, 2020)",,
"",""How to avoid the coronavirus? Wash your hands", by Elizabeth Rosenthal, in the New York Times, Opinion. (Jan 28, 2020)",,
"","ຂໍຄວາມມາຈາກ:",,
"","",,
"","",,
"ເລື່ອງປ້ອງກັນຕົວຈາກ ໄວຣັສໂຄໂລນາ                                                                                      ເລື່ອງປ້ອງກັນຕົວຈາກ ໄວຣັສໂຄໂລນາ        ","ເລື່ອງປ້ອງກັນຕົວຈາກ ໄວຣັສໂຄໂລນາ    ມີສິ່ງທີ່ທຸກຄົນຄວນເຂົ້າໃຈ ກ່ຽວກັບການແຜ່ລະບາດ ຂອງໄວຣັສ  ໂຄໂລນາ ປາກ ຮູດັງ ຕາ ເຂົົ້າໃນ        ຜູ້ສະບາຍດີ ຜູເປັນໄຂ້ ໄວຣັສນັ້ນສາມາດແຜ່ໄປ ຕິດຄົນອື່ນເມື່ອຜູຕິດເຊື້ອໄອ ຫຼືຈາມ, ແລ້ວຢອດເຫຼົ່ານີ້ ຈົ່ງຮັກສາລະຍະຫ່າງເດີ້! ປະມານ2ແມັດ ຈະຊ່ວຍປ້ອງກັນຕົວ ຈາກຢອດເຫຼົ່ານັ້ນ. 1 2ແມັດ ໄອຈາມ ດັ່ງນັ້ນຖ້າສົົມມຸດທ່ານເຫັນຄົນທີ່ໄອຈາມ, ມີສິ່ງທີ່ຕ້ອງເຮັດຄື: ເອົາໜ້າກາກໃຫ້ຄົນນັ້ນ. ເຂົາຈຶ່ງຈະສາມາດໄອ ຫຼືຈາມໃສ່ໜ້າກາກ ແລ້ວບໍ່ຖືກໃສ່ຜູ້ໃກ້ຄຽງ. 2 ຂໍຂອບໃຈຫຼາຍ ຫຼືວ່າ ຜູ້ນີ້ອາດຈະຍັງສະບາຍດີຢູ່,    ມີແຕ່ຢາກປ້ອງກັນຕົວ. ບາງເທື່ອຈະມີຄົນທີ່ຕິດເຊື້ອແລ້ວ, ແຕ່ບໍ່ສະແດງອາການ ໂດຍທົວໄປ ໃຫ້ຫຼີກເວັ້ນຈາກຝູງຊົນກໍດີກວ່າ, ເພາະເຮົາບໍ່ຮູ້ວ່າ  ຜູ້ໃດບໍ່ສະບາຍ. ໄມ້ຖູ່ ຄົນ ສະບາຍດີ ທີ່ຈັບ ກະດຸມຫ້ອງລິບ ກະດາດທິດຊູ ຈອກ ໂທລະສັບ ຫຼືຄອມ ແມ່ນແຕ່ທາງນອກ ໜ້າກາກຂອງທ່ານ. ພະນັກຂັ້ນໄດ ເມົາສ໌ ປາກກາ ລູກປິດປະຕູ ມືຂອງຄົນນັ້ນ ຢ່າງໃດກໍຕາມ ບາງເທື່ອນຳລາຍຂອງຄົນ ທີ່ເປັນໄຂ້     ອາດຈະຕິດສິ່ງຂອງ ຕ່າງໆ.., ທຸກຄົນອາດຈະຕິດເຊື້ອໄດ້. ຫຼືສໍາຜັດໃບໜ້າ ຂອງຜູ້ໃນ ຄອບ ຄົວ... ຂະຍີ້ຕາ ຖ້າສົມມຸດວ່າ ທ່ານຈັບສິ່ງຂອງເຫຼົ່ານີ້ ແລ້ວກໍຈັບໃບໜ້າຂອງທ່ານ... ສະນັ້ນ ຖ້າຈະກໍາຈັດກໍຕ້ອງເອົາສະບູ, ຢາຟອກຂາວ, ຫຼືແອລກໍຮໍ ມາລ້າງຫຼືເຊັດ. ເຊື້ອໄວຣັສກໍສາມາດຢູ່ເປັນເວລາ ຫຼາຍ ຊົວໂມງໃນສິ່ງຂອງ... ສະບູ ປະການ ດັ່ງນັ້ນເຮົາຄວນຈະຕິດຕາມ ຄຳແນະນຳ    ລ້າງຈົນ      ຮອດຈຸດນີ້ ສະບູ ຂໍ້ແຂນ ຢ່າຈັບຫຼືສໍາຜັດໃບໜ້າຂອງຕົນເອງ, ຫຼືໃບໜ້າຜູ້ອື່ນ. ຖ້າຈໍາເປັນຈັບ, ລ້າງມືໃຫ້ສະອາດກ່ອນ. ຄືເວລາພໍທີ່ຈະຮ້ອງເພງ ແຮັບພີເບິດເດ ໄດ້2ເທື່ອ. ໃນເລັບມື ໃຊ້ເວລາ20 ວິນາທີ ລະຫວ່າງນີ້ວມື ລ້າງຫຼັງມື ຄໍາວ່າ ລ້າງມືໃຫ້ສະອາດກໍຫມາຍຄວາມວ່າ ແນວໃດ? ແຕ່ຖ້າສົມມຸດວ່າ ຈັບແລ້ວກໍ ບໍ່ເປັນຫຍັງ, ມີແຕ່ຕ້ອງໄປລ້າງມື ໂດຍໃຊ້ສະບູ. ອີກເລື່ອງໜຶ່ງ, ຄືຖ້າເປັນໄປ ໄດ້ ຢ່າຈັບທາງນອກ ໜ້າກາກ. ຢອດ ຖ້າໃສ່ດົນໂພດ, ເຊື້ອສາມາດສະສົມຕິດ ທາງໃນໜ້າກາກໄດ້. ຖ້າໜ້າກາກເປື້ອນແລ້ວ ຈົ່ງເອົາໄປ ຖິ້ມ. ຢ່າເກັບໄວ້     ຢ່າເອົາມາໃສ່ຫຼາຍກວ່າມື້ດ່ຽວເດີ້! ໃຊ້ຈອງຕັກ ລູກ ພໍ່ ແມ່ ທຸກຄົນມີຜ້າເຊັດ ຂອງໃຜມັນ. ຢ່າຮ່ວມແບ່ງອາຫານຈານດ່ຽວ ຫຼືບ່ວງສ້ອມ, ຈອກ, ຫຼືຜ້າເຊັດ. ບໍ່ສາມາດເອົາຂໍ້ແຂນ ມາສຳຜັດໃບໜ້າໄດ້! ຖ້າເປັນໄປໄດ້ ຈົ່ງເປີດປິດປະຕູໂດຍ ຂໍ້ແຂນຫຼືບ່າ, ແທນທີ່ຈະຈັບໂດຍມື. ເຮືອນເຮົາ ຫຼັງຈາກໄປນອກເຮືອນ ກ່ອນທີ່ຈະ ກິນເຂົ້າ ຈົ່ງລ້າງມືໂດຍສະບູ ທຸກໆເທື່ອ... ສຸດທ້າຍ ສະບູ ຮັກສາຕົວ ໃຫ້ ປອດໄພເດີ້! ຮັກສາຕົວ ໃຫ້ ປອດໄພເດີ້! ສະບູ ໃຫ້ອ່ານໜັງສື່ນີ້ ຖ້າຢາກໄດ້ຄຳແນະນຳອີກ! "This animation shows how far your sneeze can actually travel" by Chia Yi Hou and Andrea Schmitz, in Business Insider (Jan 21, 2020) "The Wuhan Virus: How to stay safe", by Laurie Garrett, in Foreign Policy, Report. (Jan 25, 2020) "How to avoid the coronavirus? Wash your hands", by Elizabeth Rosenthal, in the New York Times, Opinion. (Jan 28, 2020) ຂໍຄວາມມາຈາກ:  ເລື່ອງປ້ອງກັນຕົວຈາກ ໄວຣັສໂຄໂລນາ        ",,
